run_label,frame,datasets,random_mode,prior_config,model,offset_group,component_type,prior_sigma_mag,residual_offset_mag,projection_add_mag,pull_sigma
joint_des_pantheon_union31_HD_dataset+survey_loose_FR_BETA05_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETA05_H0free,Union3p1_UNITY1p8:DATASET,dataset,0.1,0.04495621136832845,-0.04495621136832845,0.44956211368328447
joint_des_pantheon_union31_HD_dataset+survey_loose_FR_BETAfree_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETAfree_H0free,PantheonPlusSH0ES:DATASET,dataset,0.1,-0.07161125911114025,0.07161125911114025,-0.7161125911114025
joint_des_pantheon_union31_HD_dataset+survey_loose_FR_BETAfree_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETAfree_H0free,PantheonPlusSH0ES:IDSURVEY_56,survey,0.05,-0.01750707046765962,0.01750707046765962,-0.3501414093531924
joint_des_pantheon_union31_HD_dataset+survey_loose_FR_BETAfree_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETAfree_H0free,PantheonPlusSH0ES:IDSURVEY_57,survey,0.05,-0.006504870306551058,0.006504870306551058,-0.13009740613102116
joint_des_pantheon_union31_HD_dataset+survey_loose_FR_BETAfree_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETAfree_H0free,PantheonPlusSH0ES:IDSURVEY_62,survey,0.05,-0.01564619191934108,0.01564619191934108,-0.3129238383868216
joint_des_pantheon_union31_HD_dataset+survey_loose_FR_BETAfree_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETAfree_H0free,PantheonPlusSH0ES:IDSURVEY_51,survey,0.05,-0.001876064908778785,0.001876064908778785,-0.0375212981755757
joint_des_pantheon_union31_HD_dataset+survey_loose_FR_BETAfree_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETAfree_H0free,PantheonPlusSH0ES:IDSURVEY_65,survey,0.05,-0.01366014383042341,0.01366014383042341,-0.2732028766084682
joint_des_pantheon_union31_HD_dataset+survey_loose_FR_BETAfree_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETAfree_H0free,PantheonPlusSH0ES:IDSURVEY_150,survey,0.05,-0.025378271613035908,0.025378271613035908,-0.5075654322607182
joint_des_pantheon_union31_HD_dataset+survey_loose_FR_BETAfree_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETAfree_H0free,PantheonPlusSH0ES:IDSURVEY_5,survey,0.05,-0.003804834238760546,0.003804834238760546,-0.07609668477521092
joint_des_pantheon_union31_HD_dataset+survey_loose_FR_BETAfree_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETAfree_H0free,PantheonPlusSH0ES:IDSURVEY_50,survey,0.05,0.0011185252034719428,-0.0011185252034719428,0.022370504069438857
joint_des_pantheon_union31_HD_dataset+survey_loose_FR_BETAfree_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETAfree_H0free,PantheonPlusSH0ES:IDSURVEY_66,survey,0.05,0.029015335970196704,-0.029015335970196704,0.5803067194039341
joint_des_pantheon_union31_HD_dataset+survey_loose_FR_BETAfree_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETAfree_H0free,PantheonPlusSH0ES:IDSURVEY_63,survey,0.05,0.008000598247460189,-0.008000598247460189,0.16001196494920378
joint_des_pantheon_union31_HD_dataset+survey_loose_FR_BETAfree_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETAfree_H0free,PantheonPlusSH0ES:IDSURVEY_64,survey,0.05,-0.026712973722397615,0.026712973722397615,-0.5342594744479523
joint_des_pantheon_union31_HD_dataset+survey_loose_FR_BETAfree_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETAfree_H0free,PantheonPlusSH0ES:IDSURVEY_OTHER,survey,0.05,-0.0862527918798181,0.0862527918798181,-1.725055837596362
joint_des_pantheon_union31_HD_dataset+survey_loose_FR_BETAfree_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETAfree_H0free,PantheonPlusSH0ES:IDSURVEY_18,survey,0.05,-0.00203674357218267,0.00203674357218267,-0.0407348714436534
joint_des_pantheon_union31_HD_dataset+survey_loose_FR_BETAfree_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETAfree_H0free,PantheonPlusSH0ES:IDSURVEY_15,survey,0.05,0.04267821758094997,-0.04267821758094997,0.8535643516189995
joint_des_pantheon_union31_HD_dataset+survey_loose_FR_BETAfree_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETAfree_H0free,PantheonPlusSH0ES:IDSURVEY_1,survey,0.05,0.016119359846328007,-0.016119359846328007,0.32238719692656015
joint_des_pantheon_union31_HD_dataset+survey_loose_FR_BETAfree_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETAfree_H0free,PantheonPlusSH0ES:IDSURVEY_10,survey,0.05,0.019750697013446783,-0.019750697013446783,0.39501394026893566
joint_des_pantheon_union31_HD_dataset+survey_loose_FR_BETAfree_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETAfree_H0free,PantheonPlusSH0ES:IDSURVEY_4,survey,0.05,0.04082891467323979,-0.04082891467323979,0.8165782934647958
joint_des_pantheon_union31_HD_dataset+survey_loose_FR_BETAfree_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETAfree_H0free,PantheonPlusSH0ES:IDSURVEY_100,survey,0.05,0.023965493146046152,-0.023965493146046152,0.47930986292092304
joint_des_pantheon_union31_HD_dataset+survey_loose_FR_BETAfree_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETAfree_H0free,DES_Dovekie_raw:DATASET,dataset,0.1,0.033150364048125894,-0.033150364048125894,0.3315036404812589
joint_des_pantheon_union31_HD_dataset+survey_loose_FR_BETAfree_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETAfree_H0free,DES_Dovekie_raw:IDSURVEY_150,survey,0.05,0.0032324108321333533,-0.0032324108321333533,0.06464821664266707
joint_des_pantheon_union31_HD_dataset+survey_loose_FR_BETAfree_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETAfree_H0free,DES_Dovekie_raw:IDSURVEY_63,survey,0.05,-0.018115062794269672,0.018115062794269672,-0.3623012558853934
joint_des_pantheon_union31_HD_dataset+survey_loose_FR_BETAfree_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETAfree_H0free,DES_Dovekie_raw:IDSURVEY_64,survey,0.05,0.006012103341820327,-0.006012103341820327,0.12024206683640654
joint_des_pantheon_union31_HD_dataset+survey_loose_FR_BETAfree_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETAfree_H0free,DES_Dovekie_raw:IDSURVEY_65,survey,0.05,-0.009167642227095783,0.009167642227095783,-0.18335284454191567
joint_des_pantheon_union31_HD_dataset+survey_loose_FR_BETAfree_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETAfree_H0free,DES_Dovekie_raw:IDSURVEY_OTHER,survey,0.05,-0.01067484066675839,0.01067484066675839,-0.2134968133351678
joint_des_pantheon_union31_HD_dataset+survey_loose_FR_BETAfree_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETAfree_H0free,DES_Dovekie_raw:IDSURVEY_10,survey,0.05,0.03700062252619288,-0.03700062252619288,0.7400124505238576
joint_des_pantheon_union31_HD_dataset+survey_loose_FR_BETAfree_H0free,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,loose,FR_BETAfree_H0free,Union3p1_UNITY1p8:DATASET,dataset,0.1,0.0384644216605529,-0.0384644216605529,0.384644216605529
joint_des_pantheon_union31_HD_dataset+survey_very_loose_FR_BETA05_H0fixed675,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETA05_H0fixed675,PantheonPlusSH0ES:DATASET,dataset,0.2,-0.13565458551899345,0.13565458551899345,-0.6782729275949673
joint_des_pantheon_union31_HD_dataset+survey_very_loose_FR_BETA05_H0fixed675,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETA05_H0fixed675,PantheonPlusSH0ES:IDSURVEY_56,survey,0.1,-0.03051997157779196,0.03051997157779196,-0.3051997157779196
joint_des_pantheon_union31_HD_dataset+survey_very_loose_FR_BETA05_H0fixed675,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETA05_H0fixed675,PantheonPlusSH0ES:IDSURVEY_57,survey,0.1,-0.010635955672531061,0.010635955672531061,-0.10635955672531061
joint_des_pantheon_union31_HD_dataset+survey_very_loose_FR_BETA05_H0fixed675,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETA05_H0fixed675,PantheonPlusSH0ES:IDSURVEY_62,survey,0.1,-0.024118523719627305,0.024118523719627305,-0.24118523719627305
joint_des_pantheon_union31_HD_dataset+survey_very_loose_FR_BETA05_H0fixed675,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETA05_H0fixed675,PantheonPlusSH0ES:IDSURVEY_51,survey,0.1,-0.00522393493297546,0.00522393493297546,-0.0522393493297546
joint_des_pantheon_union31_HD_dataset+survey_very_loose_FR_BETA05_H0fixed675,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETA05_H0fixed675,PantheonPlusSH0ES:IDSURVEY_65,survey,0.1,-0.019182707163166945,0.019182707163166945,-0.19182707163166945
joint_des_pantheon_union31_HD_dataset+survey_very_loose_FR_BETA05_H0fixed675,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETA05_H0fixed675,PantheonPlusSH0ES:IDSURVEY_150,survey,0.1,-0.028070572556105233,0.028070572556105233,-0.28070572556105233
joint_des_pantheon_union31_HD_dataset+survey_very_loose_FR_BETA05_H0fixed675,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETA05_H0fixed675,PantheonPlusSH0ES:IDSURVEY_5,survey,0.1,-0.00786925542300132,0.00786925542300132,-0.0786925542300132
joint_des_pantheon_union31_HD_dataset+survey_very_loose_FR_BETA05_H0fixed675,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETA05_H0fixed675,PantheonPlusSH0ES:IDSURVEY_50,survey,0.1,-0.0026297297320998503,0.0026297297320998503,-0.026297297320998503
joint_des_pantheon_union31_HD_dataset+survey_very_loose_FR_BETA05_H0fixed675,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETA05_H0fixed675,PantheonPlusSH0ES:IDSURVEY_66,survey,0.1,0.042781828123978904,-0.042781828123978904,0.42781828123978904
joint_des_pantheon_union31_HD_dataset+survey_very_loose_FR_BETA05_H0fixed675,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETA05_H0fixed675,PantheonPlusSH0ES:IDSURVEY_63,survey,0.1,0.006218873742487752,-0.006218873742487752,0.062188737424877516
joint_des_pantheon_union31_HD_dataset+survey_very_loose_FR_BETA05_H0fixed675,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETA05_H0fixed675,PantheonPlusSH0ES:IDSURVEY_64,survey,0.1,-0.03239961630227883,0.03239961630227883,-0.32399616302278833
joint_des_pantheon_union31_HD_dataset+survey_very_loose_FR_BETA05_H0fixed675,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETA05_H0fixed675,PantheonPlusSH0ES:IDSURVEY_OTHER,survey,0.1,-0.11357442428670961,0.11357442428670961,-1.135744242867096
joint_des_pantheon_union31_HD_dataset+survey_very_loose_FR_BETA05_H0fixed675,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETA05_H0fixed675,PantheonPlusSH0ES:IDSURVEY_18,survey,0.1,-0.006402738013899789,0.006402738013899789,-0.06402738013899789
joint_des_pantheon_union31_HD_dataset+survey_very_loose_FR_BETA05_H0fixed675,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETA05_H0fixed675,PantheonPlusSH0ES:IDSURVEY_15,survey,0.1,0.048556063800990756,-0.048556063800990756,0.48556063800990756
joint_des_pantheon_union31_HD_dataset+survey_very_loose_FR_BETA05_H0fixed675,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETA05_H0fixed675,PantheonPlusSH0ES:IDSURVEY_1,survey,0.1,0.01856753012854373,-0.01856753012854373,0.1856753012854373
joint_des_pantheon_union31_HD_dataset+survey_very_loose_FR_BETA05_H0fixed675,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETA05_H0fixed675,PantheonPlusSH0ES:IDSURVEY_10,survey,0.1,0.026656503582703106,-0.026656503582703106,0.26656503582703106
joint_des_pantheon_union31_HD_dataset+survey_very_loose_FR_BETA05_H0fixed675,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETA05_H0fixed675,PantheonPlusSH0ES:IDSURVEY_4,survey,0.1,0.05531543759339197,-0.05531543759339197,0.5531543759339197
joint_des_pantheon_union31_HD_dataset+survey_very_loose_FR_BETA05_H0fixed675,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETA05_H0fixed675,PantheonPlusSH0ES:IDSURVEY_100,survey,0.1,0.04861754602821122,-0.04861754602821122,0.4861754602821122
joint_des_pantheon_union31_HD_dataset+survey_very_loose_FR_BETA05_H0fixed675,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETA05_H0fixed675,DES_Dovekie_raw:DATASET,dataset,0.2,-0.029617628022176212,0.029617628022176212,-0.14808814011088106
joint_des_pantheon_union31_HD_dataset+survey_very_loose_FR_BETA05_H0fixed675,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETA05_H0fixed675,DES_Dovekie_raw:IDSURVEY_150,survey,0.1,0.0008452910542867675,-0.0008452910542867675,0.008452910542867675
joint_des_pantheon_union31_HD_dataset+survey_very_loose_FR_BETA05_H0fixed675,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETA05_H0fixed675,DES_Dovekie_raw:IDSURVEY_63,survey,0.1,-0.026206109277182643,0.026206109277182643,-0.26206109277182643
joint_des_pantheon_union31_HD_dataset+survey_very_loose_FR_BETA05_H0fixed675,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETA05_H0fixed675,DES_Dovekie_raw:IDSURVEY_64,survey,0.1,0.003741370142556044,-0.003741370142556044,0.03741370142556044
joint_des_pantheon_union31_HD_dataset+survey_very_loose_FR_BETA05_H0fixed675,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETA05_H0fixed675,DES_Dovekie_raw:IDSURVEY_65,survey,0.1,-0.013334017778546703,0.013334017778546703,-0.13334017778546703
joint_des_pantheon_union31_HD_dataset+survey_very_loose_FR_BETA05_H0fixed675,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETA05_H0fixed675,DES_Dovekie_raw:IDSURVEY_OTHER,survey,0.1,-0.017235701490951327,0.017235701490951327,-0.17235701490951327
joint_des_pantheon_union31_HD_dataset+survey_very_loose_FR_BETA05_H0fixed675,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETA05_H0fixed675,DES_Dovekie_raw:IDSURVEY_10,survey,0.1,0.044784760344282415,-0.044784760344282415,0.44784760344282415
joint_des_pantheon_union31_HD_dataset+survey_very_loose_FR_BETA05_H0fixed675,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETA05_H0fixed675,Union3p1_UNITY1p8:DATASET,dataset,0.2,-0.014801894739673362,0.014801894739673362,-0.0740094736983668
joint_des_pantheon_union31_HD_dataset+survey_very_loose_FR_BETAfree_H0fixed675,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETAfree_H0fixed675,PantheonPlusSH0ES:DATASET,dataset,0.2,-0.13942560574289864,0.13942560574289864,-0.6971280287144932
joint_des_pantheon_union31_HD_dataset+survey_very_loose_FR_BETAfree_H0fixed675,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETAfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_56,survey,0.1,-0.027387201234482017,0.027387201234482017,-0.27387201234482017
joint_des_pantheon_union31_HD_dataset+survey_very_loose_FR_BETAfree_H0fixed675,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETAfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_57,survey,0.1,-0.00832677161595452,0.00832677161595452,-0.0832677161595452
joint_des_pantheon_union31_HD_dataset+survey_very_loose_FR_BETAfree_H0fixed675,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETAfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_62,survey,0.1,-0.022027761368057508,0.022027761368057508,-0.22027761368057508
joint_des_pantheon_union31_HD_dataset+survey_very_loose_FR_BETAfree_H0fixed675,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETAfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_51,survey,0.1,-0.0032602509794825707,0.0032602509794825707,-0.03260250979482571
joint_des_pantheon_union31_HD_dataset+survey_very_loose_FR_BETAfree_H0fixed675,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETAfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_65,survey,0.1,-0.016908420839508054,0.016908420839508054,-0.16908420839508054
joint_des_pantheon_union31_HD_dataset+survey_very_loose_FR_BETAfree_H0fixed675,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETAfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_150,survey,0.1,-0.026970961149619832,0.026970961149619832,-0.2697096114961983
joint_des_pantheon_union31_HD_dataset+survey_very_loose_FR_BETAfree_H0fixed675,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETAfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_5,survey,0.1,-0.005460074413192295,0.005460074413192295,-0.05460074413192295
joint_des_pantheon_union31_HD_dataset+survey_very_loose_FR_BETAfree_H0fixed675,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETAfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_50,survey,0.1,-3.512663589111398e-05,3.512663589111398e-05,-0.0003512663589111398
joint_des_pantheon_union31_HD_dataset+survey_very_loose_FR_BETAfree_H0fixed675,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETAfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_66,survey,0.1,0.04533941187866297,-0.04533941187866297,0.4533941187866297
joint_des_pantheon_union31_HD_dataset+survey_very_loose_FR_BETAfree_H0fixed675,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETAfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_63,survey,0.1,0.008479143903162623,-0.008479143903162623,0.08479143903162623
joint_des_pantheon_union31_HD_dataset+survey_very_loose_FR_BETAfree_H0fixed675,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETAfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_64,survey,0.1,-0.03001442930146281,0.03001442930146281,-0.3001442930146281
joint_des_pantheon_union31_HD_dataset+survey_very_loose_FR_BETAfree_H0fixed675,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETAfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_OTHER,survey,0.1,-0.11772273365534325,0.11772273365534325,-1.1772273365534325
joint_des_pantheon_union31_HD_dataset+survey_very_loose_FR_BETAfree_H0fixed675,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETAfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_18,survey,0.1,-0.003879355396186668,0.003879355396186668,-0.03879355396186668
joint_des_pantheon_union31_HD_dataset+survey_very_loose_FR_BETAfree_H0fixed675,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETAfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_15,survey,0.1,0.04576536814091492,-0.04576536814091492,0.4576536814091492
joint_des_pantheon_union31_HD_dataset+survey_very_loose_FR_BETAfree_H0fixed675,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETAfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_1,survey,0.1,0.01825413553541466,-0.01825413553541466,0.18254135535414662
joint_des_pantheon_union31_HD_dataset+survey_very_loose_FR_BETAfree_H0fixed675,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETAfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_10,survey,0.1,0.022571184249498444,-0.022571184249498444,0.22571184249498444
joint_des_pantheon_union31_HD_dataset+survey_very_loose_FR_BETAfree_H0fixed675,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETAfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_4,survey,0.1,0.04785716688432329,-0.04785716688432329,0.4785716688432329
joint_des_pantheon_union31_HD_dataset+survey_very_loose_FR_BETAfree_H0fixed675,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETAfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_100,survey,0.1,0.03887027456121306,-0.03887027456121306,0.3887027456121306
joint_des_pantheon_union31_HD_dataset+survey_very_loose_FR_BETAfree_H0fixed675,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETAfree_H0fixed675,DES_Dovekie_raw:DATASET,dataset,0.2,-0.03322021970017641,0.03322021970017641,-0.16610109850088206
joint_des_pantheon_union31_HD_dataset+survey_very_loose_FR_BETAfree_H0fixed675,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETAfree_H0fixed675,DES_Dovekie_raw:IDSURVEY_150,survey,0.1,0.0020030441798347676,-0.0020030441798347676,0.020030441798347676
joint_des_pantheon_union31_HD_dataset+survey_very_loose_FR_BETAfree_H0fixed675,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETAfree_H0fixed675,DES_Dovekie_raw:IDSURVEY_63,survey,0.1,-0.02496939333300252,0.02496939333300252,-0.2496939333300252
joint_des_pantheon_union31_HD_dataset+survey_very_loose_FR_BETAfree_H0fixed675,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETAfree_H0fixed675,DES_Dovekie_raw:IDSURVEY_64,survey,0.1,0.005018824231830532,-0.005018824231830532,0.05018824231830532
joint_des_pantheon_union31_HD_dataset+survey_very_loose_FR_BETAfree_H0fixed675,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETAfree_H0fixed675,DES_Dovekie_raw:IDSURVEY_65,survey,0.1,-0.012346081272518405,0.012346081272518405,-0.12346081272518405
joint_des_pantheon_union31_HD_dataset+survey_very_loose_FR_BETAfree_H0fixed675,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+survey,very_loose,FR_BETAfree_H0fixed675,DES_Dovekie_raw:IDSURVEY_OTHER,survey,0.1,-0.016247694063665663,0.016247694063665663,-0.16247694063665663
