label,n_bcuts,N_min,N_max,amp_mean,amp_min,amp_max,snr_max,snr_mean,max_pair_direction_sep_deg,mean_resultant_length,coherence_score,mock_id
mock,5,118193,183527,0.002101982939674541,0.0018521313472398692,0.0023917716121704315,3.9725895908352093,3.3201927738552426,46.95050163160753,0.9392123940864623,1.825979620944163,128
mock,5,118193,183527,0.0019307432560579075,0.0012721309065077098,0.0027423384757359307,2.9689663541508167,2.6812860325254695,26.179761459077277,0.9754970203446653,1.8309952122265145,129
mock,5,118193,183527,0.002110856568593197,0.0016776323478166482,0.002370012521209639,3.6190978757951373,3.2342011161216826,19.830393377722785,0.9921539485934077,2.492374220379948,130
mock,5,118193,183527,0.0022596051033422345,0.001688896607227723,0.0029073079535516175,3.130555056138726,2.8853626702958683,26.04527409527611,0.9874745101939604,1.958053525766625,131
mock,5,118193,183527,0.0019920025237714655,0.0013650719207735742,0.002656637198806747,2.7818934768344588,2.524885963898157,29.484260573751282,0.9799239795322894,1.6469517821015283,132
mock,5,118193,183527,0.0023042185977544807,0.001369281035893192,0.003654039040072388,3.9104499516343774,3.189974296708231,41.368844397894975,0.9707268201857187,1.9777853959709566,133
mock,5,118193,183527,0.0016472724857064414,0.001368717133457448,0.0018238352589373434,2.6788846288433628,2.1539695060867654,16.092494258532735,0.9939417590049372,1.9612800223922537,134
mock,5,118193,183527,0.0031669146425562953,0.003000405616674576,0.0034424303726745746,4.832640920556844,4.242848168579885,9.207166341870876,0.9981347993189127,4.004326974499163,135
mock,5,118193,183527,0.0013438018813743877,0.0010109481939521636,0.0018302334311400457,2.387072673821869,2.187162013753593,52.326652907175905,0.922093766664767,1.0177039334156484,136
mock,5,118193,183527,0.0019509347875549944,0.001517125716401419,0.0025742957641374815,3.401374241141443,2.658639324885659,18.334195794123282,0.9909256659654588,2.3948027550957147,137
mock,5,118193,183527,0.002008990644002721,0.0016478121281912218,0.0027297812953790243,3.53413353228999,2.6174403172318064,20.951944519623716,0.9916617347333634,2.3912854377860824,138
mock,5,118193,183527,0.0016361622714604872,0.0011748017169829965,0.002719514892172056,2.7294236375447922,1.987599688153915,21.156944448359656,0.9880348765753695,1.8343419518518116,139
mock,5,118193,183527,0.0022354316379307017,0.0016732246265867945,0.0027229110571739324,3.291925494935145,3.05379944155633,26.63978381133448,0.9819850302074469,2.0305473063598174,140
mock,5,118193,183527,0.0018440301224679576,0.0016297425249544707,0.0022035973358767147,3.3358494071963336,2.659567151655628,22.05072133427262,0.9876909277513214,2.211243456625944,141
mock,5,118193,183527,0.00127896598031588,0.0009485365179834246,0.0014852681303284775,2.4363268999419496,2.117860789663974,38.65456865401635,0.9674633344515946,1.2679231307511567,142
mock,5,118193,183527,0.002170183780770608,0.0018913006561802092,0.002322051267610025,3.7185001081204985,3.180642675341809,18.972720846522698,0.9929098377779908,2.5971396567532814,143
mock,5,118193,183527,0.001106490641549541,0.0007443803036420276,0.0013439140668926569,2.2294847636246766,1.7082090296815715,35.27752054141786,0.9764864521470364,1.2203637375933054,144
mock,5,118193,183527,0.0021146743578205323,0.0016619724199986848,0.0025291285116914924,3.7465036209690665,3.360352622230205,34.01225222608244,0.974666436792163,2.07969783711981,145
mock,5,118193,183527,0.0014911482907930197,0.001152679324120167,0.0019277362979569226,2.4536800211645393,1.8928727916054466,18.445753908928044,0.9902000109347673,1.7232599903750891,146
mock,5,118193,183527,0.002355788056326541,0.0018935448118831723,0.0031250946681937878,3.213033572376258,3.0084544962984325,31.941450488909396,0.978438489302951,1.838657917931881,147
mock,5,118193,183527,0.0014851829674768643,0.0013539956128609774,0.0016085180670008825,2.986923387098752,2.71419104601404,32.80805796284847,0.9752566156084319,1.6847323933191152,148
