fit_group,n_bcuts,N_min,N_max,ess_min,ess_max,amp_mean,amp_min,amp_max,snr_max,snr_mean,max_pair_direction_sep_deg,mean_resultant_length,coherence_score,amp_ratio_vs_baseline,snr_delta_vs_baseline,max_direction_sep_vs_baseline_deg,mock_id
zerr_only,6,118193,192357,118186.49807087993,192345.20832497522,0.0012664573276890828,0.0008600509735327853,0.002089710592973384,2.1821652494097297,1.6804682804007836,140.5597139924789,0.6355592783777156,0.33633535190315894,0.4193332649266771,-2.6030342741152888,158.5422179271383,24
zerr_only,6,118193,192357,118186.49807087993,192345.20832497522,0.001223723099482301,0.0006943850872279464,0.0017559380659902786,2.7824467160397264,1.7654887859152997,161.3377569772439,0.41074337943002265,0.24924774446892708,0.4051836500551124,-2.002752807485292,100.87447125722862,25
zerr_only,6,118193,192357,118186.49807087993,192345.20832497522,0.0013383073582878375,0.0005584821014552958,0.0024547199015674923,2.4120068356430315,1.8737380187869457,140.35052429852945,0.606147496314247,0.35495683625550056,0.4431233344831732,-2.373192687881987,142.6458429815934,26
zerr_only,6,118193,192357,118186.49807087993,192345.20832497522,0.00112866922833576,0.00048145328733240723,0.0024033367218010476,2.545718080197382,1.487488007308027,155.15197229697952,0.18066038449001312,0.10340127097031854,0.373710619531036,-2.2394814433276364,151.41650602458057,27
zerr_only,6,118193,192357,118186.49807087993,192345.20832497522,0.0009817192203003067,0.00039718445780748634,0.0015185587584696375,2.4168371437996523,1.5611910910180196,167.13335256526366,0.30343112630158864,0.1555647065834507,0.32505439929900615,-2.368362379725366,114.62235861346362,28
zerr_only,6,118193,192357,118186.49807087993,192345.20832497522,0.00143461147376477,0.0009410559859182626,0.0018555108172240765,2.3626847336180212,1.9096899246114987,157.68011713168377,0.5318456912467214,0.27899266633032904,0.4750103300304342,-2.422514789906997,114.65124687072756,29
zerr_only,6,118193,192357,118186.49807087993,192345.20832497522,0.0011098693612963074,0.0007942745742636866,0.0014429519099022862,2.2504950063887477,1.6044105990350896,163.86058681415903,0.24434521060507164,0.1184780518480277,0.3674858463361697,-2.5347045171362708,135.34483292119734,30
zerr_only,6,118193,192357,118186.49807087993,192345.20832497522,0.0010562960645619515,0.0006001572316902699,0.0015626472482482962,2.3651631252662324,1.5872153592024452,159.20905046732324,0.5848562605406049,0.3048230262227721,0.3497473367619897,-2.420036398258786,95.25746004668702,31
zerr_only,6,118193,192357,118186.49807087993,192345.20832497522,0.0008413792899951965,0.0004686252791653181,0.0015861022970131834,2.889654167994063,1.2843829168312912,149.12997983495626,0.4234774394961798,0.2836586637001539,0.27858682404970275,-1.8955453555309556,129.78407049072257,32
zerr_only,6,118193,192357,118186.49807087993,192345.20832497522,0.0015223566128094422,0.0004429024993791356,0.0021434926197055593,3.317947563978161,2.2165476044017693,154.84440393565157,0.2980419659233845,0.22267294850183872,0.5040633860099727,-1.4672519595468576,154.86982395074224,33
