gate,case_label,run_date,frame,datasets,offset_mode,offset_design_note,prior_config,dataset_sigma_mag,survey_sigma_mag,model,family,H0,param_name,param_value,k_base,N,raw_chi2,data_chi2_map,prior_chi2,posterior_objective,logdet_random_effect,marginal_score,AIC_base,BIC_base,chi2_dof_base,profiled_rms_mag,max_abs_offset_pull_sigma,method,success,case_datasets,case_z_min,case_max_z
dataset_combo,des_union31,2026-07-16T20:48:07,HEL,DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,6 nuisance offset columns,budget_010mmag_ds020,0.02,0.01,FR_C1PZ_ALPHA0_H0fixed675,fr_c1pz_alpha0,67.5,,,0,1842,1725.9382118826206,1707.9813019450737,1.4115581101064203,1709.39286005518,5.692220892089665,1715.0850809472695,1715.0850809472695,1715.0850809472695,0.9272428349321788,0.2685046400883508,0.7972288721017278,fixed,True,"des_raw,union31",0.01,
dataset_combo,des_union31,2026-07-16T20:48:07,HEL,DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,6 nuisance offset columns,budget_010mmag_ds020,0.02,0.01,LCDM_Om03_H0fixed675,lcdm,67.5,Om,0.3,0,1842,2458.805024311271,1694.8278913176205,78.42904141564381,1773.2569327332642,5.692220892089665,1778.9491536253538,1778.9491536253538,1778.9491536253538,0.9201020039726496,0.264736014363563,7.868559207970412,fixed,True,"des_raw,union31",0.01,
dataset_combo,des_union31,2026-07-16T20:48:08,HEL,DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,6 nuisance offset columns,budget_010mmag_ds020,0.02,0.01,LCDM_Omfree_H0fixed675,lcdm,67.5,Om,0.384042698174,1,1842,1775.9453652091402,1697.292684804508,12.201133946884369,1709.4938187513924,5.692220892089665,1715.186039643482,1717.186039643482,1722.704646860297,0.9219406218384074,0.2657080812610031,3.301779263775721,minimize_Om,True,"des_raw,union31",0.01,
dataset_combo,des_union31,2026-07-16T20:48:08,HEL,DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,6 nuisance offset columns,budget_016mmag_ds032,0.032,0.016,FR_C1PZ_ALPHA0_H0fixed675,fr_c1pz_alpha0,67.5,,,0,1842,1725.9382118826206,1707.322703163444,0.9763364056061936,1708.29903956905,8.435819754641514,1716.7348593236916,1716.7348593236916,1716.7348593236916,0.9268852894481238,0.2683001784026034,0.5663516886441647,fixed,True,"des_raw,union31",0.01,
dataset_combo,des_union31,2026-07-16T20:48:08,HEL,DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,6 nuisance offset columns,budget_016mmag_ds032,0.032,0.016,LCDM_Om03_H0fixed675,lcdm,67.5,Om,0.3,0,1842,2458.805024311271,1678.2628523833869,40.469534631746505,1718.732387015133,8.435819754641514,1727.1682067697748,1727.1682067697748,1727.1682067697748,0.9111090403818604,0.2661448838691203,5.636192675563353,fixed,True,"des_raw,union31",0.01,
dataset_combo,des_union31,2026-07-16T20:48:08,HEL,DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,6 nuisance offset columns,budget_016mmag_ds032,0.032,0.016,LCDM_Omfree_H0fixed675,lcdm,67.5,Om,0.3585427025047659,1,1842,1888.4921753325063,1683.1708232771634,13.771578820554826,1696.9424020977183,8.435819754641514,1705.3782218523595,1707.3782218523595,1712.896829069175,0.9142698659843363,0.2662351579653743,3.329318070209738,minimize_Om,True,"des_raw,union31",0.01,
dataset_combo,des_union31,2026-07-16T20:48:08,HEL,DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,6 nuisance offset columns,budget_025mmag_ds050,0.05,0.025,FR_C1PZ_ALPHA0_H0fixed675,fr_c1pz_alpha0,67.5,,,0,1842,1725.9382118826206,1706.7401782285856,0.780556338142322,1707.520734566728,11.82598384875353,1719.3467184154815,1719.3467184154815,1719.3467184154815,0.9265690435551496,0.2682165978145528,0.623757798785175,fixed,True,"des_raw,union31",0.01,
dataset_combo,des_union31,2026-07-16T20:48:08,HEL,DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,6 nuisance offset columns,budget_025mmag_ds050,0.05,0.025,LCDM_Om03_H0fixed675,lcdm,67.5,Om,0.3,0,1842,2458.805024311271,1672.571517110733,20.11100177101773,1692.6825188817509,11.82598384875353,1704.5085027305045,1704.5085027305045,1704.5085027305045,0.9080192818190732,0.2669459402845457,3.8246690262330834,fixed,True,"des_raw,union31",0.01,
dataset_combo,des_union31,2026-07-16T20:48:08,HEL,DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,6 nuisance offset columns,budget_025mmag_ds050,0.05,0.025,LCDM_Omfree_H0fixed675,lcdm,67.5,Om,0.3368954575593103,1,1842,2045.6640942167203,1674.36028064024,11.201078373460568,1685.561359013701,11.82598384875353,1697.3873428624545,1699.3873428624545,1704.9059500792696,0.909484128538968,0.2667493783369762,2.827820470141808,minimize_Om,True,"des_raw,union31",0.01,
dataset_combo,des_union31,2026-07-16T20:48:08,HEL,DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,6 nuisance offset columns,budget_050mmag_ds100_stress,0.1,0.05,FR_C1PZ_ALPHA0_H0fixed675,fr_c1pz_alpha0,67.5,,,0,1842,1725.9382118826206,1706.2240693542371,0.4386206097316338,1706.662689963969,18.5331064774756,1725.1957964414446,1725.1957964414446,1725.1957964414446,0.9262888541553947,0.2681854380889755,0.5257120188445066,fixed,True,"des_raw,union31",0.01,
dataset_combo,des_union31,2026-07-16T20:48:08,HEL,DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,6 nuisance offset columns,budget_050mmag_ds100_stress,0.1,0.05,LCDM_Om03_H0fixed675,lcdm,67.5,Om,0.3,0,1842,2458.805024311271,1669.4984976449157,6.429926308127765,1675.9284239530432,18.5331064774756,1694.461530430519,1694.461530430519,1694.461530430519,0.9063509759201496,0.2674830707444137,1.9787195619752107,fixed,True,"des_raw,union31",0.01,
dataset_combo,des_union31,2026-07-16T20:48:08,HEL,DES_Dovekie_raw+Union3p1_UNITY1p8,dataset+idsurvey,6 nuisance offset columns,budget_050mmag_ds100_stress,0.1,0.05,LCDM_Omfree_H0fixed675,lcdm,67.5,Om,0.3179935750329661,1,1842,2233.213643019289,1669.3915573318784,5.038948409548803,1674.4305057414272,18.5331064774756,1692.9636122189029,1694.9636122189029,1700.482219435718,0.9067852022443664,0.2672909498128882,1.725029985289689,minimize_Om,True,"des_raw,union31",0.01,
dataset_combo,all_three,2026-07-16T20:48:22,HD,PantheonPlusSH0ES+DES_Dovekie_raw+Union3p1_UNITY1p8,none,no nuisance offsets,none,0.0,0.0,FR_C1PZ_ALPHA0_H0fixed675,fr_c1pz_alpha0,67.5,,,0,3422,4227.901691317376,4227.901691317376,0.0,4227.901691317376,0.0,4227.901691317376,4227.901691317376,4227.901691317376,1.235506046556802,0.2388526087926598,,fixed,True,"pantheon,des_raw,union31",0.01,
