gate,case_label,frame,offset_mode,prior_config,model,offset_label,offset_type,prior_sigma_mag,offset_mag,pull_sigma,case_datasets,case_z_min,case_max_z
redshift_band,all_z,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_025mmag_ds050,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_10,survey,0.025,-0.1339125448482898,-5.356501793931595,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_025mmag_ds050,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_15,survey,0.025,-0.1232025138740793,-4.928100554963173,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_025mmag_ds050,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_150,survey,0.025,-0.1359975782714495,-5.4399031308579815,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_025mmag_ds050,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_4,survey,0.025,-0.0679410696843705,-2.717642787374821,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_025mmag_ds050,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_5,survey,0.025,-0.0916499776706014,-3.6659991068240574,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_025mmag_ds050,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_50,survey,0.025,-0.0524299783392804,-2.097199133571218,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_025mmag_ds050,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_51,survey,0.025,-0.0543005988543863,-2.1720239541754527,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_025mmag_ds050,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_56,survey,0.025,-0.0428539505754666,-1.714158023018665,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_025mmag_ds050,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_57,survey,0.025,-0.0777882924201466,-3.1115316968058675,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_025mmag_ds050,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_63,survey,0.025,-0.043333857458134,-1.7333542983253618,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_025mmag_ds050,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_64,survey,0.025,-0.0916206363167814,-3.664825452671258,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_025mmag_ds050,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_65,survey,0.025,-0.0632803579276239,-2.531214317104958,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_025mmag_ds050,LCDM_Omfree_H0fixed675,Union3p1_UNITY1p8,dataset,0.05,0.0175220298595337,0.3504405971906746,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_025mmag_ds050,LCDM_Omfree_H0fixed675,DES_Dovekie_raw:IDSURVEY_OTHER,survey,0.025,-0.0258582957589903,-1.0343318303596132,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_025mmag_ds050,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_OTHER,survey,0.025,-0.0761158942718817,-3.044635770875271,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,FR_C1PZ_ALPHA0_H0fixed675,DES_Dovekie_raw:IDSURVEY_10,survey,0.05,0.0153339186457877,0.3066783729157544,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,FR_C1PZ_ALPHA0_H0fixed675,DES_Dovekie_raw:IDSURVEY_150,survey,0.05,-0.0254489276893643,-0.5089785537872862,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,FR_C1PZ_ALPHA0_H0fixed675,DES_Dovekie_raw:IDSURVEY_64,survey,0.05,-0.0203388126460369,-0.4067762529207389,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,FR_C1PZ_ALPHA0_H0fixed675,DES_Dovekie_raw:IDSURVEY_65,survey,0.05,-0.0333914081593415,-0.6678281631868318,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_1,survey,0.05,-0.1147601419202993,-2.295202838405986,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_10,survey,0.05,-0.1064065361807468,-2.128130723614936,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_15,survey,0.05,-0.0867366455670213,-1.7347329113404268,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_150,survey,0.05,-0.1453074518380898,-2.906149036761797,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_4,survey,0.05,-0.0711639424195905,-1.4232788483918106,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_5,survey,0.05,-0.1157219083098437,-2.314438166196875,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_50,survey,0.05,-0.0950636877221,-1.9012737544420013,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_51,survey,0.05,-0.0905599051172661,-1.8111981023453223,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_56,survey,0.05,-0.0905987221317163,-1.8119744426343256,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_57,survey,0.05,-0.1030402668536754,-2.060805337073508,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_63,survey,0.05,-0.0708892129160812,-1.4177842583216242,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_64,survey,0.05,-0.1252974541999511,-2.505949083999022,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_65,survey,0.05,-0.1026985143597127,-2.0539702871942547,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,FR_C1PZ_ALPHA0_H0fixed675,Union3p1_UNITY1p8,dataset,0.1,-0.0147840657194424,-0.1478406571944247,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,FR_C1PZ_ALPHA0_H0fixed675,DES_Dovekie_raw:IDSURVEY_OTHER,survey,0.05,-0.0417124173741056,-0.8342483474821135,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_OTHER,survey,0.05,-0.123750515300984,-2.4750103060196804,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Om03_H0fixed675,DES_Dovekie_raw:IDSURVEY_10,survey,0.05,-0.093239367344951,-1.8647873468990208,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Om03_H0fixed675,DES_Dovekie_raw:IDSURVEY_150,survey,0.05,-0.0509042291806759,-1.0180845836135193,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Om03_H0fixed675,DES_Dovekie_raw:IDSURVEY_64,survey,0.05,-0.040999881844556,-0.8199976368911202,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Om03_H0fixed675,DES_Dovekie_raw:IDSURVEY_65,survey,0.05,-0.0517093316801635,-1.0341866336032717,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_1,survey,0.05,-0.1860623316162334,-3.721246632324669,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_10,survey,0.05,-0.2098367676713084,-4.196735353426169,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_15,survey,0.05,-0.1838459764767782,-3.676919529535565,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_150,survey,0.05,-0.1785746411657949,-3.5714928233158982,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_4,survey,0.05,-0.1703891029125105,-3.4077820582502105,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_5,survey,0.05,-0.1372136182457423,-2.7442723649148464,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_50,survey,0.05,-0.1075972507888849,-2.1519450157777,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_51,survey,0.05,-0.1071656590977775,-2.1433131819555515,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_56,survey,0.05,-0.0929880859076888,-1.8597617181537769,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_57,survey,0.05,-0.1204199463936977,-2.408398927873954,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_63,survey,0.05,-0.0864988102413764,-1.729976204827528,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_64,survey,0.05,-0.1428114424092425,-2.856228848184851,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_65,survey,0.05,-0.1183426988692148,-2.366853977384296,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Om03_H0fixed675,Union3p1_UNITY1p8,dataset,0.1,-0.0800679509982638,-0.8006795099826386,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Om03_H0fixed675,DES_Dovekie_raw:IDSURVEY_OTHER,survey,0.05,-0.0592485670401577,-1.1849713408031546,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_OTHER,survey,0.05,-0.1360651318810464,-2.7213026376209286,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Omfree_H0fixed675,DES_Dovekie_raw:IDSURVEY_10,survey,0.05,-0.0534539196170045,-1.06907839234009,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Omfree_H0fixed675,DES_Dovekie_raw:IDSURVEY_150,survey,0.05,-0.0425866313194795,-0.8517326263895899,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Omfree_H0fixed675,DES_Dovekie_raw:IDSURVEY_64,survey,0.05,-0.0341374166375288,-0.6827483327505773,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Omfree_H0fixed675,DES_Dovekie_raw:IDSURVEY_65,survey,0.05,-0.0443955709102439,-0.8879114182048793,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_1,survey,0.05,-0.1703542991308477,-3.407085982616954,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_10,survey,0.05,-0.1804295468716874,-3.608590937433749,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_15,survey,0.05,-0.1592504035309188,-3.185008070618377,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_150,survey,0.05,-0.1680723224768809,-3.3614464495376177,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_4,survey,0.05,-0.1290561720572343,-2.5811234411446864,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_5,survey,0.05,-0.1327364347106843,-2.654728694213687,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_50,survey,0.05,-0.1057299014888107,-2.1145980297762152,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_51,survey,0.05,-0.1010583891299329,-2.021167782598659,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_56,survey,0.05,-0.0927506240576485,-1.8550124811529705,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_57,survey,0.05,-0.1151715438482497,-2.3034308769649945,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_63,survey,0.05,-0.0821110876400664,-1.6422217528013294,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_64,survey,0.05,-0.1383456487304063,-2.7669129746081267,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_65,survey,0.05,-0.1139990110533376,-2.279980221066752,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Omfree_H0fixed675,Union3p1_UNITY1p8,dataset,0.1,-0.0343236417440705,-0.3432364174407053,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Omfree_H0fixed675,DES_Dovekie_raw:IDSURVEY_OTHER,survey,0.05,-0.0527053478936884,-1.0541069578737683,"pantheon,des_raw,union31",0.01,
redshift_band,all_z,CMB_PANTHEON_ONLY,dataset+idsurvey,budget_050mmag_ds100_stress,LCDM_Omfree_H0fixed675,PantheonPlusSH0ES:IDSURVEY_OTHER,survey,0.05,-0.1200194554494986,-2.4003891089899723,"pantheon,des_raw,union31",0.01,
redshift_band,low_z_0p01_0p10,HD,dataset+idsurvey,budget_010mmag_ds020,FR_C1PZ_ALPHA0_H0fixed675,DES_Dovekie_raw:IDSURVEY_150,survey,0.01,-0.0011409809695105,-0.1140980969510538,"pantheon,des_raw,union31",0.01,0.1
redshift_band,low_z_0p01_0p10,HD,dataset+idsurvey,budget_010mmag_ds020,FR_C1PZ_ALPHA0_H0fixed675,DES_Dovekie_raw:IDSURVEY_64,survey,0.01,-0.002163961200558,-0.2163961200558081,"pantheon,des_raw,union31",0.01,0.1
redshift_band,low_z_0p01_0p10,HD,dataset+idsurvey,budget_010mmag_ds020,FR_C1PZ_ALPHA0_H0fixed675,DES_Dovekie_raw:IDSURVEY_65,survey,0.01,-0.0040075873735039,-0.4007587373503949,"pantheon,des_raw,union31",0.01,0.1
redshift_band,low_z_0p01_0p10,HD,dataset+idsurvey,budget_010mmag_ds020,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_150,survey,0.01,-0.0494475215944686,-4.944752159446868,"pantheon,des_raw,union31",0.01,0.1
redshift_band,low_z_0p01_0p10,HD,dataset+idsurvey,budget_010mmag_ds020,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_5,survey,0.01,-0.0207490029467838,-2.074900294678387,"pantheon,des_raw,union31",0.01,0.1
redshift_band,low_z_0p01_0p10,HD,dataset+idsurvey,budget_010mmag_ds020,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_50,survey,0.01,-0.0103215374852571,-1.032153748525717,"pantheon,des_raw,union31",0.01,0.1
redshift_band,low_z_0p01_0p10,HD,dataset+idsurvey,budget_010mmag_ds020,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_51,survey,0.01,-0.0115815476508674,-1.1581547650867432,"pantheon,des_raw,union31",0.01,0.1
redshift_band,low_z_0p01_0p10,HD,dataset+idsurvey,budget_010mmag_ds020,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_56,survey,0.01,-0.0087463335248038,-0.8746333524803851,"pantheon,des_raw,union31",0.01,0.1
redshift_band,low_z_0p01_0p10,HD,dataset+idsurvey,budget_010mmag_ds020,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_57,survey,0.01,-0.0239425120485238,-2.394251204852387,"pantheon,des_raw,union31",0.01,0.1
redshift_band,low_z_0p01_0p10,HD,dataset+idsurvey,budget_010mmag_ds020,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_63,survey,0.01,-0.010330887235,-1.033088723500008,"pantheon,des_raw,union31",0.01,0.1
redshift_band,low_z_0p01_0p10,HD,dataset+idsurvey,budget_010mmag_ds020,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_64,survey,0.01,-0.027689044498458,-2.7689044498458006,"pantheon,des_raw,union31",0.01,0.1
redshift_band,low_z_0p01_0p10,HD,dataset+idsurvey,budget_010mmag_ds020,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_65,survey,0.01,-0.0149799526048529,-1.4979952604852935,"pantheon,des_raw,union31",0.01,0.1
redshift_band,low_z_0p01_0p10,HD,dataset+idsurvey,budget_010mmag_ds020,FR_C1PZ_ALPHA0_H0fixed675,Union3p1_UNITY1p8,dataset,0.02,0.003774093096743,0.1887046548371541,"pantheon,des_raw,union31",0.01,0.1
redshift_band,low_z_0p01_0p10,HD,dataset+idsurvey,budget_010mmag_ds020,FR_C1PZ_ALPHA0_H0fixed675,DES_Dovekie_raw:IDSURVEY_OTHER,survey,0.01,-0.0057204672201225,-0.5720467220122504,"pantheon,des_raw,union31",0.01,0.1
redshift_band,low_z_0p01_0p10,HD,dataset+idsurvey,budget_010mmag_ds020,FR_C1PZ_ALPHA0_H0fixed675,PantheonPlusSH0ES:IDSURVEY_OTHER,survey,0.01,-0.0306356619147499,-3.063566191474996,"pantheon,des_raw,union31",0.01,0.1
redshift_band,low_z_0p01_0p10,HD,dataset+idsurvey,budget_010mmag_ds020,LCDM_Om03_H0fixed675,DES_Dovekie_raw:IDSURVEY_150,survey,0.01,-0.0062972963455064,-0.6297296345506406,"pantheon,des_raw,union31",0.01,0.1
redshift_band,low_z_0p01_0p10,HD,dataset+idsurvey,budget_010mmag_ds020,LCDM_Om03_H0fixed675,DES_Dovekie_raw:IDSURVEY_64,survey,0.01,-0.005113315681014,-0.5113315681014042,"pantheon,des_raw,union31",0.01,0.1
redshift_band,low_z_0p01_0p10,HD,dataset+idsurvey,budget_010mmag_ds020,LCDM_Om03_H0fixed675,DES_Dovekie_raw:IDSURVEY_65,survey,0.01,-0.0057026859571451,-0.5702685957145173,"pantheon,des_raw,union31",0.01,0.1
redshift_band,low_z_0p01_0p10,HD,dataset+idsurvey,budget_010mmag_ds020,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_150,survey,0.01,-0.0570220520583868,-5.702205205838683,"pantheon,des_raw,union31",0.01,0.1
redshift_band,low_z_0p01_0p10,HD,dataset+idsurvey,budget_010mmag_ds020,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_5,survey,0.01,-0.0242562431850434,-2.425624318504343,"pantheon,des_raw,union31",0.01,0.1
redshift_band,low_z_0p01_0p10,HD,dataset+idsurvey,budget_010mmag_ds020,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_50,survey,0.01,-0.0117484100616933,-1.1748410061693302,"pantheon,des_raw,union31",0.01,0.1
redshift_band,low_z_0p01_0p10,HD,dataset+idsurvey,budget_010mmag_ds020,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_51,survey,0.01,-0.0132629738447754,-1.3262973844775467,"pantheon,des_raw,union31",0.01,0.1
redshift_band,low_z_0p01_0p10,HD,dataset+idsurvey,budget_010mmag_ds020,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_56,survey,0.01,-0.0096706488839219,-0.9670648883921952,"pantheon,des_raw,union31",0.01,0.1
redshift_band,low_z_0p01_0p10,HD,dataset+idsurvey,budget_010mmag_ds020,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_57,survey,0.01,-0.0267249597348736,-2.672495973487365,"pantheon,des_raw,union31",0.01,0.1
redshift_band,low_z_0p01_0p10,HD,dataset+idsurvey,budget_010mmag_ds020,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_63,survey,0.01,-0.0120236137902408,-1.202361379024083,"pantheon,des_raw,union31",0.01,0.1
redshift_band,low_z_0p01_0p10,HD,dataset+idsurvey,budget_010mmag_ds020,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_64,survey,0.01,-0.030836909842911,-3.083690984291101,"pantheon,des_raw,union31",0.01,0.1
redshift_band,low_z_0p01_0p10,HD,dataset+idsurvey,budget_010mmag_ds020,LCDM_Om03_H0fixed675,PantheonPlusSH0ES:IDSURVEY_65,survey,0.01,-0.0170287437126636,-1.7028743712663656,"pantheon,des_raw,union31",0.01,0.1
