index_sorted,z,log1pz,mu_obs,sigma_mu,residual_LCDM_baocov,residual_SU2_baocov_4D,residual_SU2R_baocov_4D,residual_SU2_wa_free_baocov,delta_residual_SU2_baocov_4D_minus_LCDM_baocov,delta_residual_SU2R_baocov_4D_minus_LCDM_baocov,delta_residual_SU2_wa_free_baocov_minus_LCDM_baocov
1246,0.31444,0.27341071941420914,41.1251,0.155711,-0.11381893499688545,-0.10648627151216772,-0.10668145139059959,-0.10687115612488185,0.0073326634847177274,0.007137483606285855,0.006947778872003596
1247,0.31495,0.27379864209315413,41.0194,0.227804,-0.004005571481975778,0.003365169967814552,0.0031698335360133,0.0029839526518671278,0.00737074144979033,0.007175405017989078,0.006989524133842906
1248,0.31509,0.2739051043523838,40.8837,0.219964,0.13282252501041114,0.14020371032629697,0.14000833116218558,0.1398235002773376,0.00738118531588583,0.007185806151774443,0.007000975266926446
1249,0.31577,0.2744220455922392,41.2033,0.233304,-0.18130463982389244,-0.1738727816989254,-0.17406836693339045,-0.1742480959364201,0.00743185812496705,0.0072362728905019935,0.007056543887472344
1250,0.31582,0.27446004543264446,40.933,0.227638,0.08939735039900398,0.09683293089764078,0.09663733060812518,0.09645797686496138,0.007435580498636796,0.0072399802091211996,0.007060626465957398
1251,0.31613,0.2746956122188171,41.1979,0.274091,-0.17301160428825568,-0.16555295597532194,-0.16574864930945665,-0.16592567607698783,0.007458648312933747,0.00726295497879903,0.007085928211267856
1252,0.31773,0.27591055925230623,41.0738,0.195921,-0.036089893119637395,-0.028512483290320745,-0.028708648755390698,-0.02887365570230571,0.00757740982931665,0.007381244364246697,0.0072162374173316834
1253,0.31795,0.2760774990936458,41.0772,0.167213,-0.0377315127384108,-0.030137812213389736,-0.03033404153874386,-0.03049739455006062,0.007593700525021063,0.0073974711996669384,0.00723411818835018
1254,0.31813,0.27621406551065875,41.0199,0.153489,0.02100633737730817,0.028613359647167158,0.028417078262101825,0.028255078679933376,0.007607022269858987,0.007410740884793654,0.007248741302625206
1255,0.31839,0.276411295192848,41.3345,0.327925,-0.29151807670585583,-0.2838918230430423,-0.2840881793244918,-0.2842482236256174,0.0076262536628135535,0.0074298973813640146,0.00726985308023842
1256,0.31892,0.2768132198866723,40.8941,0.203876,0.1531081448477991,0.16077356026540457,0.16057705241043863,0.160420995050508,0.007665415417605459,0.007468907562639515,0.007312850202708887
1257,0.31893,0.27682080181892776,41.141,0.177674,-0.09371217667901277,-0.0860460228850215,-0.08624253358569689,-0.08639851570539747,0.0076661537939912705,0.007469643093315881,0.007313660973615299
1258,0.32089,0.2783057518232178,41.2315,0.207296,-0.16863899243382718,-0.16082849139638,-0.16102554976461647,-0.16116677469904062,0.007810501037447182,0.007613442669210713,0.007472217734786568
1259,0.32095,0.2783511747103043,40.9546,0.156373,0.1087363684928988,0.11655127658278275,0.11635420176499167,0.1162134288839951,0.007814908089883943,0.0076178332720928665,0.007477060391096302
1260,0.32108,0.27844958388817503,41.1921,0.293444,-0.12773396068130438,-0.1199095063671578,-0.12010661676152523,-0.12024641013476156,0.007824454314146578,0.00762734391977915,0.0074875505465428205
1261,0.32214,0.27925163597375524,40.8628,0.158186,0.20994766244037777,0.21784983327516017,0.21765243606410678,0.21752063235204133,0.007902170834782396,0.007704773623729011,0.007572969911663563
1262,0.32214,0.27925163597375524,40.8774,0.138773,0.19534766244037627,0.20324983327515866,0.20305243606410528,0.20292063235203983,0.007902170834782396,0.007704773623729011,0.007572969911663563
1263,0.32214,0.27925163597375524,40.7271,0.199265,0.3456476624403777,0.3535498332751601,0.3533524360641067,0.35322063235204126,0.007902170834782396,0.007704773623729011,0.007572969911663563
1264,0.32265,0.27963729986867425,40.9316,0.211904,0.14517137549741221,0.15311086093513637,0.15291332779712263,0.15278536993412217,0.007939485437724159,0.0077419522997104195,0.007613994436709959
1265,0.32454,0.2810652293494744,41.0699,0.126468,0.02173239852207587,0.029809730519573918,0.0296117053146574,0.029498008837300915,0.00807733199749805,0.00787930679258153,0.007765610315225047
1266,0.32535,0.28167657549986386,41.2273,0.193265,-0.12932273142628503,-0.12118653257343226,-0.12138476306915891,-0.12149234351960558,0.008136198852852772,0.007937968357126124,0.007830387906679448
1267,0.3255,0.28178974674694324,41.2625,0.255286,-0.1633493360933329,-0.15520224978835984,-0.15540051793414733,-0.1555069655461665,0.008147086304973072,0.007948818159185578,0.00784237054716641
1268,0.3257,0.28194062182266694,41.1639,0.271274,-0.06318557559222882,-0.055023979396139566,-0.05522229756402197,-0.05532723461222133,0.00816159619608925,0.007963278028206844,0.007858340980007483
1269,0.32573,0.2819632511208202,41.0478,0.141716,0.053148912973142615,0.0613126849914849,0.061114359337814506,0.06100964888513971,0.008163772018342286,0.007965446364671891,0.007860735911997097
1270,0.32622,0.2823327905205647,41.0504,0.157201,0.05437610839415896,0.06257539442943738,0.06237694715467512,0.06227593815668797,0.00819928603527842,0.00800083876051616,0.00789982976252901
1271,0.32794,0.283628869310671,41.0002,0.171833,0.11796898598300487,0.12629256979367653,0.1260937052179898,0.12600569449944743,0.008323583810671664,0.008124719234984923,0.008036708516442559
1272,0.32829,0.2838924007081972,41.3079,0.308428,-0.18701356307794015,-0.17866475531454995,-0.17886370298102605,-0.17894906776906083,0.008348807763390198,0.008149860096914097,0.008064495308879316
1273,0.32838,0.28396015470100355,41.351,0.278699,-0.22941521692341382,-0.2210599267777411,-0.22125889571099577,-0.22134358007059518,0.008355290145672711,0.00815632121241805,0.008071636852818642
1274,0.32843,0.28399779382461865,40.934,0.295651,0.18797267776402293,0.1963315685657534,0.19613258783518006,0.1960482814993867,0.008358890801730468,0.008159910071157128,0.008075603735363757
1275,0.32859,0.2841182295008224,41.1,0.144172,0.023213579061213352,0.03158398875927304,0.03138497036153609,0.031301873739757013,0.008370409698059689,0.008171391300322739,0.008088294678543662
1276,0.3286,0.28412575624900377,40.9276,0.222195,0.19569111709964204,0.2040622465666928,0.2038632258190063,0.20378020480625025,0.008371129467050764,0.008172108719364246,0.008089087706608211
1277,0.3287,0.28420102061512514,41.0716,0.150485,0.05246637918141772,0.06084470529002317,0.060645661070537926,0.06056339616009865,0.00837832610860545,0.008179281889120205,0.008097016978680927
1278,0.3291,0.28450202144515,41.0566,0.165152,0.0705652786712534,0.07897237229272491,0.07877323468674291,0.07869399440023273,0.008407093621471518,0.008207956015489515,0.00812871572897933
1279,0.32931,0.28466001061945856,41.4109,0.310571,-0.2821091735423593,-0.2736869891746423,-0.2738861754881796,-0.27396382771451755,0.008422184367717023,0.008222998054179698,0.008145345827841766
1280,0.32943,0.2847502789421088,41.2391,0.162498,-0.10938071338237165,-0.10094990950010185,-0.10114912354760719,-0.10122586827154123,0.0084308038822698,0.008231589834764463,0.008154845110830422
1281,0.3296,0.2848781451190467,41.1031,0.114803,0.027934077467534735,0.03637708763805847,0.0361778344238175,0.03610237537608896,0.008443010170523735,0.008243756956282766,0.008168297908554223
1282,0.32985,0.2850661539184123,40.8444,0.209813,0.2885664706654154,0.29702742127306436,0.29682811072253656,0.29675454247390576,0.008460950607648954,0.008261640057121156,0.00818807180849035
1283,0.33048,0.2855397793797474,41.1674,0.214426,-0.029569814674374584,-0.02106370685925185,-0.02126316051686672,-0.021331963461051373,0.008506107815122732,0.008306654157507865,0.00823785121332321
1284,0.33052,0.28556984326550694,41.1689,0.23109,-0.030761292881173574,-0.022252320487496036,-0.02245178316464802,-0.022520283527391882,0.008508972393677539,0.008309509716525554,0.008241009353781692
1285,0.33055,0.2855923905866982,41.2306,0.131607,-0.09222992387644524,-0.08371880324823167,-0.08391827268481222,-0.08398654610981282,0.008511120628213575,0.008311651191633018,0.00824337776663242
1286,0.3308,0.2857802651621846,41.1586,0.239453,-0.01830259305184967,-0.00977357711403215,-0.00997310270548013,-0.010039484927780506,0.008529015937817519,0.008329490346369539,0.008263108124069163
1287,0.3308,0.2857802651621846,40.996,0.212048,0.14429740694814797,0.15282642288596548,0.1526268972945175,0.15256051507221713,0.008529015937817519,0.008329490346369539,0.008263108124069163
1288,0.33094,0.28588545950883687,41.0098,0.137116,0.1315761321899842,0.14011516431962434,0.13991560741689568,0.13985028430963098,0.008539032129640134,0.008339475226911475,0.008274152119646772
1289,0.33137,0.2862084872582268,41.2335,0.285481,-0.08881323990667767,-0.08024346700681662,-0.08044311947270444,-0.08050518940795826,0.00856977289986105,0.008370120433973227,0.00830805049871941
1290,0.33154,0.2863361671274157,41.0301,0.218692,0.11589453266693539,0.12447644922463752,0.12427675923036219,0.1242159755020964,0.00858191655770213,0.008382226563426798,0.008321442835161008
1291,0.33155,0.286343677200301,41.1012,0.166036,0.04487144142319721,0.05345407214313269,0.053254379945762764,0.05319367187789936,0.00858263071993548,0.008382938522565553,0.00832223045470215
1292,0.33179,0.2865239020312648,41.0149,0.143999,0.133016617344218,0.14161638227348305,0.14141663734989152,0.14135774516907418,0.008599764929265064,0.008400020005673525,0.008341127824856187
1293,0.3324,0.2869818273373875,40.977,0.159233,0.17560096768090716,0.1842442329643248,0.1840443553075275,0.18399007880692864,0.008643265283417634,0.008443387626620336,0.008389111126021476
1294,0.3329,0.2873570196278354,41.3299,0.201675,-0.17346524279867737,-0.16478637399133333,-0.16498635907944248,-0.16503685195272766,0.008678868807344031,0.008478883719234886,0.008428390845949707
1295,0.33353,0.2878295615747255,41.0025,0.141896,0.1587578633969997,0.16748152537429206,0.16728140667061098,0.1672356814665079,0.008723661977292352,0.008523543273611267,0.008477818069508203
1296,0.33353,0.2878295615747255,41.0366,0.176123,0.12465786339699747,0.13338152537428982,0.13318140667060874,0.13313568146650567,0.008723661977292352,0.008523543273611267,0.008477818069508203
1297,0.33439,0.28847425858946896,41.1204,0.23572,0.04742839368029905,0.05621308096322508,0.056012783000021216,0.05597356644927487,0.00878468728292603,0.008584389319722163,0.008545172768975817
1298,0.3349,0.2888563826795496,41.0251,0.171864,0.1466175962189311,0.15543840707725565,0.15523800451371272,0.15520264789596894,0.008820810858324535,0.008620408294781612,0.008585051677037825
1299,0.33513,0.28902866538840977,41.0242,0.177927,0.1492697835868384,0.1581068694454757,0.15790642012346012,0.15787280428251904,0.008837085858637295,0.008636636536621722,0.008603020695680641
1300,0.33663,0.29015152085267343,41.0367,0.18424,0.14817026960260904,0.15711325281497324,0.15691250483954633,0.15689024194363554,0.008942983212364197,0.00874223523693729,0.008719972341026505
1301,0.33739,0.29071995341523016,41.0098,0.23724,0.18082884529080445,0.1898253219575139,0.18962442681341685,0.18960791589648807,0.008996476666709441,0.008795581522612395,0.008779070605683614
1302,0.33752,0.2908171529472535,41.1678,0.278653,0.023812679851062057,0.03281829587200491,0.032617375832757034,0.03260184878104866,0.009005616020942853,0.008804695981694977,0.008789168929986602
1303,0.33753,0.29082462944302007,41.1477,0.176101,0.04398834511847838,0.05299466403555897,0.05279374208465981,0.05277829071451379,0.009006318917080591,0.008805396966181434,0.008789945596035409
1304,0.3378,0.2910264737021706,41.1537,0.233862,0.04003053496983,0.04905582500448702,0.0488548516206464,0.0488414436309057,0.009025290034657019,0.0088243166508164,0.0088109086610757
1305,0.33825,0.29136279029135365,41.145,0.211242,0.05213087910077974,0.06118775734447013,0.060986699016247314,0.060976696555215426,0.009056878243690392,0.008855819915467578,0.00884581745443569
1306,0.33851,0.2915570550000444,41.1131,0.200412,0.08599364244656726,0.09506875439159046,0.09486764742651133,0.09485961253537312,0.009075111945023195,0.008874004979944061,0.008865970088805852
1307,0.339,0.2919230667090355,41.0555,0.356511,0.1472889622998821,0.1563984034173771,0.15619720566900952,0.15619287873152388,0.00910944111749501,0.008908243369127433,0.00890391643164179
1308,0.34051,0.29305013856907325,41.1737,0.192422,0.0404460238733364,0.04966097310207829,0.04945950278630562,0.04946660076123521,0.009214949228741887,0.00901347891296922,0.009020576887898812
1309,0.3409,0.2933410303034593,41.0587,0.1943,0.15837184049621555,0.16761397113281618,0.1674124321771231,0.16742248046925567,0.00924213063660062,0.00904059168090754,0.00905063997304012
1310,0.34101,0.29342306139328833,41.0641,0.255103,0.15379651887491974,0.16304631094546806,0.16284475275988797,0.1628556331512172,0.009249792070548324,0.009048233884968226,0.009059114276297464
1311,0.34176,0.2939821850002608,41.2122,0.321008,0.01131286813627952,0.0206148372977637,0.02041314952190021,0.02042970279084244,0.00930196916148418,0.00910028138562069,0.009116834654562922
1312,0.34448,0.296007321197771,41.3081,0.152468,-0.0643123805517476,-0.05482205778331206,-0.05502419338646547,-0.054987075783223816,0.009490322768435533,0.009288187165282125,0.009325304768523779
1313,0.3445,0.29602219672678226,41.2914,0.299203,-0.04746384304137763,-0.037972140390316156,-0.038174279158404545,-0.038137010409840855,0.009491702651061473,0.009289563882973084,0.009326832631536774
1314,0.34479,0.296237867034651,41.2333,0.171671,0.012789067400319709,0.02230077004821851,0.02209858559734812,0.022138045837003517,0.009511702647898801,0.00930951819702841,0.009348978436683808
1315,0.34547,0.29674339439221614,41.2033,0.23021,0.04783080099299042,0.057389339318405064,0.05718704927901541,0.05723164730534336,0.009558538325414645,0.009356248286024993,0.00940084631235294
1316,0.34594,0.2970926537059422,41.3318,0.136683,-0.07718975930745842,-0.06759889909252337,-0.0678012608616072,-0.06775311247670857,0.009590860214935049,0.009388498445851212,0.00943664683074985
1317,0.34686,0.2977759573570087,41.4163,0.370346,-0.15489140486419473,-0.14523739400048186,-0.14543989322751116,-0.1453847971210891,0.00965401086371287,0.009451511636683563,0.009506607743105633
1318,0.34704,0.29790959260721683,41.1174,0.244272,0.14533678370627712,0.15500313192217163,0.15480060625665715,0.1548570613889737,0.009666348215894516,0.00946382255038003,0.009520277682696587
1319,0.34872,0.2991559945254087,41.3721,0.218415,-0.09699700438164172,-0.08721579439395555,-0.08741855966250256,-0.08734942558899661,0.009781209987686168,0.009578444719139156,0.009647578792645106
1320,0.34899,0.2993561642996999,41.2499,0.158604,0.027185351315246464,0.03698497296768721,0.03678217039313125,0.03685334121010442,0.009799621652440749,0.009596819077884788,0.009667989894857953
1321,0.34918,0.2994970004963176,41.282,0.206036,-0.003520496202966683,0.006292073805852283,0.006089245177697933,0.00616184909360129,0.009812570008818966,0.009609741380664616,0.009682345296567973
1322,0.3492,0.29951182420535816,41.1406,0.157954,0.13802621642776813,0.14784014903714393,0.14763731767605037,0.1477100724364604,0.009813932609375797,0.009611101248282239,0.00968385600869226
1323,0.34946,0.29970451242899837,41.2033,0.168604,0.07723278334560746,0.08706442310248974,0.08686155637851556,0.08693627197692422,0.009831639756882282,0.0096287730329081,0.009703488631316759
1324,0.34952,0.2997489736699189,41.1526,0.205831,0.12837257654135925,0.13820830080705093,0.13800542596599286,0.1380805940281391,0.009835724265691681,0.009632849424633605,0.009708017486779852
1325,0.34956,0.2997786133990139,41.3756,0.171432,-0.09433426625844987,-0.0844958193526324,-0.08469869959601084,-0.08462322989921489,0.009838446905817477,0.009635566662439032,0.009711036359234981
1326,0.34957,0.29978602319402203,41.005,0.226318,0.2763390182595842,0.2861781457797292,0.28597526418690933,0.2860508092913747,0.009839127520145041,0.009636245927325149,0.00971179103179054
1327,0.34957,0.29978602319402203,41.4873,0.287684,-0.2059609817404109,-0.19612185422026585,-0.19632473581308574,-0.19624919070862035,0.009839127520145041,0.009636245927325149,0.00971179103179054
1328,0.35017,0.3002305104482601,41.1867,0.147015,0.09903259302913625,0.10891252395973083,0.1087095622294072,0.1087896310645533,0.009879930930594583,0.009676969200270946,0.009757038035417054
1329,0.35066,0.30059336187199004,41.2342,0.163121,0.055115587091634666,0.0650287920319883,0.0648257660639473,0.06490952818789708,0.009913204940353637,0.009710178972312633,0.009793941096262415
1330,0.35087,0.3007488293296329,41.2532,0.161378,0.03764975779508717,0.04757720961254108,0.04737415644580523,0.04745950109908392,0.009927451817453914,0.009724398650718058,0.009809743303996754
1331,0.35156,0.30125948086546844,41.3343,0.138963,-0.0384152874207615,-0.02844108104537213,-0.028644222180872703,-0.028553679130403964,0.009974206375389372,0.009771065239888799,0.009861608290357537
1332,0.35157,0.30126687969571336,41.4798,0.209505,-0.18384238336612668,-0.17386750002616225,-0.17407064242084402,-0.1739800240466849,0.009974883339964435,0.009771740945282659,0.009862359319441794
1333,0.35361,0.3027750975493886,41.3657,0.191944,-0.054909373954217244,-0.0447967701411045,-0.04500016004495677,-0.04489418533863443,0.010112603813112742,0.009909213909260473,0.010015188615582815
1334,0.35527,0.30400069647425015,41.4647,0.223042,-0.14189688470336392,-0.13167277138095557,-0.13187634902255496,-0.1317578936988042,0.010224113322408357,0.010020535680808962,0.010138991004559728
1335,0.35767,0.3057699951878845,41.3574,0.291964,-0.017319678058996146,-0.006935226457990495,-0.007139054059564387,-0.007002581126712926,0.010384451601005651,0.01018062399943176,0.01031709693228322
1336,0.35791,0.30594675300803703,41.3539,0.215252,-0.012097781065868674,-0.0016973527125756505,-0.0019012039239356682,-0.001762931076775942,0.010400428353293023,0.010196577141933005,0.010334849989092731
1337,0.35833,0.30625600403397524,41.2423,0.215992,0.10251300458246249,0.11294136733299354,0.11273747540795398,0.11287889726239797,0.01042836275053105,0.010224470825491494,0.010365892679935484
1338,0.35858,0.306440036630348,41.1484,0.288995,0.19820361011287702,0.2086485854323783,0.20844466963709607,0.20858796538519186,0.010444975319501282,0.010241059524219054,0.010384355272314849
1339,0.35897,0.3067270598701614,41.4429,0.171109,-0.09350531912274818,-0.08303445060411008,-0.08323840309534347,-0.0830921848519992,0.010470868518638099,0.010266916027404704,0.01041313427074897
1340,0.35901,0.3067564934936633,41.1532,0.305677,0.19648078804050328,0.2069543107284062,0.20675035451077406,0.20689687244308175,0.010473522687902914,0.010269566470270775,0.010416084402578463
1341,0.35949,0.30710962941787756,41.4213,0.15447,-0.06818819350653627,-0.05768284317195338,-0.0578868435662514,-0.057736730161323635,0.010505350334582886,0.010301349940284865,0.01045146334521263
1342,0.36005,0.30752146377803774,41.187,0.191161,0.17010938054229285,0.18065181093875537,0.18044776026330567,0.18060206650620358,0.010542430396462521,0.010338379721012814,0.01049268596391073
1343,0.36023,0.30765380309624224,41.0791,0.230289,0.27929310987546074,0.28984744693614317,0.2896433803860816,0.28979903389039663,0.010554337060682428,0.010350270510620874,0.010505924014935886
1344,0.36081,0.30808011069097374,41.4328,0.197529,-0.07027440803702234,-0.05968174449373009,-0.0598858612468689,-0.05972586803471103,0.010592663543292247,0.010388546790153441,0.010548540002311313
1345,0.36138,0.3084988911642914,41.1159,0.288022,0.2506809209357641,0.2613111915695754,0.2611070268861724,0.2612712827662449,0.010630270633811278,0.010426105950408271,0.010590361830480788
1346,0.36272,0.3094827024106337,41.2452,0.209997,0.13089155150704102,0.14161000340843088,0.1414057315191144,0.14157999949840416,0.01071845190138987,0.010514180012073382,0.010688447991363148
1347,0.36326,0.30987889020882986,41.364,0.215101,0.01591512933212158,0.026669026528068684,0.02646471359825142,0.026643012672529665,0.010753897195947104,0.010549584266129841,0.010727883340408084
1348,0.36491,0.3110884923972429,41.4626,0.291566,-0.0710337823396543,-0.06017190122327776,-0.060376331904166136,-0.06018572901638919,0.010861881116376537,0.010657450435488158,0.010848053323265106
1349,0.36613,0.3119819249951928,41.136,0.226225,0.2641500734618276,0.2750914867671028,0.27488697639337545,0.27508666318349384,0.010941413305275205,0.010736902931547831,0.010936589721666223
1350,0.36648,0.31223809034766825,41.2327,0.155657,0.1699078344448992,0.18087201574385148,0.1806674836581692,0.18086977430581186,0.010964181298952269,0.010759649213269995,0.01096193986091265
1351,0.36705,0.3126551335176802,41.2088,0.151911,0.1978058903019786,0.20880710457495866,0.20860253822410613,0.2088090673170342,0.011001214272980064,0.010796647922127534,0.011003177015055599
1352,0.3678,0.3132036096818586,41.2627,0.165575,0.14915786195363268,0.16020771645784038,0.16000310708144383,0.16021520900694952,0.011049854504207701,0.010845245127811154,0.011057347053316846
1353,0.36791,0.31328402756245216,41.4699,0.158375,-0.057272671315708124,-0.04621569125115599,-0.046420306741573825,-0.04620738786115197,0.011056980064552135,0.010852364574134299,0.011065283454556152
1354,0.36844,0.31367140491303064,41.5479,0.336428,-0.13156818265664327,-0.12047690022360769,-0.12068154446986057,-0.12046469078177324,0.011091282433035587,0.010886638186782704,0.01110349187487003
1355,0.36862,0.31380293290310723,41.463,0.345551,-0.045411161312166826,-0.03430824026852264,-0.03451289401655799,-0.03429470452120853,0.011102921043644187,0.010898267295608832,0.011116456790958296
1356,0.36952,0.31446031348438586,41.4498,0.244353,-0.0259344499425751,-0.014773421318864166,-0.01497812057058212,-0.014753256222569178,0.011161028623710934,0.010956329371992979,0.011181193720005922
1357,0.36977,0.3146428425343909,41.2185,0.255045,0.20710660343954856,0.2182837477991839,0.21807903649935412,0.21830575372170102,0.01117714435963535,0.010972433059805553,0.011199150282152459
1358,0.37012,0.3148983272450207,41.3794,0.188778,0.0486422731132663,0.05984196107224449,0.059637233336253814,0.05986654365715793,0.011199687958978188,0.010994960222987515,0.011224270543891635
1359,0.37046,0.3151464499064605,41.6395,0.256631,-0.2090936610567269,-0.19787209417810914,-0.19807683739969661,-0.1978450091107078,0.01122156687861775,0.011016823657030272,0.011248651946019095
1360,0.37051,0.315182933341161,41.3833,0.160025,0.0474538285495143,0.058678611206822495,0.058473865747870946,0.05870606423916058,0.011224782657308197,0.011020037198356647,0.011252235689646284
1361,0.37053,0.3151975263423579,41.273,0.282407,0.1578928124010588,0.1691188812471438,0.16891413489611296,0.16914648146204314,0.011226068846085013,0.011021322495054164,0.01125366906098435
1362,0.37053,0.3151975263423579,41.0698,0.135854,0.3610928124010613,0.3723188812471463,0.37211413489611544,0.37234648146204563,0.011226068846085013,0.011021322495054164,0.01125366906098435
1363,0.37059,0.31524130406825795,41.3759,0.163241,0.05540972285298551,0.06663964984475967,0.06643490082730352,0.06666769159562591,0.011229926991774164,0.011025177974318012,0.0112579687426404
1364,0.37087,0.3154455747860314,41.4098,0.39052,0.023454490257265093,0.034702413588185266,0.034497652322052375,0.03473251560644286,0.011247923330920173,0.011043162064787282,0.011278025349177767
1365,0.37143,0.3158539910846014,41.334,0.168104,0.10314000562279091,0.1144238804441784,0.11421909564099053,0.11445810182533478,0.011283874821387485,0.011079090018199622,0.01131809620254387
1366,0.3715,0.3159050313955209,41.4289,0.165418,0.00872531880318661,0.02001368370191159,0.019808896046484392,0.02004841989199946,0.011288364898724979,0.011083577243297782,0.011323101088812848
1367,0.3716,0.31597794160662823,41.3842,0.116639,0.05411847849042317,0.06541325629850547,0.06520846460305307,0.06544872788646927,0.011294777808082301,0.011089986112629902,0.0113302493960461
1368,0.37351,0.3173695071965092,41.3114,0.133039,0.14012523080009487,0.15154215987762854,0.15133729880680136,0.15159166744488317,0.011416929077533666,0.011212068006706488,0.011466436644788303
1369,0.37426,0.3179154044285375,41.4722,0.234786,-0.015505732296304586,-0.004041011972809372,-0.0042458962563074465,-0.00398599836674407,0.011464720323495214,0.01125983603999714,0.011519733929560516
1370,0.37678,0.3197474393715655,41.4155,0.15471,0.058493193893617956,0.07011777698577504,0.0699128312058761,0.07019126665776554,0.011624583092157081,0.011419637312258146,0.011698072764147582
1371,0.37798,0.32061865869804207,41.3598,0.223183,0.12239365800400037,0.13409397963136627,0.13388901343816428,0.13417625355940999,0.011700321627365895,0.011495355434163912,0.011782595555409614
1372,0.37859,0.32106123770743206,41.4271,0.182401,0.05925311255840171,0.0709918392727431,0.07078686488087982,0.07107857492336223,0.011738726714341396,0.011533752322478108,0.011825462364960515
1373,0.37986,0.32198204474742514,41.2959,0.219919,0.19909335102148873,0.21091183014085857,0.21070684336544332,0.21100784688195517,0.01181847911936984,0.01161349234395459,0.011914495860466445
1374,0.37989,0.3220037858471633,41.4154,0.163795,0.0797971318482027,0.09161749152661969,0.09141250453495786,0.09171372737155536,0.011820359678416992,0.011615372686755165,0.011916595523352669
1375,0.38052,0.3224602397876566,41.4614,0.188044,0.03807313592554351,0.04993295161072098,0.04972796088894427,0.05003378717348994,0.011859815685177466,0.011654824963400756,0.01196065124794643
1376,0.38083,0.3226847676463505,41.4511,0.201434,0.05047482716886975,0.06235403268869533,0.062149040698720626,0.062457130569306685,0.011879205519825575,0.011674213529850874,0.011982303400436933
1377,0.38131,0.3230323242545107,41.4549,0.20413,0.04992597639675722,0.06183517235180602,0.06163017913458191,0.06194177180963578,0.011909195955048801,0.011704202737824687,0.01201579541287856
1378,0.3816,0.3232422478503318,41.6775,0.218983,-0.17071159949568937,-0.15878430346382544,-0.15898929698965247,-0.15867558928304248,0.011927296031863932,0.011722302506036897,0.012036010212646886
1379,0.38174,0.3233435745058428,41.5615,0.198898,-0.053764710076954714,-0.04182868123496064,-0.04203367479324527,-0.04171894637462259,0.011936028841994073,0.011731035283709446,0.012045763702332124
1380,0.3825,0.3238934544143528,41.3726,0.265174,0.14027001590947208,0.15225339287717077,0.1520484004638476,0.15236866602745636,0.011983376967698689,0.01177838455437552,0.012098650117984278
1381,0.38284,0.3241393554621178,41.3678,0.206585,0.14736411215724132,0.15936863918992117,0.1591636480097236,0.15948638859010345,0.012004527032679846,0.011799535852482279,0.012122276432862122
1382,0.38394,0.3249345036545706,41.5182,0.20184,0.004373452275942213,0.016446270701614196,0.0162412865527628,0.016572025421517367,0.012072818425671983,0.011867834276820588,0.012198573145575153
1383,0.38594,0.3263786097873805,41.5217,0.152114,0.014295409719501606,0.026491866028450772,0.026286906500772034,0.02663215135260799,0.012196456308949166,0.011991496781270428,0.012336741633106385
1384,0.38677,0.3269773020594115,41.3791,0.270807,0.16244686257046936,0.17469442899766818,0.17448948414234877,0.17484073491690566,0.01224756642719882,0.012042621571879408,0.012393872346436297
1385,0.38735,0.3273954526862417,41.5567,0.273474,-0.011280269424453593,0.001002943175585358,0.0007980101151545682,0.0011534528191745608,0.01228321260003895,0.012078279539608161,0.012433722243628154
1386,0.38772,0.32766211262793143,41.6302,0.283892,-0.0823124154970003,-0.07000649286000282,-0.0702114177353792,-0.06985330302899939,0.01230592263699748,0.012100997761621102,0.01245911246800091
1387,0.38886,0.32848326675571304,41.383,0.199578,0.17247772900156377,0.1848534775556132,0.18464858112329097,0.1850149178018583,0.012375748554049437,0.012170852121727194,0.01253718880029453
1388,0.38951,0.3289511670079176,41.544,0.192176,0.01579634102832017,0.02821180437523907,0.028006926331670456,0.028377943680922613,0.012415463346918898,0.012210585303350285,0.012581602652602442
1389,0.39262,0.3311868650489182,41.4742,0.237288,0.10616848108386279,0.11877298052610996,0.11856821210489699,0.11896154965703687,0.012604499442247175,0.0123997310210342,0.012793068573174082
1390,0.39512,0.3329804330790678,41.4677,0.203648,0.12909780752364242,0.14185309025835124,0.1416484356338188,0.14205962299035946,0.012755282734708828,0.012550628110176376,0.012961815466717042
1391,0.39698,0.33431276378007513,41.259,0.168535,0.3499596545709238,0.36282644417875076,0.36262188887508273,0.3630463013117833,0.012866789607826945,0.012662234304158915,0.013086646740859464
1392,0.39946,0.33608644792860976,41.7119,0.28782,-0.08680538602094856,-0.0737908133938987,-0.0739952170470417,-0.07355324640587924,0.013014572627049859,0.012810168973906855,0.013252139615069325
1393,0.40048,0.33681503500199084,41.4918,0.158339,0.1399041803433292,0.15297923966500093,0.15277490470099053,0.1532240713970765,0.013075059321671745,0.012870724357661345,0.013319891053747313
1394,0.40212,0.3379853769610234,41.4795,0.199524,0.16279910037023626,0.1759710535807244,0.17576683670799298,0.17622754182925604,0.013171953210488141,0.012967736337756719,0.01342844145901978
1395,0.40286,0.338513009968865,41.5478,0.290402,0.09926679378187231,0.11248232272047431,0.11227816220299047,0.11274406073419385,0.013215528938602006,0.013011368421118163,0.013477266952321543
1396,0.40361,0.33904748923844874,41.616,0.213828,0.03589074418508886,0.04915034610908009,0.04894624464579067,0.04941739846088922,0.013259601923991227,0.013055500460701808,0.013526654275800354
