model,theta,chi2,posterior_weight
LCDM,0.3318728975487338,2107.0704234419436,0.0028137167035904645
LCDM,0.3320372470360813,2107.053595533595,0.0028374910649295194
LCDM,0.3322015965234288,2107.036975590567,0.0028611687791588974
LCDM,0.3323659460107763,2107.020563513343,0.002884744238907307
LCDM,0.3325302954981238,2107.0043592024876,0.0029082118257407847
LCDM,0.3326946449854713,2106.988362558606,0.002931565912444782
LCDM,0.3328589944728188,2106.972573482369,0.0029548008652231458
LCDM,0.3330233439601663,2106.9569918745183,0.002977911045953831
LCDM,0.3331876934475138,2106.9416176358363,0.0030008908145029555
LCDM,0.3333520429348613,2106.9264506671766,0.0030237345309763984
LCDM,0.3335163924222088,2106.9114908694464,0.003046436558050244
LCDM,0.3336807419095563,2106.8967381436173,0.0030689912632761106
LCDM,0.3338450913969038,2106.8821923907235,0.0030913930214156236
LCDM,0.33400944088425133,2106.867853511841,0.0031136362168163183
LCDM,0.33417379037159883,2106.853721408133,0.0031357152456950674
LCDM,0.33433813985894634,2106.8397959807926,0.0031576245185867663
LCDM,0.33450248934629384,2106.826077131098,0.003179358462627805
LCDM,0.33466683883364134,2106.812564760349,0.0032009115240283683
LCDM,0.33483118832098885,2106.799258769961,0.0032222781702999303
LCDM,0.33499553780833635,2106.7861590613547,0.0032434528928125235
LCDM,0.33515988729568386,2106.7732655360373,0.0032644302090439345
LCDM,0.33532423678303136,2106.7605780955737,0.003285204665006273
LCDM,0.33548858627037886,2106.7480966415737,0.0033057708376454404
LCDM,0.33565293575772637,2106.7358210757193,0.00332612333717224
LCDM,0.33581728524507387,2106.7237512997494,0.00334625680945627
LCDM,0.3359816347324214,2106.7118872154574,0.003366165938395297
LCDM,0.3361459842197689,2106.700228724706,0.0033858454482455004
LCDM,0.3363103337071164,2106.688775729397,0.0034052901060197815
LCDM,0.3364746831944639,2106.6775281315017,0.003424494723773595
LCDM,0.3366390326818114,2106.666485833047,0.003443454160951246
LCDM,0.3368033821691589,2106.655648736134,0.003462163326664204
LCDM,0.3369677316565064,2106.6450167429025,0.0034806171820498284
LCDM,0.3371320811438539,2106.63458975555,0.0034988107425145375
LCDM,0.3372964306312014,2106.624367676353,0.003516739079960989
LCDM,0.3374607801185489,2106.6143504076235,0.003534397325100064
LCDM,0.3376251296058964,2106.6045378517447,0.0035517806696148805
LCDM,0.3377894790932439,2106.5949299111467,0.0035688843683973417
LCDM,0.3379538285805914,2106.5855264883407,0.0035857037416634104
LCDM,0.3381181780679389,2106.5763274858723,0.0036022341771857116
LCDM,0.3382825275552864,2106.5673328063576,0.003618471132350536
LCDM,0.33844687704263393,2106.5585423524562,0.0036344101363024535
LCDM,0.33861122652998144,2106.5499560269054,0.003650046791947265
LCDM,0.33877557601732894,2106.541573732496,0.0036653767780302163
LCDM,0.33893992550467644,2106.5333953720597,0.0036803958511633064
LCDM,0.33910427499202395,2106.5254208485044,0.003695099847728315
LCDM,0.33926862447937145,2106.517650064795,0.0037094846858491083
LCDM,0.33943297396671895,2106.5100829239373,0.003723546367318867
LCDM,0.33959732345406646,2106.502719329027,0.0037372809793727573
LCDM,0.33976167294141396,2106.4955591831776,0.00375068469664548
LCDM,0.33992602242876147,2106.4886023895747,0.0037637537828543286
LCDM,0.34009037191610897,2106.4818488514957,0.0037764845925055386
LCDM,0.3402547214034565,2106.475298472216,0.003788873572773518
LCDM,0.34041907089080403,2106.4689511551196,0.0038009172649500354
LCDM,0.3405834203781515,2106.4628068036113,0.003812612306227635
LCDM,0.34074776986549904,2106.4568653211763,0.0038239554311542455
LCDM,0.3409121193528465,2106.4511266113473,0.00383494347322096
LCDM,0.34107646884019405,2106.4455905777318,0.0038455733662858265
LCDM,0.3412408183275415,2106.4402571239516,0.0038558421461196697
LCDM,0.34140516781488905,2106.43512615374,0.003865746951598902
LCDM,0.3415695173022365,2106.4301975708527,0.0038752850262059398
LCDM,0.34173386678958406,2106.4254712791053,0.003884453719237684
LCDM,0.3418982162769315,2106.4209471823806,0.0038932504870180145
LCDM,0.34206256576427907,2106.416625184616,0.003901672894097634
LCDM,0.3422269152516265,2106.4125051898022,0.003909718614378011
LCDM,0.3423912647389741,2106.4085871019875,0.0039173854321734565
LCDM,0.3425556142263215,2106.404870825283,0.003924671243211452
LCDM,0.3427199637136691,2106.401356263848,0.003931574055623234
LCDM,0.34288431320101653,2106.3980433219053,0.003938091990812665
LCDM,0.3430486626883641,2106.3949319037297,0.003944223284329388
LCDM,0.34321301217571154,2106.3920219136558,0.003949966286639534
LCDM,0.3433773616630591,2106.389313256085,0.0039553194638451816
LCDM,0.34354171115040655,2106.3868058354415,0.003960281398447653
LCDM,0.3437060606377541,2106.3844995562467,0.003964850789811625
LCDM,0.34387041012510156,2106.382394323055,0.00396902645485474
LCDM,0.3440347596124491,2106.380490040482,0.003972807328486771
LCDM,0.34419910909979656,2106.3787866132066,0.0039761924640470524
LCDM,0.3443634585871441,2106.3772839459625,0.003979181033698756
LCDM,0.34452780807449157,2106.375981943523,0.003981772328781691
LCDM,0.34469215756183913,2106.3748805107416,0.003983965759991257
LCDM,0.3448565070491866,2106.3739795525116,0.0039857608576576095
LCDM,0.34502085653653414,2106.3732789737883,0.003987157271844474
LCDM,0.3451852060238816,2106.3727786795844,0.00398815477243679
LCDM,0.34534955551122914,2106.372478574975,0.003988753249152023
LCDM,0.3455139049985766,2106.3723785650645,0.003988952711566786
LCDM,0.34567825448592415,2106.3724785550544,0.003988753288881326
LCDM,0.3458426039732716,2106.3727784501766,0.0039881552298936425
LCDM,0.34600695346061916,2106.373278155716,0.003987158902736256
LCDM,0.3461713029479666,2106.373977577018,0.003985764794581753
LCDM,0.34633565243531417,2106.374876619496,0.003983973511293807
LCDM,0.3465000019226616,2106.375975188605,0.003981785777077396
LCDM,0.3466643514100092,2106.377273189867,0.003979202433981777
LCDM,0.3468287008973566,2106.378770528841,0.0039762244414422755
LCDM,0.3469930503847042,2106.3804671111634,0.003972852875630496
LCDM,0.34715739987205163,2106.3823628425225,0.003969088928879512
LCDM,0.3473217493593992,2106.384457628644,0.003964933909026861
LCDM,0.34748609884674664,2106.3867513753307,0.003960389238597638
LCDM,0.3476504483340942,2106.3892439884357,0.00395545645405846
LCDM,0.34781479782144165,2106.3919353738524,0.003950137204990073
LCDM,0.3479791473087892,2106.3948254375455,0.003944433253119353
LCDM,0.34814349679613665,2106.397914085548,0.003938346471366265
LCDM,0.3483078462834842,2106.4012012239127,0.003931878842930001
LCDM,0.34847219577083166,2106.4046867587763,0.003925032460096198
LCDM,0.3486365452581792,2106.408370596319,0.003917809523203461
LCDM,0.34880089474552667,2106.412252642771,0.00391021233946424
LCDM,0.3489652442328742,2106.4163328044415,0.0039022433216926904
LCDM,0.3491295937202217,2106.4206109876777,0.003893904987121677
LCDM,0.34929394320756924,2106.425087098873,0.0038851999560737243
LCDM,0.3494582926949167,2106.42976104448,0.003876130950577288
LCDM,0.34962264218226424,2106.4346327310323,0.0038667007929198325
LCDM,0.34978699166961175,2106.439702065093,0.0038569124042969246
LCDM,0.34995134115695925,2106.4449689532717,0.003846768803288237
LCDM,0.35011569064430675,2106.450433302272,0.003836273104225692
LCDM,0.35028004013165426,2106.4560950188084,0.003825428515778018
LCDM,0.35044438961900176,2106.461954009671,0.0038142383392065736
LCDM,0.35060873910634927,2106.468010181722,0.0038027059667134783
LCDM,0.35077308859369677,2106.474263441839,0.0037908348798538685
LCDM,0.3509374380810443,2106.480713696984,0.0037786286476683365
LCDM,0.3511017875683918,2106.487360854172,0.0037660909249745676
LCDM,0.3512661370557393,2106.494204820444,0.0037532254506136265
LCDM,0.3514304865430868,2106.501245502942,0.0037400360454677164
LCDM,0.3515948360304343,2106.5084828088347,0.00372652661073166
LCDM,0.3517591855177818,2106.5159166453273,0.0037127011259924627
LCDM,0.3519235350051293,2106.523546919724,0.003698563647178541
LCDM,0.3520878844924768,2106.5313735393556,0.003684118304738718
LCDM,0.3522522339798243,2106.5393964115992,0.0036693693016139916
LCDM,0.3524165834671718,2106.547615443906,0.0036543209111760846
LCDM,0.3525809329545193,2106.556030543784,0.0036389774752221184
LCDM,0.3527452824418668,2106.564641618775,0.0036233434019527786
LCDM,0.3529096319292143,2106.5734485764942,0.003607423163822656
LCDM,0.3530739814165618,2106.582451324605,0.0035912212954788553
LCDM,0.3532383309039093,2106.5916497708204,0.003574742391637151
LCDM,0.35340268039125683,2106.601043822902,0.0035579911049469317
LCDM,0.35356702987860433,2106.6106333886883,0.0035409721437800567
LCDM,0.35373137936595184,2106.620418376041,0.0035236902701593544
LCDM,0.35389572885329934,2106.630398692898,0.0035061502974776935
LCDM,0.35406007834064684,2106.6405742472634,0.003488357088318698
LCDM,0.35422442782799435,2106.65094494715,0.003470315552352143
LCDM,0.35438877731534185,2106.6615107006746,0.0034520306439474314
LCDM,0.35455312680268936,2106.6722714159628,0.0034335073601152767
LCDM,0.35471747629003686,2106.68322700123,0.0034147507381345355
LCDM,0.35488182577738436,2106.6943773647445,0.003395765853380514
LCDM,0.35504617526473187,2106.705722414795,0.003376557817135629
LCDM,0.35521052475207937,2106.7172620597476,0.0033571317742520945
LCDM,0.3553748742394269,2106.728996208033,0.0033374929009234475
LCDM,0.3555392237267744,2106.7409247681007,0.003317646402521181
LCDM,0.3557035732141219,2106.7530476484876,0.003297597511231834
LCDM,0.3558679227014694,2106.76536475776,0.003277351483914111
LCDM,0.3560322721888169,2106.7778760045753,0.003256913599758653
LCDM,0.3561966216761644,2106.7905812975887,0.0032362891582100044
LCDM,0.3563609711635119,2106.8034805455513,0.003215483476578547
LCDM,0.3565253206508594,2106.816573657262,0.0031945018879031687
LCDM,0.3566896701382069,2106.8298605415494,0.0031733497387686637
LCDM,0.3568540196255544,2106.843341107322,0.003152032387029104
LCDM,0.3570183691129019,2106.857015263522,0.003130555199692413
LCDM,0.3571827186002494,2106.8708829191637,0.00310892355068606
LCDM,0.3573470680875969,2106.884943983304,0.003087142818742222
LCDM,0.3575114175749444,2106.899198365043,0.003065218385250047
LCDM,0.3576757670622919,2106.913645973549,0.0030431556320895023
LCDM,0.35784011654963943,2106.9282867180514,0.003020959939528686
LCDM,0.35800446603698693,2106.943120507802,0.002998636684187505
LCDM,0.35816881552433444,2106.958147252136,0.002976191236874071
LCDM,0.35833316501168194,2106.973366860432,0.002953628960585858
LCDM,0.35849751449902945,2106.9887792421055,0.0029309552084925868
LCDM,0.35866186398637695,2107.004384306656,0.0029081753218502585
LCDM,0.35882621347372445,2107.0201819635995,0.0028852946281179926
LCDM,0.358990562961072,2107.036172122525,0.0028623184389109215
LCDM,0.35915491244841946,2107.0523546930854,0.002839252048077309
LCDM,0.359319261935767,2107.0687295849743,0.0028161007298217852
LCDM,0.35948361142311447,2107.0852967079245,0.002792869736822958
LCDM,0.35964796091046203,2107.102055971734,0.0027695642983404725
LCDM,0.3598123103978095,2107.1190072862646,0.0027461896183914236
LCDM,0.35997665988515704,2107.1361505614145,0.0027227508739909013
LCDM,0.3601410093725045,2107.153485707141,0.0026992532133534508
LCDM,0.36030535885985204,2107.1710126334515,0.0026757017541698073
LCDM,0.3604697083471995,2107.1887312504005,0.002652101581906338
LCDM,0.36063405783454705,2107.206641468111,0.002628457748105679
LCDM,0.3607984073218945,2107.224743196741,0.0026047752687912745
LCDM,0.36096275680924206,2107.243036346515,0.0025810591228247184
LCDM,0.3611271062965895,2107.2615208276975,0.002557314250365168
LCDM,0.36129145578393707,2107.280196550617,0.002533545551306149
LCDM,0.3614558052712845,2107.2990634256466,0.002509757883798955
LCDM,0.3616201547586321,2107.318121363199,0.002485956062795402
LCDM,0.3617845042459795,2107.3373702737745,0.0024621448585599374
LCDM,0.3619488537333271,2107.356810067891,0.002438328995364511
LCDM,0.36211320322067453,2107.3764406561318,0.0024145131500768816
LCDM,0.3622775527080221,2107.396261949148,0.002390701950842599
LCDM,0.36244190219536954,2107.416273857601,0.002366899975875078
LCDM,0.3626062516827171,2107.4364762922464,0.0023431117521147647
LCDM,0.36277060117006454,2107.4568691638724,0.0023193417541027012
LCDM,0.3629349506574121,2107.4774523833166,0.002295594402797155
LCDM,0.36309930014475955,2107.4982258614787,0.002271874064436254
LCDM,0.3632636496321071,2107.5191895093067,0.0022481850494694023
LCDM,0.36342799911945456,2107.5403432377852,0.002224531611526214
LCDM,0.3635923486068021,2107.561686957987,0.002200917946353624
LCDM,0.36375669809414957,2107.583220580998,0.002177348190935018
LCDM,0.3639210475814971,2107.6049440179795,0.002153826422493975
LCDM,0.3640853970688446,2107.6268571801156,0.0021303566576683286
LCDM,0.36424974655619213,2107.6489599786883,0.00210694285158232
LCDM,0.3644140960435396,2107.67125232499,0.0020835888971350515
LCDM,0.36457844553088714,2107.6937341303887,0.002060298624164811
LCDM,0.3647427950182346,2107.716405306282,0.0020370757987726845
LCDM,0.36490714450558215,2107.7392657641453,0.0020139241225846454
LCDM,0.3650714939929296,2107.762315415487,0.001990847232152299
LCDM,0.36523584348027716,2107.785554171882,0.001967848698312127
LCDM,0.3654001929676246,2107.8089819449206,0.0019449320256664545
LCDM,0.36556454245497216,2107.8325986462914,0.0019221006519761364
LCDM,0.3657288919423196,2107.856404187705,0.0018993579477445761
LCDM,0.36589324142966717,2107.880398480942,0.0018767072157197856
LCDM,0.3660575909170146,2107.904581437809,0.0018541516905259913
LCDM,0.3662219404043622,2107.9289529701837,0.0018316945382462683
LCDM,0.3663862898917096,2107.9535129899878,0.0018093388561112513
LCDM,0.3665506393790572,2107.9782614091964,0.0017870876721936934
LCDM,0.36671498886640463,2108.0031981398297,0.0017649439451545115
LCDM,0.3668793383537522,2108.028323093971,0.0017429105640027036
LCDM,0.36704368784109964,2108.053636183739,0.0017209903479321897
LCDM,0.3672080373284472,2108.0791373213224,0.0016991860461416735
LCDM,0.36737238681579465,2108.1048264189335,0.001677500337758064
LCDM,0.3675367363031422,2108.1307033888747,0.0016559358317004517
LCDM,0.36770108579048966,2108.156768143458,0.0016344950667029198
LCDM,0.3678654352778372,2108.1830205950628,0.0016131805112551006
LCDM,0.36802978476518466,2108.209460656131,0.001591994563629984
LCDM,0.3681941342525322,2108.2360882391336,0.0015709395519677336
LCDM,0.3683584837398797,2108.2629032566138,0.0015500177343311054
LCDM,0.36852283322722723,2108.2899056211536,0.0015292312988536806
LCDM,0.36868718271457473,2108.317095245372,0.001508582363894929
LCDM,0.36885153220192224,2108.344472041977,0.0014880729781858498
LCDM,0.36901588168926974,2108.372035923682,0.0014677051211086731
LCDM,0.36918023117661725,2108.399786803289,0.0014474807028794683
LCDM,0.36934458066396475,2108.4277245936187,0.001427401564877105
LCDM,0.36950893015131225,2108.4558492075666,0.0014074694799059459
LCDM,0.36967327963865976,2108.4841605580546,0.0013876861525638385
LCDM,0.36983762912600726,2108.5126585580933,0.0013680532195587225
LCDM,0.37000197861335477,2108.541343120708,0.0013485722501489288
LCDM,0.37016632810070227,2108.5702141589754,0.0013292447465305744
LCDM,0.3703306775880498,2108.599271586041,0.0013100721442666722
LCDM,0.3704950270753973,2108.6285153150943,0.0012910558127693446
LCDM,0.3706593765627448,2108.657945259366,0.0012721970557903301
LCDM,0.3708237260500923,2108.6875613321563,0.0012534971119169652
LCDM,0.3709880755374398,2108.7173634467886,0.0012349571551380407
LCDM,0.3711524250247873,2108.7473515166485,0.0012165782953778353
LCDM,0.3713167745121348,2108.777525455182,0.0011983615790786214
LCDM,0.3714811239994823,2108.8078851758714,0.0011803079898175682
LCDM,0.3716454734868298,2108.838430592263,0.001162418448911796
LCDM,0.3718098229741773,2108.8691616179312,0.0011446938160824243
LCDM,0.3719741724615248,2108.9000781665177,0.0011271348900915804
LCDM,0.3721385219488723,2108.9311801517074,0.001109742409436739
LCDM,0.3723028714362198,2108.962467487235,0.0010925170530437206
LCDM,0.3724672209235673,2108.9939400868934,0.0010754594409755215
LCDM,0.3726315704109148,2109.0255978645105,0.001058570135176407
LCDM,0.37279591989826233,2109.0574407339714,0.0010418496402042124
LCDM,0.37296026938560983,2109.0894686092174,0.0010252984039925011
LCDM,0.37312461887295734,2109.1216814042273,0.001008916818635031
LCDM,0.37328896836030484,2109.1540790330337,0.0009927052211651884
LCDM,0.37345331784765234,2109.1866614097235,0.0009766638943572666
LCDM,0.37361766733499985,2109.2194284484262,0.0009607930675453231
LCDM,0.37378201682234735,2109.252380063324,0.0009450929174430568
LCDM,0.37394636630969486,2109.2855161686416,0.0009295635689835785
LCDM,0.37411071579704236,2109.318836678669,0.0009142050961549391
LCDM,0.37427506528438986,2109.3523415077298,0.0008990175228693877
LCDM,0.37443941477173737,2109.3860305702133,0.0008840008238126884
LCDM,0.37460376425908487,2109.4199037805333,0.0008691549253344171
LCDM,0.3747681137464324,2109.4539610531747,0.0008544797063066226
LCDM,0.3749324632337799,2109.4882023026753,0.0008399749990183266
LCDM,0.3750968127211274,2109.522627443589,0.00082564059008353
LCDM,0.3752611622084749,2109.5572363905458,0.0008114762213137479
LCDM,0.3754255116958224,2109.592029058231,0.0007974815906300092
LCDM,0.3755898611831699,2109.627005361355,0.0007836563529831845
LCDM,0.3757542106705174,2109.6621652147064,0.0007700001212424504
LCDM,0.3759185601578649,2109.6975085330805,0.0007565124671395056
LCDM,0.3760829096452124,2109.7330352313606,0.0007431929221526753
LCDM,0.3762472591325599,2109.768745224472,0.0007300409784447537
LCDM,0.3764116086199074,2109.804638427369,0.0007170560897873707
LCDM,0.3765759581072549,2109.8407147550756,0.000704237672468246
LCDM,0.3767403075946024,2109.8769741226506,0.00069158510622532
LCDM,0.3769046570819499,2109.9134164452066,0.0006790977351615415
LCDM,0.3770690065692974,2109.950041637917,0.0006667748686639552
LCDM,0.37723335605664493,2109.9868496159856,0.0006546157823335944
LCDM,0.37739770554399243,2110.0238402946634,0.0006426197188981496
LCDM,0.37756205503133994,2110.061013589269,0.0006307858891210332
LCDM,0.37772640451868744,2110.0983694151532,0.0006191134727264413
LCDM,0.377890754006035,2110.135907687723,0.0006076016193020783
LCDM,0.37805510349338245,2110.1736283224286,0.0005962494492094261
LCDM,0.37821945298073,2110.211531234778,0.0005850560544825604
LCDM,0.37838380246807746,2110.2496163403166,0.0005740204997318238
LCDM,0.378548151955425,2110.2878835546385,0.0005631418230344757
LCDM,0.37871250144277246,2110.3263327934087,0.0005524190368159614
LCDM,0.37887685093012,2110.3649639722976,0.0005418511287510527
LCDM,0.37904120041746747,2110.403777007061,0.0005314370626176669
LCDM,0.37920554990481503,2110.4427718134866,0.0005211757791816226
LCDM,0.3793698993921625,2110.4819483074234,0.0005110661970521484
LCDM,0.37953424887951004,2110.521306404754,0.0005011072135447844
LCDM,0.3796985983668575,2110.560846021405,0.0004912977055270802
LCDM,0.37986294785420505,2110.600567073371,0.0004816365302534001
LCDM,0.3800272973415525,2110.6404694766775,0.00047212252620711933
LCDM,0.38019164682890005,2110.68055314741,0.00046275451391688085
LCDM,0.3803559963162475,2110.7208180016887,0.0004535312967788764
LCDM,0.38052034580359506,2110.761263955709,0.00044445166185338184
LCDM,0.3806846952909425,2110.8018909256666,0.00043551438067945814
LCDM,0.38084904477829007,2110.8426988278493,0.0004267182100415006
LCDM,0.3810133942656375,2110.883687578576,0.0004180618927613326
LCDM,0.3811777437529851,2110.924857094218,0.000409544158461259
LCDM,0.3813420932403325,2110.966207291179,0.00040116372432616844
LCDM,0.3815064427276801,2111.007738085917,0.0003929192958461343
LCDM,0.38167079221502753,2111.049449394964,0.00038480956754951163
LCDM,0.3818351417023751,2111.0913411348633,0.0003768332237415748
LCDM,0.38199949118972254,2111.1334132222214,0.0003689889392090167
LCDM,0.3821638406770701,2111.175665573698,0.00036127537992609816
LCDM,0.38232819016441755,2111.2180981059823,0.00035369120375168544
LCDM,0.3824925396517651,2111.260710735836,0.0003462350611026025
LCDM,0.38265688913911255,2111.3035033800425,0.0003389055956323708
LCDM,0.3828212386264601,2111.3464759554554,0.00033170144488103376
LCDM,0.38298558811380756,2111.3896283789636,0.00032462124092722173
LCDM,0.3831499376011551,2111.432960567493,0.00031766361102221556
LCDM,0.38331428708850257,2111.476472438042,0.00031082717820664254
LCDM,0.38347863657585013,2111.5201639076413,0.0003041105619275541
LCDM,0.3836429860631976,2111.5640348933634,0.0002975123786349198
LCDM,0.38380733555054514,2111.608085312345,0.000291031242364586
LCDM,0.3839716850378926,2111.6523150817566,0.0002846657653166144
LCDM,0.38413603452524014,2111.6967241188177,0.00027841455841485336
LCDM,0.3843003840125876,2111.741312340793,0.0002722762318567098
LCDM,0.38446473349993515,2111.7860796649998,0.0002662493956491665
LCDM,0.3846290829872826,2111.831026008819,0.0002603326601323727
LCDM,0.38479343247463016,2111.8761512896417,0.0002545246364989908
LCDM,0.3849577819619776,2111.9214554249224,0.00024882393728694403
LCDM,0.38512213144932517,2111.9669383321734,0.00024322917686836462
LCDM,0.3852864809366726,2112.0125999289507,0.00023773897192668953
LCDM,0.3854508304240202,2112.058440132825,0.0002323519419232193
LCDM,0.3856151799113676,2112.1044588614727,0.00022706670953728187
LCDM,0.3857795293987152,2112.150656032561,0.00022188190111838211
LCDM,0.38594387888606263,2112.1970315638496,0.00021679614710114008
LCDM,0.3861082283734102,2112.2435853731085,0.0002118080824288841
LCDM,0.38627257786075764,2112.290317378173,0.0002069163469500521
LCDM,0.3864369273481052,2112.3372274969233,0.00020211958581071963
LCDM,0.38660127683545265,2112.38431564728,0.0001974164498337799
LCDM,0.3867656263228002,2112.431581747222,0.00019280559588357322
LCDM,0.38692997581014765,2112.4790257147542,0.00018828568722423764
LCDM,0.3870943252974952,2112.526647467951,0.00018385539385862488
LCDM,0.3872586747848427,2112.574446924925,0.00017951339286320007
LCDM,0.3874230242721902,2112.6224240038277,0.00017525836870803076
LCDM,0.3875873737595377,2112.670578622872,0.00017108901356394397
LCDM,0.3877517232468852,2112.718910700292,0.00016700402760359265
LCDM,0.38791607273423273,2112.7674201544,0.00016300211928303192
LCDM,0.38808042222158023,2112.816106903543,0.0001590820056213105
LCDM,0.38824477170892774,2112.864970866078,0.0001552424124668273
LCDM,0.38840912119627524,2112.9140119604776,0.000151482074742796
LCDM,0.38857347068362275,2112.963230105214,0.00014779973670009773
LCDM,0.38873782017097025,2113.01262521881,0.00014419415214565162
LCDM,0.38890216965831775,2113.0621972198346,0.00014066408466556165
LCDM,0.38906651914566526,2113.1119460269283,0.00013720830783537342
LCDM,0.38923086863301276,2113.161871558735,0.0001338256054272278
LCDM,0.38939521812036026,2113.2119737339854,0.00013051477159632343
LCDM,0.38955956760770777,2113.2622524714207,0.00012727461106854912
LCDM,0.38972391709505527,2113.312707689856,0.000124103939309273
LCDM,0.3898882665824028,2113.363339308143,0.00012100158268918056
LCDM,0.3900526160697503,2113.414147245188,0.00011796637863740997
LCDM,0.3902169655570978,2113.46513141991,0.00011499717578882632
LCDM,0.3903813150444453,2113.516291751317,0.00011209283411570023
LCDM,0.3905456645317928,2113.5676281584356,0.0001092522250589773
LCDM,0.3907100140191403,2113.6191405603468,0.00010647423164467463
LCDM,0.3908743635064878,2113.6708288761774,0.00010375774859447287
LCDM,0.3910387129938353,2113.722693025102,0.00010110168242729987
LCDM,0.3912030624811828,2113.774732926334,9.85049515533499e-05
LCDM,0.3913674119685303,2113.826948499138,9.596648635887575e-05
LCDM,0.3915317614558778,2113.8793396628175,9.348522928464465e-05
LCDM,0.3916961109432253,2113.9319063367257,9.106013489539935e-05
LCDM,0.3918604604305728,2113.9846484402856,8.869016994151094e-05
LCDM,0.3920248099179203,2114.0375658929174,8.637431341753694e-05
LCDM,0.39218915940526783,2114.0906586141236,8.411155660642117e-05
LCDM,0.39235350889261533,2114.1439265234358,8.190090312297447e-05
LCDM,0.39251785837996284,2114.1973695404427,7.974136894693435e-05
LCDM,0.39268220786731034,2114.2509875847627,7.763198245173246e-05
LCDM,0.39284655735465784,2114.304780576075,7.557178442439013e-05
LCDM,0.39301090684200535,2114.3587484340987,7.355982808115069e-05
LCDM,0.39317525632935285,2114.412891078597,7.159517907608134e-05
LCDM,0.39333960581670036,2114.467208429372,6.967691550388268e-05
LCDM,0.39350395530404786,2114.521700406283,6.780412789615939e-05
LCDM,0.39366830479139536,2114.5763669292305,6.597591921325169e-05
LCDM,0.39383265427874287,2114.6312079181566,6.419140482999687e-05
LCDM,0.39399700376609037,2114.6862232930557,6.244971251578425e-05
LCDM,0.3941613532534379,2114.741412973955,6.0749982410477875e-05
LCDM,0.3943257027407854,2114.796776880943,5.909136699379907e-05
LCDM,0.3944900522281329,2114.8523149341263,5.747303105208763e-05
LCDM,0.3946544017154804,2114.908027053702,5.589415163690047e-05
LCDM,0.3948187512028279,2114.9639131598747,5.435391802369144e-05
LCDM,0.3949831006901754,2115.0199731728962,5.285153166245736e-05
LCDM,0.3951474501775229,2115.0762070130777,5.138620612507287e-05
LCDM,0.3953117996648704,2115.1326146007646,4.995716704951259e-05
LCDM,0.3954761491522179,2115.189195856357,4.8563652078962315e-05
LCDM,0.3956404986395654,2115.2459507002955,4.720491079804425e-05
LCDM,0.3958048481269129,2115.302879053054,4.588020466519757e-05
LCDM,0.3959691976142604,2115.359980835179,4.458880694049102e-05
LCDM,0.3961335471016079,2115.4172559672293,4.333000261246122e-05
LCDM,0.3962978965889554,2115.474704369833,4.210308831893399e-05
LCDM,0.396462246076303,2115.5323259636366,4.0907372267326035e-05
LCDM,0.39662659556365043,2115.590120669378,3.9742174149271555e-05
LCDM,0.396790945050998,2115.648088407786,3.8606825056097426e-05
LCDM,0.39695529453834544,2115.7062290996582,3.750066738793269e-05
LCDM,0.397119644025693,2115.7645426658455,3.6423054762238405e-05
LCDM,0.39728399351304045,2115.82302902723,3.537335191998206e-05
LCDM,0.397448343000388,2115.8816881047383,3.435093462885197e-05
LCDM,0.39761269248773545,2115.940519819365,3.3355189584178795e-05
LCDM,0.397777041975083,2115.9995240921016,3.2385514309392996e-05
LCDM,0.39794139146243046,2116.0587008440207,3.1441317051930526e-05
LCDM,0.398105740949778,2116.1180499962443,3.052201667929568e-05
LCDM,0.39827009043712547,2116.1775714699197,2.9627042573250805e-05
LCDM,0.398434439924473,2116.2372651862347,2.8755834521764292e-05
LCDM,0.3985987894118205,2116.297131066433,2.7907842609515648e-05
LCDM,0.39876313889916803,2116.357169031803,2.7082527107416477e-05
LCDM,0.3989274883865155,2116.4173790036807,2.6279358360658775e-05
LCDM,0.39909183787386304,2116.477760903419,2.549781667598526e-05
LCDM,0.3992561873612105,2116.538314652465,2.4737392206515607e-05
LCDM,0.39942053684855805,2116.5990401722506,2.3997584837978644e-05
LCDM,0.3995848863359055,2116.6599373843164,2.3277904071109263e-05
LCDM,0.39974923582325306,2116.721006210176,2.257786890644809e-05
LCDM,0.3999135853106005,2116.782246571449,2.189700772518824e-05
LCDM,0.40007793479794806,2116.8436583897583,2.123485817221191e-05
LCDM,0.4002422842852955,2116.905241586799,2.0590967036576e-05
LCDM,0.4004066337726431,2116.9669960842916,1.996489013286054e-05
LCDM,0.4005709832599905,2117.028921804002,1.9356192181385398e-05
LCDM,0.4007353327473381,2117.091018667751,1.876444668828305e-05
LCDM,0.40089968223468553,2117.1532865973836,1.8189235825717886e-05
LCDM,0.4010640317220331,2117.215725514815,1.7630150311224658e-05
LCDM,0.40122838120938054,2117.2783353419863,1.708678928782141e-05
LCDM,0.4013927306967281,2117.341116000878,1.6558760203558425e-05
LCDM,0.40155708018407554,2117.4040674135417,1.6045678690993853e-05
LCDM,0.4017214296714231,2117.467189502034,1.554716844758831e-05
LCDM,0.40188577915877055,2117.530482188477,1.5062861115253628e-05
LCDM,0.4020501286461181,2117.5939453950446,1.4592396160731424e-05
LCDM,0.40221447813346556,2117.657579043937,1.413542075637049e-05
LCDM,0.4023788276208131,2117.7213830574124,1.3691589660804706e-05
