model,theta,posterior_weight,high_z_chi2,high_z_logpdf,PantheonPlusSH0ES_chi2,PantheonPlusSH0ES_logpdf,DES_Dovekie_raw_chi2,DES_Dovekie_raw_logpdf,Union3p1_UNITY1p8_chi2,Union3p1_UNITY1p8_logpdf
LCDM,0.34748609884674664,0.003960389238597638,943.7555132865285,210.85924198143928,140.0793890317782,98.19087213080934,793.3720253552383,89.74942958822646,10.304098899512077,22.918940262403478
LCDM,0.3476504483340942,0.00395545645405846,943.8011496749671,210.83642378722004,140.0847456300973,98.18819383164976,793.4020212926016,89.73443161954481,10.314382752268076,22.913798336025483
LCDM,0.34781479782144165,0.003950137204990073,943.8470383315505,210.8134794589283,140.09016921621298,98.18548203859194,793.4321603355615,89.71936209806483,10.32470877977597,22.908635322271532
LCDM,0.3479791473087892,0.003944433253119353,943.8931790274492,210.79040911097897,140.09565972751622,98.18273678294031,793.4624423616822,89.70422108500452,10.33507693825076,22.903451243034137
LCDM,0.34814349679613665,0.003938346471366265,943.9395715340729,210.76721285766712,140.1012171014647,98.17995809596607,793.4928672486535,89.68900864151885,10.345487183954646,22.898246120182197
LCDM,0.3483078462834842,0.003931878842930001,943.986215623086,210.74389081316056,140.10684127558915,98.17714600890383,793.5234348742871,89.67372482870212,10.35593947320983,22.893019975554605
LCDM,0.34847219577083166,0.003925032460096198,944.0331110663801,210.7204430915135,140.1125321874852,98.17430055295586,793.5541451165138,89.65836970758869,10.366433762381146,22.887772830968945
LCDM,0.3486365452581792,0.003917809523203461,944.0802576361156,210.6968698066458,140.11828977482065,98.17142175928814,793.5849978534065,89.64294333914233,10.376970007888369,22.882504708215333
LCDM,0.34880089474552667,0.00391021233946424,944.1276551046523,210.67317107237744,140.12411397533,98.16850965903342,793.6159929631201,89.62744578428556,10.387548166202098,22.877215629058473
LCDM,0.3489652442328742,0.0039022433216926904,944.1753032446378,210.64934700238464,140.13000472681796,98.16556428328943,793.6471303239794,89.61187710385593,10.398168193840487,22.871905615239275
LCDM,0.3491295937202217,0.003893904987121677,944.2232018289385,210.62539771023432,140.1359619671581,98.16258566311939,793.6784098144019,89.59623735864466,10.40883004737848,22.866574688470276
LCDM,0.34929394320756924,0.0038851999560737243,944.271350630655,210.60132330937606,140.14198563428988,98.1595738295535,793.7098313129316,89.58052660937983,10.419533683433555,22.86122287044274
LCDM,0.3494582926949167,0.003876130950577288,944.3197494231432,210.57712391313183,140.1480756662226,98.1565288135871,793.7413946982396,89.56474491672577,10.430279058681116,22.855850182818966
LCDM,0.34962264218226424,0.0038667007929198325,944.3683979799983,210.5527996347044,140.15423200103749,98.15345064617969,793.7730998491177,89.54889234128677,10.441066129843188,22.850456647237923
LCDM,0.34978699166961175,0.0038569124042969246,944.4172960750456,210.52835058718077,140.16045457687738,98.15033935825977,793.8049466444779,89.53296894360665,10.451894853690337,22.845042285314353
LCDM,0.34995134115695925,0.003846768803288237,944.4664434823571,210.50377688352498,140.1667433319581,98.1471949807194,793.8369349633501,89.51697478417054,10.462765187048984,22.839607118635026
LCDM,0.35011569064430675,0.003836273104225692,944.5158399762473,210.47907863657989,140.17309820456126,98.1440175444178,793.8690646848954,89.5009099233979,10.47367708679066,22.83415116876419
LCDM,0.35028004013165426,0.003825428515778018,944.5654853312666,210.45425595907028,140.17951913303966,98.1408070801786,793.9013356883866,89.48477442165233,10.484630509840333,22.828674457239355
LCDM,0.35044438961900176,0.0038142383392065736,944.6153793222013,210.4293089636029,140.18600605580667,98.13756361879507,793.9337478532236,89.4685683392338,10.495625413170979,22.823177005574028
LCDM,0.35060873910634927,0.0038027059667134783,944.6655217240813,210.40423776266292,140.19255891135353,98.13428719102166,793.96630105892,89.45229173638563,10.506661753807775,22.81765883525563
LCDM,0.35077308859369677,0.0037908348798538685,944.7159123121784,210.37904246861436,140.19917763823088,98.13097782758302,793.9989951851239,89.43594467328364,10.517739488823656,22.812119967747694
LCDM,0.3509374380810443,0.0037786286476683365,944.7665508619855,210.35372319371083,140.20586217506127,98.1276355591678,794.0318301115838,89.41952721005373,10.528858575340433,22.8065604244893
LCDM,0.3511017875683918,0.0037660909249745676,944.8174371492571,210.3282800500749,140.2126124605333,98.12426041643175,794.0648057181905,89.40303940675028,10.540018970533271,22.800980226892886
LCDM,0.3512661370557393,0.0037532254506136265,944.868570949965,210.30271314972103,140.2194284334015,98.12085242999768,794.0979218849377,89.38648132337676,10.551220631625863,22.795379396346586
LCDM,0.3514304865430868,0.0037400360454677164,944.9199520403325,210.2770226045373,140.22631003249072,98.11741163045309,794.131178491951,89.3698530198701,10.562463515890833,22.789757954214107
LCDM,0.3515948360304343,0.00372652661073166,944.9715801968031,210.25120852630207,140.2332571966914,98.11393804835274,794.164575419463,89.35315455611419,10.57374758064874,22.78411592183515
LCDM,0.3517591855177818,0.0037127011259924627,945.023455196075,210.22527102666604,140.24026986496204,98.11043171421738,794.1981125478394,89.33638599192591,10.58507278327355,22.778453320522747
LCDM,0.3519235350051293,0.003698563647178541,945.0755768150794,210.19921021716385,140.24734797632553,98.10689265853568,794.2317897575681,89.31954738706156,10.596439081185855,22.772770171566595
LCDM,0.3520878844924768,0.003684118304738718,945.1279448309658,210.17302620922067,140.2544914698762,98.1033209117603,794.265606929233,89.30263880122914,10.607846431856604,22.76706649623122
LCDM,0.3522522339798243,0.0036693693016139916,945.1805590211391,210.14671911413404,140.26170028477006,98.09971650431339,794.299563943566,89.28566029406261,10.619294792802979,22.761342315758032
LCDM,0.3524165834671718,0.0036543209111760846,945.2334191632333,210.12028904308693,140.26897436023404,98.09607946658139,794.3336606814007,89.26861192514525,10.630784121598435,22.7555976513603
LCDM,0.3525809329545193,0.0036389774752221184,945.2865250351161,210.09373610714547,140.27631363555997,98.09240982891845,794.3678970236954,89.25149375399792,10.642314375860828,22.749832524229102
LCDM,0.3527452824418668,0.0036233434019527786,945.339876414883,210.06706041726207,140.28371805010318,98.08870762164685,794.4022728515251,89.23430584008304,10.653885513254659,22.744046955532188
LCDM,0.3529096319292143,0.003607423163822656,945.3934730808836,210.04026208426168,140.29118754329534,98.08497287505077,794.436788046088,89.21704824280152,10.665497491500238,22.738240966409403
LCDM,0.3530739814165618,0.0035912212954788553,945.4473148116783,210.01334121886438,140.29872205462217,98.08120561938733,794.4714424886972,89.199721021497,10.677150268358934,22.732414577980055
LCDM,0.3532383309039093,0.003574742391637151,945.5014013860764,209.9862979316654,140.30632152364313,98.07740588487684,794.5062360607845,89.1823242354534,10.688843801648716,22.726567811335162
LCDM,0.35340268039125683,0.0035579911049469317,945.5557325831106,209.95913233314835,140.31398588998024,98.07357370170831,794.5411686438998,89.16485794389575,10.700578049230504,22.72070068754427
LCDM,0.35356702987860433,0.0035409721437800567,945.6103081820589,209.93184453367417,140.32171509332773,98.06970910003457,794.5762401197136,89.14732220598887,10.712352969017578,22.714813227650733
LCDM,0.35373137936595184,0.0035236902701593544,945.6651279624231,209.904434643492,140.32950907343698,98.06581210997996,794.611450370016,89.12971708083762,10.72416851897019,22.708905452674426
LCDM,0.35389572885329934,0.0035061502974776935,945.7201917039378,209.8769027727347,140.33736777013314,98.06188276163186,794.6467992767064,89.11204262749243,10.736024657098257,22.702977383610392
LCDM,0.35406007834064684,0.003488357088318698,945.7754991865712,209.84924903141797,140.34529112330262,98.05792108504716,794.6822867218136,89.0942989049388,10.747921341454985,22.697029041432028
LCDM,0.35422442782799435,0.003470315552352143,945.8310501905277,209.82147352943971,140.35327907289803,98.05392711024945,794.7179125874761,89.07648597210755,10.75985853015359,22.691060447082723
LCDM,0.35438877731534185,0.0034520306439474314,945.8868444962346,209.79357637658623,140.3613315589407,98.04990086722808,794.7536767559498,89.05860388787073,10.77183618134419,22.685071621487428
LCDM,0.35455312680268936,0.0034335073601152767,945.9428818843583,209.76555768252442,140.3694485215126,98.04584238594214,794.7895791096137,89.04065271103877,10.783854253232045,22.679062585543495
LCDM,0.35471747629003686,0.0034147507381345355,945.9991621357867,209.7374175568102,140.37762990076573,98.0417516963156,794.8256195309543,89.02263250036845,10.795912704066762,22.673033360126137
LCDM,0.35488182577738436,0.003395765853380514,946.0556850316563,209.70915610887548,140.3858756369157,98.0376288282406,794.8617979025931,89.0045433145491,10.808011492147488,22.666983966085777
LCDM,0.35504617526473187,0.003376557817135629,946.1124503533092,209.680773448049,140.3941856702403,98.03347381157829,794.8981141072464,88.98638521222244,10.8201505758225,22.660914424248272
LCDM,0.35521052475207937,0.0033571317742520945,946.1694578823414,209.6522696835329,140.40255994109023,98.02928667615333,794.9345680277643,88.96815825196347,10.83232991348685,22.654824755416097
LCDM,0.3553748742394269,0.0033374929009234475,946.2267074005633,209.62364492442188,140.41099838987373,98.02506745176157,794.9711595471031,88.94986249229407,10.84454946358656,22.64871498036624
LCDM,0.3555392237267744,0.003317646402521181,946.2841986900146,209.59489927969628,140.41950095706687,98.02081616816497,795.0078885483382,88.93149799167657,10.856809184609528,22.642585119854754
LCDM,0.3557035732141219,0.003297597511231834,946.3419315329759,209.5660328582156,140.42806758321183,98.01653285509252,795.0447549146654,88.9130648085129,10.869109035098683,22.636435194610176
LCDM,0.3558679227014694,0.003277351483914111,946.3999057119452,209.537045768731,140.4366982089144,98.01221754224122,795.0817585293923,88.89456300114944,10.881448973638353,22.63026522534034
LCDM,0.3560322721888169,0.003256913599758653,946.4581210096566,209.5079381198753,140.44539277484475,98.00787025927605,795.118899275948,88.8759926278716,10.89382895886374,22.62407523272765
LCDM,0.3561966216761644,0.0032362891582100044,946.5165772090672,209.47871002016993,140.45415122173821,98.00349103582931,795.1561770378707,88.85735374691023,10.906248949458268,22.617865237430383
LCDM,0.3563609711635119,0.003215483476578547,946.5752740933619,209.44936157802266,140.462973490394,97.99907990150143,795.1935916988156,88.83864641643788,10.918708904152371,22.611635260083336
LCDM,0.3565253206508594,0.0031945018879031687,946.6342114459653,209.419892901721,140.4718595216794,97.99463688585877,795.2311431425634,88.81987069456397,10.931208781722535,22.605385321298254
LCDM,0.3566896701382069,0.0031733497387686637,946.6933890505043,209.3903040994514,140.4808092565195,97.9901620184387,795.2688312529897,88.80102663935077,10.943748540995127,22.599115441661954
LCDM,0.3568540196255544,0.003152032387029104,946.7528066908635,209.3605952792717,140.48982263591046,97.98565532874318,795.3066559141115,88.7821143087898,10.956328140841563,22.592825641738738
LCDM,0.3570183691129019,0.003130555199692413,946.812464151128,209.33076654913947,140.4988996009078,97.9811168462445,795.3446170100368,88.76313376082715,10.968947540183427,22.58651594206781
LCDM,0.3571827186002494,0.00310892355068606,946.8723612156234,209.3008180168919,140.50804009263362,97.97654660038165,795.3827144250045,88.74408505334338,10.981606697985342,22.58018636316685
LCDM,0.3573470680875969,0.003087142818742222,946.9324976688977,209.27074979025474,140.5172440522727,97.97194462056211,795.4209480433623,88.72496824416442,10.99430557326259,22.573836925528223
LCDM,0.3575114175749444,0.003065218385250047,946.992873295728,209.24056197683953,140.52651142107652,97.96731093616017,795.4593177495744,88.70578339105839,11.007044125077092,22.567467649620976
LCDM,0.3576757670622919,0.0030431556320895023,947.0534878811105,209.2102546841483,140.5358421403567,97.96264557652012,795.4978234282185,88.68653055173638,11.01982231253539,22.56107855589182
LCDM,0.35784011654963943,0.003020959939528686,947.1143412102692,209.1798280195689,140.5452361514907,97.95794857095308,795.5364649639813,88.6672097838549,11.032640094797177,22.554669664760933
LCDM,0.35800446603698693,0.002998636684187505,947.1754330686638,209.14928209037168,140.55469339592048,97.9532199487382,795.5752422416836,88.64782114500383,11.045497431059717,22.548240996629662
LCDM,0.35816881552433444,0.002976191236874071,947.236763241958,209.11861700372455,140.5642138151487,97.94845973912408,795.6141551462347,88.62836469272827,11.058394280574596,22.541792571872218
LCDM,0.35833316501168194,0.002953628960585858,947.2983315160587,209.0878328666742,140.5737973507451,97.94366797132591,795.6532035626767,88.60884048450725,11.07133060263696,22.53532441084104
LCDM,0.35849751449902945,0.0029309552084925868,947.3601376770856,209.05692978616077,140.583443944341,97.9388446745279,795.6923873761546,88.58924857776833,11.084306356589941,22.528836533864546
LCDM,0.35866186398637695,0.0029081753218502585,947.4221815113876,209.02590786900967,140.59315353762895,97.93398987788396,795.731706471934,88.56958902987856,11.097321501824705,22.522328961247165
LCDM,0.35882621347372445,0.0028852946281179926,947.4844628055318,208.99476722193765,140.60292607237034,97.92910361051327,795.7711607353865,88.54986189815236,11.110375997775,22.515801713272023
LCDM,0.358990562961072,0.0028623184389109215,947.5469813463147,208.96350795154618,140.6127614903846,97.92418590150612,795.8107500520075,88.53006723984186,11.123469803922637,22.509254810198204
LCDM,0.35915491244841946,0.002839252048077309,947.6097369207602,208.9321301643235,140.6226597335575,97.91923677991969,795.8504743074054,88.5102051121429,11.136602879797211,22.502688272260915
LCDM,0.359319261935767,0.0028161007298217852,947.6727293161003,208.90063396665337,140.63262074383414,97.91425627478134,795.8903333872901,88.49027557220063,11.149775184976205,22.496102119671416
LCDM,0.35948361142311447,0.002792869736822958,947.7359583197936,208.86901946480677,140.64264446322588,97.90924441508548,795.9303271774879,88.47027867710165,11.162986679079763,22.489496372619637
LCDM,0.35964796091046203,0.0027695642983404725,947.7994237195327,208.83728676493718,140.65273083380586,97.90420122979549,795.9704555639536,88.45021448386876,11.176237321773206,22.48287105127292
LCDM,0.3598123103978095,0.0027461896183914236,947.8631253032179,208.80543597309463,140.66287979771155,97.89912674784267,796.0107184327321,88.43008304947955,11.189527072774228,22.476226175772407
LCDM,0.35997665988515704,0.0027227508739909013,947.9270628589771,208.77346719521498,140.67309129713965,97.89402099812861,796.0511156699945,88.40988443084836,11.202855891843022,22.469561766238012
LCDM,0.3601410093725045,0.0026992532133534508,947.9912361751615,208.7413805371228,140.68336527435093,97.88888400952294,796.0916471620274,88.38961868483193,11.216223738783185,22.462877842767927
LCDM,0.36030535885985204,0.0026757017541698073,948.0556450403409,208.7091761045331,140.69370167167105,97.8837158108629,796.1323127952201,88.36928586823558,11.229630573449793,22.45617442543462
LCDM,0.3604697083471995,0.002652101581906338,948.1202892432977,208.67685400305467,140.704100431484,97.87851643095644,796.1731124560761,88.34888603780757,11.24307635573772,22.449451534290656
LCDM,0.36063405783454705,0.002628457748105679,948.185168573058,208.64441433817453,140.71456149624026,97.87328589857827,796.2140460312223,88.32841925023445,11.256561045595443,22.442709189361796
LCDM,0.3607984073218945,0.0026047752687912745,948.2502828188341,208.6118572152864,140.72508480844857,97.86802424247412,796.2551134073755,88.30788556215782,11.270084603010124,22.43594741065446
LCDM,0.36096275680924206,0.0025810591228247184,948.3156317700916,208.57918273965774,140.73567031068237,97.86273149135724,796.2963144713906,88.28728503015031,11.283646988018686,22.429166218150176
LCDM,0.3611271062965895,0.002557314250365168,948.3812152164915,208.54639101645782,140.7463179455786,97.85740767390917,796.3376491102094,88.26661771074089,11.297248160703493,22.422365631807775
LCDM,0.36129145578393707,0.002533545551306149,948.4470329479258,208.51348215074066,140.75702765583065,97.85205281878314,796.3791172109077,88.24588366039177,11.310888081187537,22.41554567156575
LCDM,0.3614558052712845,0.002509757883798955,948.5130847545015,208.48045624745285,140.76779938420077,97.84666695459805,796.4207186606541,88.22508293551857,11.324566709646607,22.408706357336218
LCDM,0.3616201547586321,0.002485956062795402,948.5793704265483,208.4473134114294,140.77863307350566,97.84125010994558,796.4624533467428,88.20421559247427,11.338284006299897,22.40184770900957
LCDM,0.3617845042459795,0.0024621448585599374,948.645889754605,208.41405374740106,140.78952866663175,97.83580231338254,796.5043211565669,88.18328168756216,11.352039931406308,22.394969746456365
LCDM,0.3619488537333271,0.002438328995364511,948.7126425294368,208.38067735998516,140.80048610652025,97.83032359343832,796.5463219776373,88.16228127702698,11.365834445279301,22.388072489519868
LCDM,0.36211320322067453,0.0024145131500768816,948.779628542029,208.34718435368916,140.81150533617654,97.82481397861017,796.5884556975813,88.14121441705504,11.379667508271108,22.381155958023964
LCDM,0.3622775527080221,0.002390701950842599,948.8468475835751,208.31357483291598,140.82258629867027,97.81927349736327,796.6307222041235,88.12008116378388,11.39353908078137,22.374220171768837
LCDM,0.36244190219536954,0.002366899975875078,948.9142994454974,208.27984890195486,140.83372893712925,97.81370217813378,796.673121385114,88.09888157328862,11.407449123254104,22.36726515053247
LCDM,0.3626062516827171,0.0023431117521147647,948.9819839194184,208.24600666499444,140.84493319474183,97.80810004932755,796.7156531284974,88.07761570159698,11.421397596179212,22.360290914069918
LCDM,0.36277060117006454,0.0023193417541027012,949.0499007971973,208.21204822610488,140.8561990147594,97.80246713931876,796.7583173223445,88.05628360467335,11.435384460093504,22.35329748211277
LCDM,0.3629349506574121,0.002295594402797155,949.118049870896,208.1779736892556,140.8675263404949,97.79680347645098,796.8011138548264,88.03488533843245,11.449409675574694,22.34628487437217
LCDM,0.36309930014475955,0.002271874064436254,949.1864309327892,208.1437831583089,140.87891511532075,97.79110908903806,796.8440426142218,88.01342095873463,11.463473203246592,22.339253110536223
LCDM,0.3632636496321071,0.0022481850494694023,949.2550437753895,208.10947673700883,140.89036528267252,97.78538400536218,796.8871034889357,87.99189052137774,11.4775750037812,22.33220221026892
LCDM,0.36342799911945456,0.002224531611526214,949.3238881913953,208.07505452900588,140.90187678604485,97.77962825367604,796.9302963674579,87.97029408211665,11.49171503789264,22.325132193213204
LCDM,0.3635923486068021,0.002200917946353624,949.3929639737378,208.0405166378346,140.91344956899414,97.77384186220138,796.9736211384078,87.94863169664166,11.505893266335917,22.31804307899156
LCDM,0.36375669809414957,0.002177348190935018,949.4622709155765,208.0058631669153,140.92508357513555,97.76802485913066,797.0170776905186,87.92690342058631,11.52010964992236,22.31093488719834
LCDM,0.3639210475814971,0.002153826422493975,949.531808810241,207.97109421958302,140.93677874814787,97.76217727262451,797.0606659126033,87.90510930954395,11.534364149489925,22.30380763741456
LCDM,0.3640853970688446,0.0021303566576683286,949.6015774513336,207.93620989903675,140.94853503177012,97.75629913081337,797.1043856936203,87.88324941903545,11.54865672594317,22.296661349187932
LCDM,0.36424974655619213,0.00210694285158232,949.6715766326232,207.90121030839194,140.960352369799,97.75039046179893,797.1482369226128,87.86132380453921,11.562987340211455,22.289496042053795
LCDM,0.3644140960435396,0.0020835888971350515,949.7418061481128,207.86609555064715,140.97223070609428,97.74445129365131,797.1922194887388,87.8393325214762,11.577355953279728,22.282311735519652
LCDM,0.36457844553088714,0.002060298624164811,949.8122657920214,207.83086572869286,140.984169984574,97.73848165441143,797.2363332812752,87.81727562520803,11.591762526172253,22.275108449073397
LCDM,0.3647427950182346,0.0020370757987726845,949.8829553587742,207.79552094531647,140.9961701492203,97.73248157208832,797.2805781895912,87.79515317104995,11.606207019962607,22.267886202178214
LCDM,0.36490714450558215,0.0020139241225846454,949.953874643008,207.76006130319948,141.00823114407117,97.72645107466286,797.324954103175,87.77296521425808,11.620689395761959,22.26064501427854
LCDM,0.3650714939929296,0.001990847232152299,950.0250234395834,207.72448690491188,141.0203529132274,97.72039019008474,797.3694609116237,87.75071181003375,11.635209614732252,22.253384904793396
LCDM,0.36523584348027716,0.001967848698312127,950.0964015435598,207.68879785292376,141.03253540084646,97.71429894627522,797.414098504638,87.72839301352667,11.649767638075291,22.246105893121875
LCDM,0.3654001929676246,0.0019449320256664545,950.1680087502236,207.65299424959176,141.0447785511514,97.7081773711227,797.4588667720334,87.70600887982891,11.664363427038765,22.238807998640137
LCDM,0.36556454245497216,0.0019221006519761364,950.2398448550543,207.6170761971764,141.0570823084194,97.7020254924887,797.5037656037225,87.68355946398435,11.678996942912356,22.231491240703345
LCDM,0.3657288919423196,0.0018993579477445761,950.3119096537623,207.58104379782242,141.06944661699077,97.69584333820308,797.5487948897384,87.66104482097637,11.693668147033124,22.22415563864296
LCDM,0.36589324142966717,0.0018767072157197856,950.3842029422635,207.54489715357184,141.08187142126644,97.68963093606521,797.5939545202183,87.63846500573652,11.708377000778817,22.216801211770115
LCDM,0.3660575909170146,0.0018541516905259913,950.4567245166688,207.50863636636916,141.09435666570056,97.68338831384813,797.6392443853968,87.61582007314723,11.723123465571446,22.209427979373796
LCDM,0.3662219404043622,0.0018316945382462683,950.5294741733254,207.47226153804087,141.10690229481645,97.67711549929021,797.6846643756303,87.59311007803046,11.73790750287867,22.202035960720185
LCDM,0.3663862898917096,0.0018093388561112513,950.6024517087794,207.43577277031383,141.1195082531891,97.67081252010388,797.7302143813781,87.57033507515655,11.752729074212224,22.194625175053407
LCDM,0.3665506393790572,0.0017870876721936934,950.6756569197845,207.3991701648113,141.13217448545583,97.66447940397052,797.7758942932048,87.5474951192432,11.767588141123852,22.187195641597594
LCDM,0.36671498886640463,0.0017649439451545115,950.7490896033072,207.36245382304995,141.14490093631326,97.65811617854183,797.8217040017821,87.52459026495455,11.782484665211916,22.179747379553564
LCDM,0.3668793383537522,0.0017429105640027036,950.82274955652,207.3256238464436,141.15768755051795,97.65172287143946,797.8676433978869,87.50162056690215,11.797418608115064,22.172280408101987
LCDM,0.36704368784109964,0.0017209903479321897,950.8966365768117,207.28868033629766,141.17053427288306,97.6452995102569,797.9137123724084,87.47858607964133,11.812389931520181,22.164794746399426
LCDM,0.3672080373284472,0.0016991860461416735,950.9707504617759,207.25162339381563,141.18344104828236,97.63884612255725,797.9599108163404,87.4554868576754,11.827398597153074,22.15729041358298
LCDM,0.36737238681579465,0.001677500337758064,951.0450910092251,207.21445312009112,141.19640782164998,97.63236273587347,798.0062386207848,87.43232295545329,11.842444566790329,22.149767428764353
LCDM,0.3675367363031422,0.0016559358317004517,951.1196580171584,207.1771696161244,141.2094345379763,97.62584937771027,798.0526956769443,87.40909442737347,11.857527802237765,22.142225811040635
LCDM,0.36770108579048966,0.0016344950667029198,951.1944512838145,207.13977298279636,141.22252114231298,97.61930607554194,798.0992818761421,87.38580132777463,11.872648265359475,22.134665579479783
LCDM,0.3678654352778372,0.0016131805112551006,951.2694706076062,207.10226332090045,141.23566757976786,97.61273285681449,798.1459971097854,87.3624437109529,11.887805918052898,22.127086753133067
LCDM,0.36802978476518466,0.001591994563629984,951.3447157871808,207.0646407311131,141.24887379551035,97.60612974894326,798.192841269405,87.33902163114305,11.903000722265487,22.119489351026775
LCDM,0.3681941342525322,0.0015709395519677336,951.4201866213785,207.02690531401433,141.2621397347666,97.59949677931513,798.2398142466319,87.31553514252971,11.91823263998008,22.111873392169482
LCDM,0.3683584837398797,0.0015500177343311054,951.4958829092546,206.98905717007625,141.27546534282135,97.59283397528776,798.2869159332049,87.29198429924315,11.933501633228351,22.104238895545347
LCDM,0.36852283322722723,0.0015292312988536806,951.5718044500622,206.95109639967245,141.28885056501707,97.58614136418987,798.3341462209634,87.26836915536398,11.948807664081855,22.096585880118592
LCDM,0.36868718271457473,0.001508582363894929,951.6479510432836,206.91302310306182,141.3022953467574,97.57941897331972,798.3815050018662,87.24468976491255,11.964150694659939,22.088914364829552
LCDM,0.36885153220192224,0.0014880729781858498,951.7243224885767,206.87483738041522,141.3157996335009,97.57266682994799,798.4289921679592,87.220946181866,11.979530687116572,22.081224368601237
LCDM,0.36901588168926974,0.0014677051211086731,951.8009185858234,206.83653933179187,141.32936337076575,97.56588496131553,798.476607611403,87.19713846014417,11.994947603654742,22.07351591033215
LCDM,0.36918023117661725,0.0014474807028794683,951.877739135116,206.79812905714553,141.34298650412902,97.55907339463391,798.5243512244685,87.17326665361134,12.010401406518483,22.06578900890028
LCDM,0.36934458066396475,0.001427401564877105,951.9547839367406,206.75960665633326,141.35666897922601,97.55223215708543,798.5722228995189,87.14933081608615,12.025892057995677,22.05804368316168
LCDM,0.36950893015131225,0.0014074694799059459,952.0320527911954,206.72097222910585,141.3704107417473,97.5453612758248,798.620222529036,87.1253310013276,12.04141952041211,22.050279951953467
LCDM,0.36967327963865976,0.0013876861525638385,952.1095454991843,206.6822258751114,141.3842117374425,97.5384607779772,798.6683500055997,87.10126726304577,12.05698375614217,22.042497834088433
LCDM,0.36983762912600726,0.0013680532195587225,952.1872618616122,206.64336769389746,141.39807191212108,97.53153069063791,798.716605221894,87.07713965489859,12.072584727597096,22.034697348360975
LCDM,0.37000197861335477,0.0013485722501489288,952.2652016795882,206.60439778490945,141.4119912116498,97.52457104087352,798.7649880707008,87.05294823049519,12.08822239723755,22.026878513540748
LCDM,0.37016632810070227,0.0013292447465305744,952.3433647544382,206.56531624748447,141.42596958195085,97.517581855723,798.813498444928,87.02869304338162,12.103896727559333,22.019041348379854
LCDM,0.3703306775880498,0.0013100721442666722,952.4217508876686,206.52612318086915,141.4400069690043,97.51056316219626,798.8621362375624,87.00437414706437,12.119607681101979,22.01118587160853
LCDM,0.3704950270753973,0.0012910558127693446,952.50035988102,206.48681868419354,141.4541033188501,97.50351498727338,798.9109013417187,86.97999159498625,12.135355220451212,22.00331210193391
LCDM,0.3706593765627448,0.0012721970557903301,952.5791915364125,206.44740285649732,141.46825857758432,97.4964373579063,798.9597936505954,86.9555454405479,12.151139308232775,21.995420058043134
LCDM,0.3708237260500923,0.0012534971119169652,952.6582456559801,206.40787579671354,141.4824726913593,97.48933030101875,799.0088130575089,86.93103573709118,12.166959907111845,21.987509758603597
LCDM,0.3709880755374398,0.0012349571551380407,952.7375220420495,206.3682376036788,141.4967456063863,97.48219384350529,799.0579594558651,86.90646253791306,12.18281697979812,21.97958122226046
LCDM,0.3711524250247873,0.0012165782953778353,952.8170204971781,206.3284883761145,141.5110772689323,97.47502801223231,799.1072327391997,86.88182589624569,12.198710489046046,21.971634467636495
LCDM,0.3713167745121348,0.0011983615790786214,952.8967408240866,206.28862821266026,141.52546762532293,97.46783283403698,799.1566328011179,86.85712586528666,12.214640397645823,21.963669513336608
LCDM,0.3714811239994823,0.0011803079898175682,952.9766828257285,206.24865721183932,141.53991662193857,97.46060833572915,799.2061595353568,86.83236249816719,12.230606668433056,21.955686377942992
LCDM,0.3716454734868298,0.001162418448911796,953.0568463052527,206.2085754720772,141.55442420522067,97.45335454408809,799.2558128357432,86.80753584797401,12.246609264288807,21.947685080015116
LCDM,0.3718098229741773,0.0011446938160824243,953.1372310659957,206.1683830917057,141.56899032166274,97.44607148586704,799.3055925962074,86.78264596774193,12.262648148125578,21.93966563809673
LCDM,0.3719741724615248,0.0011271348900915804,953.2178369115143,206.1280801689464,141.5836149178175,97.43875918778969,799.3554987107891,86.75769291045106,12.278723282907704,21.931628070705667
LCDM,0.3721385219488723,0.001109742409436739,953.2986636455537,206.08766680192676,141.59829794029696,97.43141767654993,799.4055310736196,86.7326767290358,12.294834631637002,21.92357239634102
LCDM,0.3723028714362198,0.0010925170530437206,953.3797110720697,206.0471430886687,141.61303933576366,97.42404697881659,799.4556895789486,86.70759747637123,12.310982157357303,21.91549863348087
LCDM,0.3724672209235673,0.0010754594409755215,953.460978995211,206.00650912709807,141.62783905094165,97.41664712122758,799.5059741211173,86.68245520528694,12.327165823151933,21.907406800583555
LCDM,0.3726315704109148,0.001058570135176407,953.5424672193355,205.96576501503583,141.64269703261078,97.40921813039301,799.5563845945745,86.6572499685584,12.343385592150247,21.8992969160844
LCDM,0.37279591989826233,0.0010418496402042124,953.6241755489946,205.9249108502063,141.65761322760574,97.4017600328956,799.6069208938698,86.63198181891073,12.35964142751913,21.89116899839996
LCDM,0.37296026938560983,0.0010252984039925011,953.7061037889387,205.88394673023424,141.67258758281758,97.39427285528961,799.6575829136547,86.60665080901833,12.375933292466474,21.883023065926285
LCDM,0.37312461887295734,0.001008916818635031,953.7882517441267,205.84287275264015,141.6876200451959,97.38675662410049,799.7083705486833,86.58125699150389,12.392261150247474,21.87485913703578
LCDM,0.37328896836030484,0.0009927052211651884,953.8706192197096,205.80168901484873,141.70271056174468,97.37921136582611,799.759283693814,86.55580041893859,12.408624964150949,21.866677230084047
