parameter,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
logd[120],0.8349503718598046,0.03814763566239003,0.7619382723425923,0.9048600645589718,0.0005030645771868553,0.0004356276192304186,5700.127889716145,4259.044635107187,1.000117151032742
logd[121],-0.0839201812405896,0.0937798776862802,-0.26196201001124786,0.09161795126266335,0.000889459740899204,0.0012268449278654905,11010.580714457397,5392.073358144947,1.0005356476749716
logd[122],0.07164137319271904,0.08535692431779411,-0.08642412863287109,0.23181891412502167,0.000734992408465384,0.001114872310351013,13501.566828159777,5510.376547750766,1.0007428633335813
logd[123],-0.03231605890601195,0.09177685050881383,-0.20978184735481004,0.13680798972124894,0.0007466978639171385,0.0011951155460119152,15048.470698851585,5722.390671841237,1.0005450721778542
logd[124],-0.09927708335991069,0.07905571529255007,-0.24608970909158867,0.047576055355369094,0.0006339384303634393,0.0010005687311697327,15896.3623302638,5879.263323624917,1.0009942901573152
logd[125],0.04298331221404913,0.07133362280577049,-0.09391287789640083,0.17378408906038922,0.0006412994079234265,0.0009281384854083779,12920.877178000448,5344.108266553087,1.0016490800292481
logd[126],-0.19762375953974054,0.0845783847543549,-0.3516591670597554,-0.03357414311658159,0.0007345588413504035,0.0010434425906856602,13285.777682572847,5658.104808117363,1.0002511708659667
logd[127],-0.7807605348650998,0.06397998457341972,-0.9021103275941044,-0.6620545194739088,0.0006390407773127062,0.0008524885455186004,10461.494547933453,4647.943395708655,1.0005798507975159
logd[128],-0.022541591100707283,0.04358482727358371,-0.10352394626377213,0.059130106546145846,0.0003781850848881985,0.0005783226109109455,13301.495543749043,5451.439135728893,0.9998833304455671
logd[129],0.009797698070941099,0.05772670123068287,-0.09425462426048642,0.12161014028161829,0.000623464820922655,0.0007268768046974779,8550.751722955914,5561.458468285366,1.0004798768802294
logd[130],0.02100202108172104,0.11214280835535047,-0.17927159141197166,0.23893976593346788,0.0009319419733280925,0.0014408393249716802,14568.816454078951,5854.452227422116,1.0009974041892038
logd[131],-0.0938990556959159,0.11661150739110612,-0.31120477495842197,0.1273541715842575,0.0009118305330998511,0.0015919305273617457,16231.886134139171,5000.01607438512,1.001545015114973
logd[132],0.7720201923265321,0.08532441995622704,0.6107155061438188,0.9252513741748303,0.0007281611646015965,0.0011772429966089117,13792.941055668814,5372.476465500904,1.0015853322895008
logd[133],-0.08014786597837796,0.0382849415078674,-0.14995292644868638,-0.005921666201789555,0.0003210244675724812,0.00047870517704994285,14244.296039931034,5398.109690722724,1.0019911234492929
logd[134],-0.07656946937236671,0.04531689718978848,-0.1619998278529881,0.0071335714161611255,0.0005072563125229356,0.000556417693490002,7918.339976031062,4559.240334572683,1.00023674450845
logd[135],-0.10431572296390323,0.04422965293452031,-0.1878550794800677,-0.025740855750246667,0.0005526202389765563,0.0005505339504347498,5849.846328073873,2920.3052069878977,1.0004207195401191
logd[136],0.38555849452569807,0.08298676233089869,0.22793076537969878,0.5369852550303211,0.0007120243427157576,0.0009828642641717634,13412.199453085987,5942.2019460511065,1.0000754153830684
logd[137],0.34166278620531976,0.10841850653111552,0.12686667169338586,0.5347721451648357,0.0012151002059076384,0.001280840159730644,8037.618992541731,5652.480301342282,1.0005727897785266
logd[138],-0.10001984590175708,0.11406272861804467,-0.31768153794109294,0.11139687708588601,0.0009146013659675227,0.0014811105789730857,15678.206455714215,5582.079759423008,1.0004869538802568
logd[139],-0.04613423281608976,0.045970547936055775,-0.1322281202326896,0.042157695923982816,0.0005105605313715185,0.0006331981269154939,8097.990735970289,4425.73216542675,1.0014400627233944
