model,latent,galaxy,fraction_abs_ge_3p8,fraction_abs_ge_3p8_divergent,fraction_abs_ge_3p8_nondivergent,posterior_mean,posterior_sd,posterior_q01,posterior_q99
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,NGC5005,0.0,0.0,0.0,-0.23903859883810555,0.4170589333969147,-1.255273237272916,0.7160630819727498
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,NGC5033,0.0,0.0,0.0,-0.12896440518756366,0.3068124852875104,-0.825038135661297,0.6019465616690274
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,NGC5055,0.0,0.0,0.0,-1.0636660053749647,0.16119624878313937,-1.4384334470488742,-0.7068909458612638
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,NGC5371,0.000625,0.0,0.0006254691018263697,3.390172285628204,0.13079250367714682,3.0593549045803403,3.6689396240796572
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,NGC5585,0.04425,0.0,0.04428321240930698,-3.0741968622132823,0.4449678579867925,-3.931981350026227,-1.9597120572924058
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,NGC5907,0.0,0.0,0.0,1.392535054715976,0.16209791473807045,0.9708197424781407,1.728571806720941
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,NGC6015,0.0,0.0,0.0,1.7425876444616217,0.27650185502019503,1.1075216463514843,2.406608110731717
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,NGC6195,0.0,0.0,0.0,1.0058375326321807,0.1537662148721893,0.5786293398125756,1.326594094319541
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,NGC6503,0.0,0.0,0.0,-0.5055756319574598,0.28275738253814653,-1.1397919862003913,0.14709223164989516
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,NGC6674,0.006125,0.0,0.006129597197898424,2.8226568788001107,0.4054022382087413,1.8689493049169776,3.7261790670260706
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,NGC6789,0.006,0.0,0.00600450337753315,1.7075542429438841,0.9194072551354859,-0.49578200307994796,3.701341058101949
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,NGC6946,0.0,0.0,0.0,-0.0849876359932097,0.3479334964847523,-0.91093143921216,0.7337591936798629
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,NGC7331,0.0,0.0,0.0,-2.56539291004514,0.23477463515281483,-3.0988712344967277,-2.0194520674572147
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,NGC7793,0.0,0.0,0.0,0.0065989954045421175,0.35234001797502507,-0.8281123642860208,0.8290927064483596
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,NGC7814,0.0,0.0,0.0,0.9638158267318611,0.1525106743291253,0.631833096318188,1.3377966758221527
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,UGC00128,0.646875,0.8333333333333334,0.6467350512884663,3.8193761215447046,0.1599112384050462,3.2909580793034383,3.9978912364028254
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,UGC00191,0.00075,0.0,0.0007505629221916438,1.6251078739930542,0.7136178725378794,-0.021650931511267856,3.2702712268009786
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,UGC00634,0.000125,0.0,0.00012509382036527395,-0.28581269495656964,0.8637410873086038,-2.33557704788882,1.671794606105665
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,UGC00731,0.223875,0.0,0.22404303227420566,3.392268761999365,0.48921339920690227,1.8506497811357447,3.991821465908311
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,UGC00891,0.00025,0.0,0.0002501876407305479,-0.6774405257887329,0.9358197093669332,-2.8717171381933952,1.490217851091317
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,UGC01230,0.0015,0.0,0.0015011258443832875,1.509598472927224,0.8253685642754397,-0.40758544983042494,3.386810661897116
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,UGC01281,0.0,0.0,0.0,-0.3251302911020964,0.6995009565639363,-2.0017366613390393,1.2419860030036398
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,UGC02023,0.000125,0.0,0.00012509382036527395,-0.5463603992088788,0.9503440900308755,-2.765069168869853,1.609171194672237
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,UGC02259,0.00525,0.0,0.005253940455341506,1.9887700070020509,0.7676567721661717,0.16595375994452713,3.6787436747680475
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,UGC02885,0.0,0.0,0.0,1.2030800510917725,0.37353326021193783,0.33217698031844584,2.0620388801923486
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,UGC02916,0.0,0.0,0.0,-1.362087036552323,0.2571537879457401,-1.9523907961410716,-0.7594734209669833
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,UGC02953,0.0,0.0,0.0,-0.9444600977255265,0.1502343693212195,-1.2945698006624557,-0.6078016547030088
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,UGC03205,0.0,0.0,0.0,2.1070939931850363,0.2668202295672027,1.5032489303932768,2.744807539483464
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,UGC03546,0.0,0.0,0.0,-1.651048515472297,0.3736608482078861,-2.515096829137326,-0.7601402314091655
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,UGC04278,0.0,0.0,0.0,0.12113697547590543,0.6529114893621373,-1.324059903400109,1.6910430294258736
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,UGC04325,0.00425,0.0,0.004253189892419315,1.8836466684730666,0.8157253397082769,-0.05415080905986126,3.6717131767563225
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,UGC04483,0.000375,0.0,0.0003752814610958219,-0.6433731992282529,0.9177286000977484,-2.7469690388690156,1.4906800209501725
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,UGC04499,0.0,0.0,0.0,-0.14982059008883236,0.8509342710215323,-2.1372265567435256,1.7886447527454425
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,UGC05005,0.00025,0.0,0.0002501876407305479,-0.7817877896819918,0.8689534605406166,-2.7422612491873997,1.2871825037515234
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,UGC05253,0.0,0.0,0.0,-0.08247622660122102,0.19606210969995358,-0.5406809827599243,0.37539144372530614
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,UGC05414,0.0005,0.0,0.0005003752814610958,-0.590515791120856,0.9228841252137423,-2.802505661835141,1.5881224809156258
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,UGC05716,0.001875,0.0,0.0018764073054791093,2.077159762635501,0.6301391559674122,0.5712027290662719,3.514730856886942
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,UGC05721,0.0,0.0,0.0,0.5290960575205595,0.6025436916366351,-0.8690738528758603,1.885430056849168
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,UGC05750,0.0,0.0,0.0,-0.508339576942584,0.8987102034808749,-2.6822383958656664,1.5019652091491953
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,UGC05764,0.004375,0.0,0.0043782837127845885,1.5425567894516234,0.9587391255185023,-0.7175405313825444,3.6642820209181
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,UGC05829,0.000125,0.0,0.00012509382036527395,0.5009580585951995,0.8700818726089865,-1.5100553337931688,2.5210125994915935
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,UGC05918,0.0,0.0,0.0,0.16961237431826215,0.9383982111511984,-2.023285627166186,2.3891364108340465
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,UGC05986,0.0,0.0,0.0,-1.1892615757265717,0.7244540877923392,-2.8406510657298454,0.5118210475774458
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,UGC05999,0.0,0.0,0.0,-0.2746654756242507,0.8757617392403467,-2.3265106336862567,1.725563135603171
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,UGC06399,0.0,0.0,0.0,0.4877400661085759,0.8030759686838723,-1.4180039087525882,2.3717733099987024
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,UGC06446,0.011625,0.0,0.011633725293970477,2.404715596219203,0.6834081783294551,0.7918212328292318,3.8292071886208077
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,UGC06614,0.00025,0.0,0.0002501876407305479,-1.476050789468006,0.5357779055325484,-2.69881396693044,-0.2431922283938817
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,UGC06628,0.000125,0.0,0.00012509382036527395,-0.8056144053195428,0.9017169309881204,-2.973090751498173,1.2863310205023466
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,UGC06667,0.03175,0.0,0.03177383037277959,2.4077661165282587,0.8105265442853302,0.4277342666345902,3.92609213707445
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,UGC06786,0.0,0.0,0.0,-2.6270252247712986,0.26904292912130934,-3.255388208053785,-1.991899859860851
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,UGC06818,0.0025,0.0,0.002501876407305479,-1.607095217601036,0.8062552505789421,-3.4701913745553856,0.2885928905635178
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,UGC06917,0.0,0.0,0.0,0.45118037013358675,0.6878317087215035,-1.1515173834293482,2.0309802903995364
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,UGC06923,0.0,0.0,0.0,-0.5168478065422176,0.8002950661318712,-2.413893198276532,1.304406714852388
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,UGC06930,0.0,0.0,0.0,0.555960870373887,0.7399060798631802,-1.1754534252785334,2.2748675822239854
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,UGC06983,0.000125,0.0,0.00012509382036527395,1.6752114426942972,0.6204618628073785,0.2825962973853064,3.147840970440461
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,UGC07089,0.00075,0.0,0.0007505629221916438,-1.399738982761727,0.7840671440000508,-3.240404245211894,0.41709321175978786
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,UGC07125,0.0,0.0,0.0,1.0369092211960647,0.7641831695139407,-0.758762364084337,2.799435708636395
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,UGC07151,0.0,0.0,0.0,0.08065283317147172,0.4522256239711094,-1.00755471464562,1.1101798456722929
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,UGC07232,0.0,0.0,0.0,0.10101767832648094,0.7958324827827669,-1.834349481321214,1.9188587115878686
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,UGC07261,0.0,0.0,0.0,0.24396392442256115,0.8509965477962044,-1.690422148237271,2.179970596891388
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,UGC07323,0.0,0.0,0.0,-0.7710509522368574,0.9085350528389626,-2.8361935557078986,1.3201511863593989
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,UGC07399,0.0,0.0,0.0,0.38280773431889714,0.8086653605765748,-1.473578250503126,2.24638930412196
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,UGC07524,0.0,0.0,0.0,0.32311953887012523,0.49638985487104637,-0.8545361137521701,1.4425146651440452
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,UGC07559,0.0045,0.0,0.004503377533149862,-1.84805267750752,0.8030577411883103,-3.6594295124952563,0.02796371846440577
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,UGC07577,0.0285,0.0,0.02852139104328246,-2.5686576391668985,0.6762185974587864,-3.9180854660323345,-0.9021639629516821
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,UGC07603,0.0,0.0,0.0,-0.9695798430141687,0.8550777238595891,-2.8792461394864404,0.9935690762302377
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,UGC07608,0.00025,0.0,0.0002501876407305479,0.08531178429739722,0.9777558547789567,-2.2345390756410817,2.345744053684761
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,UGC07690,0.0,0.0,0.0,0.40027144577227225,0.875007447860394,-1.6402258114589672,2.4355822669554748
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,UGC07866,0.00075,0.0,0.0007505629221916438,-1.2430467923336441,0.8137937372057714,-3.145573346192601,0.6102498308082371
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,UGC08286,0.05075,0.0,0.050788091068301226,3.292694086327511,0.3165515515896218,2.5110950105524674,3.935150801484125
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,UGC08490,0.0,0.0,0.0,1.9557830499341315,0.552891051997549,0.6617942724326387,3.2249488592552438
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,UGC08550,0.0,0.0,0.0,0.761071788935816,0.7810862277766831,-1.0546990500167286,2.5601191885483465
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,UGC08699,0.0,0.0,0.0,-0.23624421310196844,0.29659920178690313,-0.9289923555721157,0.4350203657792042
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,UGC08837,0.117625,0.0,0.1177132849637228,-3.1914804682154174,0.5177465558441171,-3.9791137691858895,-1.829097127740007
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,UGC09037,0.222625,0.0,0.22279209407055292,-3.5171057636988787,0.3292797854574539,-3.988153725485153,-2.598135492855227
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,UGC09992,0.000125,0.0,0.00012509382036527395,-0.34395702037107456,0.9428962053483472,-2.5533775891764297,1.838946723695091
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,UGC10310,0.000125,0.0,0.00012509382036527395,0.5793265796536868,0.8961637784470672,-1.52101793568147,2.6653204364299485
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,UGC11455,0.0,0.0,0.0,-1.4510239857608571,0.41535203315662705,-2.427662324984398,-0.513210663503162
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,UGC11557,0.001875,0.0,0.0018764073054791093,-1.527491433682932,0.8407327232170089,-3.453975545677897,0.4178117250919428
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,UGC11820,0.0,0.0,0.0,1.1598350816906327,0.7926453976371596,-0.7666669283150183,2.943402130538192
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,UGC11914,0.0,0.0,0.0,1.4022781101066135,0.37316237385681056,0.5484246114157878,2.289805461777639
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,UGC12506,0.022,0.0,0.022016512384288218,2.908195930174275,0.4640322594749045,1.801694887382907,3.8912761023730718
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,UGC12632,0.00575,0.0,0.005754315736802602,2.0165546720750487,0.7792160253499477,0.15685720139505643,3.7003027042830525
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,UGC12732,0.00375,0.0,0.0037528146109582186,2.2635333188890616,0.609237837185619,0.831692873078695,3.6364367181620367
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,UGCA442,0.0,0.0,0.0,0.05210549733712649,0.9281412387996781,-2.123313623751106,2.132766502647533
PLAMB_OPTICAL_DEPTH_KAPPA_P,z_logeta,UGCA444,0.000125,0.0,0.00012509382036527395,-0.1707819272191681,0.9398361474002105,-2.4288126749502856,1.9995890444658975
