mock_id,max_snr,max_snr_window_index,max_snr_tag,max_snr_bcut_deg,max_snr_amp,max_snr_l_deg,max_snr_b_deg,max_snr_sep_cmb_deg,max_priority,max_priority_window_index,max_priority_tag,max_priority_bcut_deg,max_priority_snr,max_priority_amp,max_priority_l_deg,max_priority_b_deg,max_priority_sep_cmb_deg,max_abs_par,max_abs_par_window_index,max_abs_par_tag,max_abs_par_bcut_deg,max_abs_par_snr,max_z1p00_snr,max_z1p00_snr_bcut_deg,max_z1p00_priority,max_z1p00_priority_bcut_deg
186,3.4206156497429325,55,z2p30_2p40,15.0,0.0018202307533707845,139.9292190468595,-42.457546289093855,141.16883171330187,0.030148598349050048,153,z1p00_1p50,35.0,3.1403842600970777,0.003726894556592848,213.7034939679587,4.665986719894603,61.02385185890534,0.0027120353256356727,1,z0p10_0p30,10.0,3.1120196628897814,3.1403842600970777,35.0,0.030148598349050048,35.0
187,3.5050991750157903,103,z1p50_1p60,25.0,0.0017229795589541249,329.6343065930735,30.72362377784672,51.865417563721806,0.03319127757677814,103,z1p50_1p60,25.0,3.5050991750157903,0.0017229795589541249,329.6343065930735,30.72362377784672,51.865417563721806,0.002913948714560504,74,z1p50_2p50,20.0,1.9685033030815156,3.3717556380319174,15.0,0.032369830582142475,15.0
188,3.036389502845528,72,z1p30_1p40,20.0,0.0006559344033727614,238.6437579357313,-73.95296472675076,123.41675040596728,0.02914958170934892,72,z1p30_1p40,20.0,3.036389502845528,0.0006559344033727614,238.6437579357313,-73.95296472675076,123.41675040596728,0.002775571788661823,18,z1p50_2p50,10.0,2.057561382571898,1.3926961779725862,15.0,0.013370286631946966,15.0
189,3.5546240416460018,125,z1p00_1p50,30.0,0.005024405266287289,291.4346165948461,36.24618159078409,23.390287726402423,0.03412542021534315,125,z1p00_1p50,30.0,3.5546240416460018,0.005024405266287289,291.4346165948461,36.24618159078409,23.390287726402423,0.004611509356165117,125,z1p00_1p50,30.0,3.5546240416460018,3.5546240416460018,30.0,0.03412542021534315,30.0
190,3.0805300942428766,3,z0p30_0p50,10.0,0.002093641775193538,318.7703363890918,40.99715660952005,38.785584190928084,0.023993968400872458,127,z1p20_1p30,30.0,2.4992963132477013,0.001574614207516879,85.09012497546824,-26.167640775968486,157.89879257296312,0.0028139468481151167,46,z1p50_2p50,15.0,1.972344220950091,1.6769107254237647,25.0,0.016098828595724906,25.0
191,4.117968524046774,48,z1p60_1p70,15.0,0.0007867699469799351,145.70698017464645,57.214932795797836,62.85544636283939,0.03854335699797651,48,z1p60_1p70,15.0,4.117968524046774,0.0007867699469799351,145.70698017464645,57.214932795797836,62.85544636283939,0.0024036848905749234,102,z1p50_2p50,25.0,1.7668490397205132,2.3343201213848883,25.0,0.022410149182050487,25.0
192,3.9570314017916046,156,z1p30_1p40,35.0,0.0011500398047228704,280.8815370003092,-15.79395593501202,65.78933560600586,0.03798781746047023,156,z1p30_1p40,35.0,3.9570314017916046,0.0011500398047228704,280.8815370003092,-15.79395593501202,65.78933560600586,0.0026353476427401394,158,z1p50_2p50,35.0,1.227663591980104,3.5831470622024684,15.0,0.03439924947292325,15.0
193,3.170325046085304,16,z1p30_1p40,10.0,0.000669908961902088,165.0524181541964,14.866506459174884,84.77323680884955,0.03043537362036532,16,z1p30_1p40,10.0,3.170325046085304,0.000669908961902088,165.0524181541964,14.866506459174884,84.77323680884955,0.003617801142303178,18,z1p50_2p50,10.0,3.0339429334178343,2.7769469422801762,25.0,0.02665949484692668,25.0
194,3.5644989865753223,120,z0p70_0p80,30.0,0.0015304198080269146,82.71500677689949,3.3046036405442325,128.4297655865368,0.032577147297482234,70,z1p10_1p20,20.0,3.4153706285900083,0.001280824411880017,357.81120646592035,42.97019156560933,61.553105520519935,0.0035823666635627603,153,z1p00_1p50,35.0,2.3334914570937046,2.3334914570937046,35.0,0.02240219376487478,35.0
195,3.52404856728364,60,z0p40_0p50,20.0,0.0018812845302860917,164.1103416027106,-24.28172443437939,114.28478817100553,0.030237692625832386,105,z1p70_1p80,25.0,3.2757198855036784,0.0009263107621647639,237.91966193055117,-35.04627497156809,86.497578102512,0.002393387216798399,87,z0p30_0p50,25.0,2.3404094582121515,2.2773949116519203,30.0,0.021863650683130603,30.0
196,3.3387913575271515,25,z2p10_2p20,10.0,0.0013824809287457632,273.1094854323486,67.85432000055101,20.132596109225254,0.028963488660248674,157,z1p40_1p50,35.0,3.032009714246802,0.0019030147999462039,257.8501306789632,22.171126109080653,26.54368361461471,0.005026878993462842,130,z1p50_2p50,30.0,2.808162403357706,2.9935161872475002,30.0,0.02873862231684816,30.0
197,3.6006323604601134,29,z0p10_0p30,15.0,0.003888596890325602,293.4652268315861,49.385446788709096,19.296865401908402,0.03177772987242869,127,z1p20_1p30,30.0,3.310080341301711,0.0007864370791273157,80.01442791978967,41.635494194786446,90.0418217133745,0.0036701317540384117,29,z0p10_0p30,15.0,3.6006323604601134,2.018209511936453,20.0,0.019375395786031462,20.0
198,3.413946589696183,64,z0p70_0p80,20.0,0.0015143264193672016,22.198989129073208,18.76385818227905,93.30860624990983,0.028876870039310387,80,z2p00_2p10,20.0,3.2896457774541474,0.0016738563923325846,78.2863657904352,-14.884333104141104,146.29733154580646,0.0019926556828212985,113,z0p10_0p30,30.0,2.1582764244934576,2.5530309332287557,25.0,0.024509836314182396,25.0
199,3.570470581186268,77,z1p70_1p80,20.0,0.0015174682143321173,221.76632277394162,0.6337506655356099,59.93021342103406,0.03295849331967132,77,z1p70_1p80,20.0,3.570470581186268,0.0015174682143321173,221.76632277394162,0.6337506655356099,59.93021342103406,0.0027074061069550367,158,z1p50_2p50,35.0,1.7021679720036467,2.0204843507469787,25.0,0.019397234897403536,25.0
200,3.612953853762191,147,z0p60_0p70,35.0,0.002790061024806678,108.80901404346966,-42.450500972036856,161.7338028120224,0.026921412865293395,147,z0p60_0p70,35.0,3.612953853762191,0.002790061024806678,108.80901404346966,-42.450500972036856,161.7338028120224,0.002945239799690913,141,z0p10_0p30,35.0,2.075976992963886,2.2798698966986186,30.0,0.021887411256332083,30.0
201,3.5730707631659135,36,z0p70_0p80,15.0,0.0012224763529461074,216.278910846534,-37.31895334234315,95.52207779759692,0.029359203905516693,36,z0p70_0p80,15.0,3.5730707631659135,0.0012224763529461074,216.278910846534,-37.31895334234315,95.52207779759692,0.0018227476414925904,18,z1p50_2p50,10.0,1.716728264787933,2.5165948340112307,25.0,0.024160039209836528,25.0
202,3.9602790279805022,84,z2p40_2p50,20.0,0.0023456865725187456,144.25699196653682,-31.28906724736775,132.0636708957371,0.032196989639393624,84,z2p40_2p50,20.0,3.9602790279805022,0.0023456865725187456,144.25699196653682,-31.28906724736775,132.0636708957371,0.0034230618659845946,130,z1p50_2p50,30.0,3.3349954407737794,2.517248138078091,15.0,0.024166311118074588,15.0
203,3.740243650982543,17,z1p40_1p50,10.0,0.0012477314623866736,225.282637929123,-2.224898253980632,60.658852914490815,0.03572894376385959,17,z1p40_1p50,10.0,3.740243650982543,0.0012477314623866736,225.282637929123,-2.224898253980632,60.658852914490815,0.004019406742858305,130,z1p50_2p50,30.0,3.1796757572659553,2.0545120328794666,20.0,0.019723910500257884,20.0
204,3.675532248116864,36,z0p70_0p80,15.0,0.001641030523884691,236.3323014613936,6.599488967625204,47.822148726033426,0.030680310913628037,95,z0p90_1p00,25.0,3.3535600440622226,0.0014699723511913724,0.006299016636861865,35.09307972173705,68.15329326902378,0.003030147186746809,141,z0p10_0p30,35.0,1.9576073753033407,2.7675072102723655,35.0,0.026568870685914816,35.0
205,3.6778704493813157,60,z0p40_0p50,20.0,0.002162167886214245,284.0571699088133,25.29714464649072,27.8257788827844,0.03136544737722185,45,z1p40_1p50,15.0,3.283456017850338,0.0007729570948857852,273.15193977127143,-6.953095512371652,55.78839616288647,0.0021477821852285465,146,z0p50_0p75,35.0,1.7308092741330912,2.823365425992506,20.0,0.027105125733311166,20.0
206,3.816230406161027,7,z0p60_0p70,10.0,0.001520365878444342,179.34455321230783,-57.76027472459774,126.73442112462604,0.031125333190829954,15,z1p20_1p30,10.0,3.2421244036321646,0.0008926586039975462,355.0258842390275,4.397017875213738,87.38882567944015,0.0034517642953720735,74,z1p50_2p50,20.0,2.229749851456127,2.1261483599863378,35.0,0.020411639986292012,35.0
207,3.687510616429394,90,z0p50_0p75,25.0,0.003295975681562548,8.037670834296973,25.59805022521614,79.8100482116372,0.030746367598326402,68,z1p00_1p10,20.0,3.272397797657045,0.0010112188741005688,224.20399521202776,47.22323519311803,26.49545815902541,0.003867178484577569,158,z1p50_2p50,35.0,1.8241273239668614,2.933962465919324,30.0,0.02816688934539997,30.0
208,3.5663092486267733,153,z1p00_1p50,35.0,0.0057639334488527125,123.87174179046673,-36.84210666117878,148.9210827638,0.03423760158638273,153,z1p00_1p50,35.0,3.5663092486267733,0.0057639334488527125,123.87174179046673,-36.84210666117878,148.9210827638,0.004936561680741494,153,z1p00_1p50,35.0,3.5663092486267733,3.5663092486267733,35.0,0.03423760158638273,35.0
209,4.193951171266904,29,z0p10_0p30,15.0,0.002540830275940758,100.11699750242468,13.712257262063934,116.40087189437561,0.03047882429653023,150,z0p80_0p90,35.0,3.4762473588934433,0.001409180303784943,235.5560880362375,45.74785807815917,19.460049749331006,0.0025358805965059942,74,z1p50_2p50,20.0,1.8282958181497764,2.807019503041848,35.0,0.026948200139222032,35.0
210,3.3869097571051676,15,z1p20_1p30,10.0,0.0006852446774917684,279.6527308159207,-30.28708684931939,79.78068726404257,0.032515314513863296,15,z1p20_1p30,10.0,3.3869097571051676,0.0006852446774917684,279.6527308159207,-30.28708684931939,79.78068726404257,0.005359488695216496,158,z1p50_2p50,35.0,2.58389445428554,1.6737217333942278,20.0,0.01606821334871247,20.0
211,3.74094936721056,165,z2p10_2p20,35.0,0.003004647544440035,275.9936316983784,14.170113231640446,35.49321766487924,0.03373476144054065,43,z1p20_1p30,15.0,3.5139316468203816,0.0012736612707881483,309.1854948419981,29.15261753714442,39.33546820311097,0.0024463367159866527,165,z2p10_2p20,35.0,3.74094936721056,2.4500801134874277,25.0,0.02352147863021196,25.0
212,3.750670720976028,74,z1p50_2p50,20.0,0.005311529889557253,167.7364020250099,-45.428163536281154,125.63696802297858,0.0332223032429256,74,z1p50_2p50,20.0,3.750670720976028,0.005311529889557253,167.7364020250099,-45.428163536281154,125.63696802297858,0.0030947494664149526,74,z1p50_2p50,20.0,3.750670720976028,1.9714801427184079,35.0,0.018926780308759977,35.0
213,3.430551343646433,93,z0p75_1p00,25.0,0.002839693996080884,337.7741836417613,32.04801556160036,56.372178573627714,0.030454188931901733,93,z0p75_1p00,25.0,3.430551343646433,0.002839693996080884,337.7741836417613,32.04801556160036,56.372178573627714,0.0053517309919082975,141,z0p10_0p30,35.0,2.876749441048727,1.6330439186138936,35.0,0.015677694546567082,35.0
214,3.559339119967429,33,z0p50_0p60,15.0,0.0017361711541243764,242.56575112013795,35.29524523864183,20.46656007509248,0.02856701596869776,67,z0p90_1p00,20.0,3.122562988374341,0.0009186352266855323,161.7651429077005,-3.701847054677563,100.90724429244622,0.004522076724577589,130,z1p50_2p50,30.0,2.4630081331010016,2.8794003604997167,10.0,0.027643077332240973,10.0
215,3.7684676019055057,121,z0p75_1p00,30.0,0.0038805772817516954,317.28747585255735,38.31614998563424,39.19184672367965,0.03345398824732155,121,z0p75_1p00,30.0,3.7684676019055057,0.0038805772817516954,317.28747585255735,38.31614998563424,39.19184672367965,0.0039020021290642336,130,z1p50_2p50,30.0,3.130946399017767,2.0311853029523856,35.0,0.01949996713756042,35.0
216,4.195130332114057,127,z1p20_1p30,30.0,0.002715271734834034,275.27408889037486,28.234200856795564,21.828280143802907,0.04027446609381295,127,z1p20_1p30,30.0,4.195130332114057,0.002715271734834034,275.27408889037486,28.234200856795564,21.828280143802907,0.005193171170732714,130,z1p50_2p50,30.0,2.8568165736957365,2.4718230929749305,10.0,0.023730217530036943,10.0
217,3.75897346698924,72,z1p30_1p40,20.0,0.001165918976897746,335.7528450938656,11.233760857393364,69.50857437153574,0.03608644546972398,72,z1p30_1p40,20.0,3.75897346698924,0.001165918976897746,335.7528450938656,11.233760857393364,69.50857437153574,0.002917263775785697,158,z1p50_2p50,35.0,1.8496877807752696,1.716477406023298,20.0,0.016478680187951265,20.0
218,3.6223249798217223,91,z0p60_0p70,25.0,0.002052238120776308,38.911769765184616,0.4569976870927651,117.64277890386194,0.031169344125504584,67,z0p90_1p00,20.0,3.407014594903822,0.0016012506351498579,95.0588028774444,-29.690729100981173,159.599343303437,0.005739475844961642,158,z1p50_2p50,35.0,2.5729745249365252,2.106731299312693,25.0,0.020225230580663816,25.0
219,3.5616163042382767,50,z1p80_1p90,15.0,0.0013794579500321163,195.15132977699716,-10.958533388208787,84.61647487523724,0.03236862682730492,50,z1p80_1p90,15.0,3.5616163042382767,0.0013794579500321163,195.15132977699716,-10.958533388208787,84.61647487523724,0.004187880637506352,125,z1p00_1p50,30.0,3.1919660716063367,3.1919660716063367,30.0,0.030643798677579583,30.0
220,4.262040642972906,163,z1p90_2p00,35.0,0.0014443186275178385,202.96625549146572,37.888640252690976,44.559798827764055,0.03808620762369669,163,z1p90_2p00,35.0,4.262040642972906,0.0014443186275178385,202.96625549146572,37.888640252690976,44.559798827764055,0.002565687503993978,74,z1p50_2p50,20.0,2.414418013188292,1.7065636482423936,20.0,0.016383505242240318,20.0
221,3.6004977543396053,135,z1p90_2p00,30.0,0.0018256802527230746,180.42059325325732,-39.28929634428928,114.52010557698678,0.032306977785828216,160,z1p60_1p70,35.0,3.451674373773498,0.0016803250210925443,242.98405315903517,34.34050123461836,20.929553816553273,0.0035464608904915438,158,z1p50_2p50,35.0,2.553893643097752,2.2031105938290305,30.0,0.021150499719367253,30.0
222,3.887811240042189,69,z1p00_1p50,20.0,0.0017062312342768881,281.8627604216159,-66.54854446147311,115.6085762245779,0.037324113810623546,69,z1p00_1p50,20.0,3.887811240042189,0.0017062312342768881,281.8627604216159,-66.54854446147311,115.6085762245779,0.004363012694738199,18,z1p50_2p50,10.0,3.1690683113663276,3.887811240042189,20.0,0.037324113810623546,20.0
223,3.7369423388915792,118,z0p50_0p75,30.0,0.00260835623162507,164.71002223925285,-59.76542512454173,134.33464733800002,0.029092701525574572,26,z2p20_2p30,10.0,3.4413334783866834,0.0009963954008901342,179.26164831644118,41.71208509921,57.190962435591494,0.0031613205041507468,145,z0p50_0p60,35.0,3.663766392123789,1.8312350299187172,35.0,0.017580386611039563,35.0
224,3.128726125684601,5,z0p50_0p60,10.0,0.0013842968588824293,39.981888353483065,3.5290497889216765,115.58300105695088,0.02968353256530525,129,z1p40_1p50,30.0,3.107386687664099,0.0011005367977870593,79.06321944391563,-51.75903028272802,175.26449504218454,0.002963260672172528,74,z1p50_2p50,20.0,2.9472878499103037,2.2262837860845237,35.0,0.02137296907595312,35.0
225,3.7911410880990632,39,z0p90_1p00,15.0,0.0012397753635457081,44.1873676789071,21.212369914249706,101.92944465242918,0.03468355591433426,39,z0p90_1p00,15.0,3.7911410880990632,0.0012397753635457081,44.1873676789071,21.212369914249706,101.92944465242918,0.002802432523501019,143,z0p30_0p50,35.0,2.3076498062866357,2.1041456357025723,10.0,0.020200407461201077,10.0
226,3.8423395387857058,34,z0p50_0p75,15.0,0.0029145337029097417,265.90428519373756,18.534006544294208,29.75838120383725,0.02975891967825789,148,z0p70_0p80,35.0,3.6217169303356394,0.0021547195387035985,267.628270827033,6.594840121587456,41.7709974625167,0.002856898411795688,102,z1p50_2p50,25.0,2.0114870307081034,2.0136729633896735,25.0,0.01933184360620249,25.0
227,3.5566899635143985,136,z2p00_2p10,30.0,0.0021662506781878884,229.27144261118718,14.136605408845382,44.54138333992178,0.031221013080018904,136,z2p00_2p10,30.0,3.5566899635143985,0.0021662506781878884,229.27144261118718,14.136605408845382,44.54138333992178,0.003464368266204537,158,z1p50_2p50,35.0,1.6375618373113678,1.845867024772074,30.0,0.017720857999042758,30.0
228,3.3098223305613317,54,z2p20_2p30,15.0,0.001669304749277742,314.21878978026064,54.811653392918075,31.198700953662247,0.029290768092915382,161,z1p70_1p80,35.0,3.1731373385834956,0.0018257726431779207,298.77400166188045,46.827286432215736,23.303152130748508,0.0030095840634817616,144,z0p40_0p50,35.0,3.084991751121789,2.0715794399005056,10.0,0.01988776255036374,10.0
229,3.942883642050961,134,z1p80_1p90,30.0,0.002108778357721932,38.180340562462206,6.340979338252872,112.24842956296126,0.03583365481597765,134,z1p80_1p90,30.0,3.942883642050961,0.002108778357721932,38.180340562462206,6.340979338252872,112.24842956296126,0.003749133169299322,130,z1p50_2p50,30.0,1.8534965191296362,1.841200537004569,30.0,0.017676058365064553,30.0
230,3.674156086241662,138,z2p20_2p30,30.0,0.002319215946616795,207.2548043455196,-17.081742999426243,82.54960436410668,0.03320230738096037,124,z1p00_1p10,30.0,3.5337884126676835,0.001925416341421302,127.21655719441316,-20.14378228465578,135.45165430804613,0.0038671407534442716,18,z1p50_2p50,10.0,3.36070797782647,1.5971947710680527,30.0,0.015333532348249993,30.0
231,3.628066137966358,74,z1p50_2p50,20.0,0.004569573390523979,29.55297778005127,-16.439812818165166,125.61173308354509,0.0345763494414768,43,z1p20_1p30,15.0,3.6015944191001323,0.0011337621390458278,4.588056833170071,3.422001512848626,94.43652339632219,0.003717472163241398,158,z1p50_2p50,35.0,2.7873703522801083,2.217334566488769,30.0,0.021287053976148895,30.0
232,3.4924700869982233,152,z1p00_1p10,35.0,0.0018794018336747537,228.99895865711633,-5.699509514881086,62.06378018478055,0.032814094056012474,152,z1p00_1p10,35.0,3.4924700869982233,0.0018794018336747537,228.99895865711633,-5.699509514881086,62.06378018478055,0.004478070692195255,102,z1p50_2p50,25.0,2.4813398738461863,3.25736774708659,30.0,0.03127167370244935,30.0
233,3.3429379836575297,92,z0p70_0p80,25.0,0.0014445436689082794,291.6719929181887,11.142309032988111,43.70892558892984,0.029315480918601332,48,z1p60_1p70,15.0,3.1320631385696838,0.001053683121296074,14.399442266375365,42.16487562484436,70.79380690221939,0.0022929941632427787,146,z0p50_0p75,35.0,2.1937526660706683,2.3930665886731557,25.0,0.0229741322809356,25.0
234,3.931273956378017,152,z1p00_1p10,35.0,0.0020984150121079732,11.360893686509996,28.254097787234535,79.72439233635178,0.03727081688385864,43,z1p20_1p30,15.0,3.8822596443100656,0.0014273365453861336,149.08433300057496,-31.59222998016976,129.04871401111768,0.002499313948864362,46,z1p50_2p50,15.0,1.9821298491203718,2.1953268380256925,10.0,0.021075773409487367,10.0
235,4.031088792859841,90,z0p50_0p75,25.0,0.0034681315923015483,71.9141602930493,-41.24258816761323,168.92850669078766,0.03038450712158156,72,z1p30_1p40,20.0,3.1650264965385713,0.001272487044602416,228.59354946675145,3.796878319594173,53.78783722372208,0.003403583868355111,90,z0p50_0p75,25.0,4.031088792859841,2.6813501635463144,35.0,0.025741738086350788,35.0
236,3.644467738921415,107,z1p90_2p00,25.0,0.0018113833054281018,113.86925736420947,-18.867072117950148,141.97608403159268,0.03256748741035124,107,z1p90_2p00,25.0,3.644467738921415,0.0018113833054281018,113.86925736420947,-18.867072117950148,141.97608403159268,0.0046266246341958635,46,z1p50_2p50,15.0,3.0897209122229334,2.6465881986546265,30.0,0.02540801315636057,30.0
237,3.9319984700460604,38,z0p80_0p90,15.0,0.0014334166071392027,46.24974143557254,18.660124186130016,105.06658524677295,0.034474730400344065,38,z0p80_0p90,15.0,3.9319984700460604,0.0014334166071392027,46.24974143557254,18.660124186130016,105.06658524677295,0.0032824015975533145,158,z1p50_2p50,35.0,1.3367160706162424,2.8093775056282886,15.0,0.026970837646927034,15.0
238,3.618850347544,49,z1p70_1p80,15.0,0.0013968967994056364,345.9176413918347,33.34165018157282,60.75904547893299,0.033405079888598824,49,z1p70_1p80,15.0,3.618850347544,0.0013968967994056364,345.9176413918347,33.34165018157282,60.75904547893299,0.0033603683703767482,130,z1p50_2p50,30.0,2.4757623605172974,2.763309021910061,10.0,0.02652856686184557,10.0
239,3.7709814927772642,102,z1p50_2p50,25.0,0.0059924801126624155,6.993095908454113,17.87100203379188,85.0260515061111,0.03340220989698211,102,z1p50_2p50,25.0,3.7709814927772642,0.0059924801126624155,6.993095908454113,17.87100203379188,85.0260515061111,0.004148662515591962,130,z1p50_2p50,30.0,2.3398661134493612,2.179265140383627,10.0,0.02092157646067208,10.0
240,3.534219557586887,158,z1p50_2p50,35.0,0.00831203877319186,338.2506969766646,22.822870745148432,62.85830243788669,0.032724122925563176,41,z1p00_1p50,15.0,3.4086599771945485,0.0016382763781197603,86.47637034089315,30.0178230499202,101.69820424847978,0.0037918909747916797,158,z1p50_2p50,35.0,3.534219557586887,3.4086599771945485,15.0,0.032724122925563176,15.0
241,3.287322327476169,126,z1p10_1p20,30.0,0.0015480345574995578,28.859994003936237,14.193270608928843,100.70947453225786,0.03135577227842609,126,z1p10_1p20,30.0,3.287322327476169,0.0015480345574995578,28.859994003936237,14.193270608928843,100.70947453225786,0.003538231317438121,158,z1p50_2p50,35.0,1.3957071954466294,2.550536609373533,35.0,0.02448589008281858,35.0
242,3.3396096983867944,132,z1p60_1p70,30.0,0.0014375401848484434,242.2788551073487,37.80485716813113,18.91615510315338,0.03125807496758924,132,z1p60_1p70,30.0,3.3396096983867944,0.0014375401848484434,242.2788551073487,37.80485716813113,18.91615510315338,0.0031113779226296435,74,z1p50_2p50,20.0,2.1090150725754615,2.579393184414179,20.0,0.024762921560043845,20.0
243,3.7546566145211413,82,z2p20_2p30,20.0,0.0023079213400513435,128.96688825349557,-43.32062275721599,148.730752857848,0.031741505118096536,82,z2p20_2p30,20.0,3.7546566145211413,0.0023079213400513435,128.96688825349557,-43.32062275721599,148.730752857848,0.004043387070811444,130,z1p50_2p50,30.0,2.22637054218653,2.5266599324814623,25.0,0.02425666706999313,25.0
244,3.918884283394493,11,z0p90_1p00,10.0,0.001459016357703709,123.78713293656699,-51.515928860213855,154.49176717158474,0.03585222470131584,11,z0p90_1p00,10.0,3.918884283394493,0.001459016357703709,123.78713293656699,-51.515928860213855,154.49176717158474,0.004166589167572366,158,z1p50_2p50,35.0,1.7696092310188583,1.8255772120497449,25.0,0.017526069920999074,25.0
245,4.070716209321881,17,z1p40_1p50,10.0,0.0012268157201386616,173.94832205134594,-56.109042167587766,128.3017024546616,0.03888580640549612,17,z1p40_1p50,10.0,4.070716209321881,0.0012268157201386616,173.94832205134594,-56.109042167587766,128.3017024546616,0.0032835392692779873,113,z0p10_0p30,30.0,3.0962263066973352,2.4938159677078975,10.0,0.023941355496587793,10.0
246,3.579656821458399,126,z1p10_1p20,30.0,0.002025608926907774,93.25482592629068,-37.9936069782228,167.7447921012467,0.034144173569598896,126,z1p10_1p20,30.0,3.579656821458399,0.002025608926907774,93.25482592629068,-37.9936069782228,167.7447921012467,0.002732527477170784,141,z0p10_0p30,35.0,1.4651141927430529,2.1687114166762957,25.0,0.02082025765673395,25.0
247,3.3470148894269895,16,z1p30_1p40,10.0,0.001228545399107413,269.1483635261999,29.626952366570812,19.037152055876767,0.03213161022666166,16,z1p30_1p40,10.0,3.3470148894269895,0.001228545399107413,269.1483635261999,29.626952366570812,19.037152055876767,0.0035897118300479394,102,z1p50_2p50,25.0,2.3624544832442766,3.0452345380274646,15.0,0.029235133461918104,15.0
248,4.095701095468217,149,z0p75_1p00,35.0,0.002920842254605956,171.11713290643786,0.45190375155360335,91.59567852824581,0.03635895297150851,149,z0p75_1p00,35.0,4.095701095468217,0.002920842254605956,171.11713290643786,0.45190375155360335,91.59567852824581,0.004466739458193567,158,z1p50_2p50,35.0,1.7411772245668777,3.5641360696329847,15.0,0.034216738438691906,15.0
249,3.7065014914265495,112,z2p40_2p50,25.0,0.002216403276791992,19.177349092035655,7.10129124903486,100.87324866713367,0.030133783320493136,112,z2p40_2p50,25.0,3.7065014914265495,0.002216403276791992,19.177349092035655,7.10129124903486,100.87324866713367,0.00320432419597739,130,z1p50_2p50,30.0,2.1275213001139477,2.3669735324744137,25.0,0.022723631384904887,25.0
250,3.6177511010415735,97,z1p00_1p50,25.0,0.0035504974425997183,227.28574573850045,-0.5708784483157033,58.25422438934927,0.034731458267073446,97,z1p00_1p50,25.0,3.6177511010415735,0.0035504974425997183,227.28574573850045,-0.5708784483157033,58.25422438934927,0.003959712000018972,102,z1p50_2p50,25.0,2.2982688582721917,3.6177511010415735,25.0,0.034731458267073446,25.0
251,3.9067084597886073,83,z2p30_2p40,20.0,0.0024317613044182885,81.20393106198324,-24.163330958201854,155.80748295173595,0.03239160491096555,83,z2p30_2p40,20.0,3.9067084597886073,0.0024317613044182885,81.20393106198324,-24.163330958201854,155.80748295173595,0.00281157579436126,97,z1p00_1p50,25.0,2.5650093286559543,2.782838405194668,20.0,0.026716054597067527,20.0
252,3.79812370799896,168,z2p40_2p50,35.0,0.0021337662166363027,159.72006241518156,0.03239350473228617,99.44211982741416,0.030878670116821848,168,z2p40_2p50,35.0,3.79812370799896,0.0021337662166363027,159.72006241518156,0.03239350473228617,99.44211982741416,0.0033663886546739137,87,z0p30_0p50,25.0,3.4035600779324375,2.5037136861316944,25.0,0.02403637645982553,25.0
253,3.386036212845169,56,z2p40_2p50,15.0,0.0014656315499998328,312.91487463252304,70.41780052853647,31.825365020240458,0.02970756986092002,155,z1p20_1p30,35.0,3.0944451784076765,0.0024754600798231495,124.27874843778744,-31.948252077060303,145.68620143416777,0.005259762960411378,130,z1p50_2p50,30.0,2.7500985979279537,2.2251962305044097,30.0,0.021362528227429026,30.0
254,3.3425381879234313,92,z0p70_0p80,25.0,0.0014034524940278819,59.35047403430144,10.203058051717539,117.60266969040387,0.030872624339844838,152,z1p00_1p10,35.0,3.2858355568187734,0.0013014805704062089,166.56804316634853,4.042474863062734,91.92300536142926,0.0028203140635318343,143,z0p30_0p50,35.0,2.0651473264600284,2.5949678971047327,30.0,0.024912443312294266,30.0
255,4.22636491518147,88,z0p40_0p50,25.0,0.0031112236573965875,105.79042710241289,-27.97543148473934,153.64853386822261,0.0341981667258384,37,z0p75_1p00,15.0,3.8522965452767233,0.0019015524658368727,44.62353121593383,-49.186288364754255,154.2864088009321,0.0031243281375064403,141,z0p10_0p30,35.0,1.8374475338389182,2.575498437826736,10.0,0.0247255308648897,10.0
256,3.091860000361833,143,z0p30_0p50,35.0,0.001972744224762073,145.8326280710757,7.7560180314485025,102.17856312919189,0.02668897039481698,21,z1p70_1p80,10.0,2.8912785154523437,0.001131367829685549,255.92813778065218,19.67549177926484,29.316654666194342,0.0039059675627413875,141,z0p10_0p30,35.0,2.0156494805980625,2.0536118057052297,25.0,0.01971526805868033,25.0
257,3.6656741499499073,163,z1p90_2p00,35.0,0.0016474031633428035,180.40142050798875,-47.866192020985366,120.24156559139932,0.035153028439050334,153,z1p00_1p50,35.0,3.6616633359413546,0.005847602151844509,115.05143142573262,-37.16102661268662,154.8747882426012,0.005294314033459863,153,z1p00_1p50,35.0,3.6616633359413546,3.6616633359413546,35.0,0.035153028439050334,35.0
258,3.4594039295957253,118,z0p50_0p75,30.0,0.0029400763574509666,28.795464492319255,-12.665451126397121,122.28340861238416,0.030265303739135038,70,z1p10_1p20,20.0,3.172998191403519,0.0012123717149881126,235.67304290652748,33.867003358134376,25.53213157056244,0.006246198732894128,130,z1p50_2p50,30.0,3.0666715855829785,2.3767441098722966,20.0,0.022817431757473933,20.0
259,3.3121126555426215,105,z1p70_1p80,25.0,0.0010217313324433752,120.15179086304315,-0.15639766423981033,122.67123297176657,0.03057362897958168,105,z1p70_1p80,25.0,3.3121126555426215,0.0010217313324433752,120.15179086304315,-0.15639766423981033,122.67123297176657,0.003919372929368166,130,z1p50_2p50,30.0,2.438082365955777,2.0536665934944924,35.0,0.01971579403732374,35.0
