scenario,model,galaxy,N_points,success,message,optimisation_starts,successful_starts,best_start_index,profile_objective_start_spread,profile_objective,data_objective,prior_objective,logd,distance_pull,distance_multiplier,logeta_disk,disk_ml_multiplier,logeta_bulge,bulge_ml_multiplier,delta_inc_deg,inclination_pull,trial_inclination_deg,logeta_gas,gas_multiplier
baseline,PLAMB_OPTICAL_DEPTH_KAPPA_P,F565-V2,7,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,11,11,0,2.4424906541753444e-14,2.2380377163656147,1.5856243062917763,0.6524134100738385,0.2761144986808934,0.7971339000747709,1.3179987645081408,0.03258733978232921,1.0331241220395673,0.03258733978232921,1.0331241220395673,0.0,0.0,60.0,0.0,1.0
baseline,RAR,F571-8,13,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,11,11,5,4.560416593274624,314.8252134582899,290.4864164328775,24.338797025412447,0.6957788048774027,2.8876975301115677,2.0052701801605197,-1.0,0.36787944117144233,-1.0,0.36787944117144233,0.0,0.0,85.0,0.0,1.0
baseline,PLAMB_OPTICAL_DEPTH_KAPPA_P,F571-8,13,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,11,2,4.539473145737645,309.27672071191654,285.26328668011763,24.013434031798923,0.6843567902038695,2.8308009523452764,1.9824962643331792,-1.0,0.36787944117144233,-1.0,0.36787944117144233,0.0,0.0,85.0,0.0,1.0
baseline,RAR,F583-1,25,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,11,11,10,2.2026824808563106e-13,35.872128356292365,29.72235266036135,6.149775695931018,0.04121116110331237,-0.29944404059776664,1.0420721274147877,0.6154322141024906,1.8504562200165924,0.6154322141024906,1.8504562200165924,0.0,0.0,63.0,0.0,1.0
baseline,PLAMB_OPTICAL_DEPTH_KAPPA_P,F583-1,25,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,11,11,2,9.2228447101661e-12,35.17322079297868,29.43952774579596,5.73369304718272,0.03851208621884121,-0.31024034013565127,1.0392632890456233,0.5935825542066177,1.8104628923416088,0.5935825542066177,1.8104628923416088,0.0,0.0,63.0,0.0,1.0
baseline,RAR,F583-4,12,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,11,11,7,1.0746958878371515e-13,1.5410524576732385,0.9067596535737219,0.6342928040995166,-0.01962987621339125,-0.6759737504622003,0.9805615352991334,-0.10528303899061316,0.9000697317017469,-0.10528303899061316,0.9000697317017469,0.0,0.0,55.0,0.0,1.0
baseline,PLAMB_OPTICAL_DEPTH_KAPPA_P,F583-4,12,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,11,11,7,1.0746958878371515e-13,1.6382693390504037,0.9137019510577054,0.7245673879926984,-0.02959524423402923,-0.7256143220042567,0.9708384064772005,-0.11125737158021295,0.8947084467669123,-0.11125737158021295,0.8947084467669123,0.0,0.0,55.0,0.0,1.0
baseline,RAR,KK98-251,15,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,11,11,0,2.2382096176443156e-13,9.700144128186666,4.463161309249894,5.236982818936773,-0.5613610598392078,-2.2581107703065397,0.5704321429700581,-0.09284347310203694,0.9113361377511939,-0.09284347310203694,0.9113361377511939,0.0,0.0,59.0,0.0,1.0
baseline,PLAMB_OPTICAL_DEPTH_KAPPA_P,KK98-251,15,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,11,11,5,2.859934511434403e-13,9.852696302788095,4.591159745545592,5.261536557242503,-0.5626671971100159,-2.2624645612092333,0.5696875666529508,-0.0944691307103856,0.9098558207953672,-0.0944691307103856,0.9098558207953672,0.0,0.0,59.0,0.0,1.0
baseline,RAR,NGC0024,29,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,11,11,8,1.0658141036401503e-13,25.788613946582892,12.627953965955014,13.160659980627877,0.05742622566207053,1.1644762425919857,1.059107132844963,0.8589475777465528,2.360674959053931,0.8589475777465528,2.360674959053931,0.0,0.0,64.0,0.0,1.0
baseline,PLAMB_OPTICAL_DEPTH_KAPPA_P,NGC0024,29,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,11,0,9.947598300641403e-14,25.19901479287242,12.370853938337385,12.828160854535032,0.05617697959399509,1.1391443084337893,1.0577848735091855,0.8489151569465708,2.3371100785404852,0.8489151569465708,2.3371100785404852,0.0,0.0,64.0,0.0,1.0
baseline,RAR,NGC0100,21,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,11,11,4,3.872457909892546e-13,19.33390184149935,15.755490569103934,3.5784112723954165,0.2368265912176661,0.4025147332163736,1.26722135140963,-0.46208719157881667,0.6299674096941653,-0.46208719157881667,0.6299674096941653,0.0,0.0,89.0,0.0,1.0
baseline,PLAMB_OPTICAL_DEPTH_KAPPA_P,NGC0100,21,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,11,11,6,1.2434497875801753e-13,19.359474628530638,15.91400127826602,3.445473350264616,0.22301325725029034,0.35647028665845437,1.2498371430299793,-0.4554120582638771,0.6341865922747365,-0.4554120582638771,0.6341865922747365,0.0,0.0,89.0,0.0,1.0
baseline,RAR,NGC0289,28,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,11,7,4.668265773943858e-12,43.672715449254994,38.2459315015585,5.426783947696491,-0.2778387939655255,-1.5756438608731183,0.757418912172463,0.42896170949378926,1.535662231987338,0.42896170949378926,1.535662231987338,0.0,0.0,46.0,0.0,1.0
baseline,PLAMB_OPTICAL_DEPTH_KAPPA_P,NGC0289,28,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,11,1,6.515676886920119e-12,44.691287870243464,39.24775794582056,5.443529924422906,-0.28257492433716447,-1.594588382359674,0.753840158869137,0.4257946846241202,1.5308064447653165,0.4257946846241202,1.5308064447653165,0.0,0.0,46.0,0.0,1.0
baseline,RAR,NGC0891,18,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,11,6,1.3926637620897964e-12,110.77817595065993,95.24330214128537,15.534873809374554,0.18096608180723114,3.5867477414193214,1.1983745319054782,-0.40851212105624474,0.6646384163230473,-0.40851212105624474,0.6646384163230473,0.0,0.0,90.0,0.0,1.0
baseline,PLAMB_OPTICAL_DEPTH_KAPPA_P,NGC0891,18,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,11,4,2.5011104298755527e-12,115.943208619644,98.46446868203441,17.47873993760959,0.19189602135142902,3.803379143185323,1.2115445356518302,-0.43395326871050194,0.6479425339680018,-0.43395326871050194,0.6479425339680018,0.0,0.0,90.0,0.0,1.0
baseline,RAR,NGC1003,36,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,11,11,2,7.709388682997087e-12,62.00470374048597,58.529051778362025,3.475651962123948,0.1306848217183367,0.04870883488527558,1.1396085448402655,-0.4659184083297248,0.6275584855035338,-0.4659184083297248,0.6275584855035338,0.0,0.0,67.0,0.0,1.0
baseline,PLAMB_OPTICAL_DEPTH_KAPPA_P,NGC1003,36,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,11,7,1.5560885913146194e-12,59.404109475714854,56.10218640632311,3.301923069391741,0.11863413264129062,0.008539871295121978,1.1259578916795587,-0.45427484384387307,0.6349082086509493,-0.45427484384387307,0.6349082086509493,0.0,0.0,67.0,0.0,1.0
baseline,RAR,NGC1090,24,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,11,5,1.589484099895344e-11,41.642056696791094,38.06557610931456,3.5764805874765324,-0.2774621368652482,-1.5741372324720089,0.7577042531180902,0.2620320305828442,1.2995681676885944,0.2620320305828442,1.2995681676885944,0.0,0.0,64.0,0.0,1.0
baseline,PLAMB_OPTICAL_DEPTH_KAPPA_P,NGC1090,24,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,11,11,3,3.588240815588506e-12,41.82938325909752,38.27820165118075,3.551181607916767,-0.27987472838035066,-1.5837875985324188,0.7558784256396189,0.2552937585718265,1.2908407607206982,0.2552937585718265,1.2908407607206982,0.0,0.0,64.0,0.0,1.0
baseline,RAR,NGC2683,11,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,11,11,0,2.161826273550105e-12,13.727581225980366,13.359199308006653,0.36838191797371156,-0.019357471019026674,-0.3875444708094932,0.98082868173913,0.11677735255570251,1.1238691752327226,0.11677735255570251,1.1238691752327226,0.0,0.0,80.0,0.0,1.0
baseline,PLAMB_OPTICAL_DEPTH_KAPPA_P,NGC2683,11,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,11,11,1,7.069900220812997e-13,14.137742434169681,13.76668847076812,0.37105396340156105,-0.021450389039981133,-0.429445543841255,0.9787780343825911,0.10800187737848871,1.1140498368777034,0.10800187737848871,1.1140498368777034,0.0,0.0,80.0,0.0,1.0
baseline,RAR,NGC2998,13,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,11,2,1.4281908988778014e-12,36.8242129252441,31.14651395032068,5.6776989749234135,-0.18225889237361267,-1.9917985718583895,0.8333855553198315,0.3269592314098859,1.3867449403917798,0.3269592314098859,1.3867449403917798,0.0,0.0,58.0,0.0,1.0
baseline,PLAMB_OPTICAL_DEPTH_KAPPA_P,NGC2998,13,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,11,2,1.1723955140041653e-12,36.3777107438831,30.64326110439572,5.734449639487384,-0.18561867165176965,-2.014230039391967,0.8305902622137454,0.3237791480989027,1.3823419805503727,0.3237791480989027,1.3823419805503727,0.0,0.0,58.0,0.0,1.0
baseline,RAR,NGC3198,43,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,11,5,1.6200374375330284e-12,34.96438586731121,31.693989894697594,3.270395972613617,-0.14311751798575478,-1.4107298201452974,0.8666522156880767,0.28286893466392193,1.3269312357312022,0.28286893466392193,1.3269312357312022,0.0,0.0,73.0,0.0,1.0
baseline,PLAMB_OPTICAL_DEPTH_KAPPA_P,NGC3198,43,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,11,7,2.1955770534987096e-12,36.24758416856573,32.71508166985996,3.532502498705769,-0.15159799370998356,-1.4943230808555523,0.859333668852477,0.28498914768023836,1.3297475971970423,0.28498914768023836,1.3297475971970423,0.0,0.0,73.0,0.0,1.0
baseline,RAR,NGC3521,41,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,11,11,1,2.3721469233350945e-11,18.13421717488037,16.36062589688952,1.7735912779908514,0.285741284655958,0.5680226840020306,1.3307481257533624,-0.3011375836359915,0.7399759571600566,-0.3011375836359915,0.7399759571600566,0.0,0.0,75.0,0.0,1.0
baseline,PLAMB_OPTICAL_DEPTH_KAPPA_P,NGC3521,41,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,11,8,2.518873998269555e-12,17.83604261100462,15.569155155295148,2.266887455709472,0.30288993730141445,0.6254333906846458,1.3537654571628999,-0.3423923671687005,0.7100695420679148,-0.3423923671687005,0.7100695420679148,0.0,0.0,75.0,0.0,1.0
baseline,RAR,NGC3726,12,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,11,11,3,1.0231815394945443e-12,22.084978818646338,20.490967101904737,1.5940117167416026,-0.13338890213948584,-0.960400095404298,0.8751246880576271,-0.204884628127792,0.814741309219457,-0.204884628127792,0.814741309219457,0.0,0.0,53.0,0.0,1.0
baseline,PLAMB_OPTICAL_DEPTH_KAPPA_P,NGC3726,12,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,11,11,3,3.3004710076056654e-12,21.760962712507368,20.100704744985947,1.6602579675214202,-0.1347637594003479,-0.9702990676825048,0.8739223432417341,-0.2119518941257488,0.8090036144565727,-0.2119518941257488,0.8090036144565727,0.0,0.0,53.0,0.0,1.0
baseline,RAR,NGC3769,12,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,11,11,6,2.504663143554353e-13,8.216558101905202,7.4579525523749535,0.7586055495302487,-0.02088166715242575,-0.15034800349746538,0.9793348451940427,-0.21447625558767788,0.80696397238971,-0.21447625558767788,0.80696397238971,0.0,0.0,70.0,0.0,1.0
baseline,PLAMB_OPTICAL_DEPTH_KAPPA_P,NGC3769,12,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,11,11,5,9.947598300641403e-14,8.545278877793965,7.769065170190689,0.7762137076032757,-0.026246322285242235,-0.18897352045374408,0.9740951187191875,-0.2151311687335476,0.8064356540961299,-0.2151311687335476,0.8064356540961299,0.0,0.0,70.0,0.0,1.0
baseline,RAR,NGC3877,13,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,11,11,2,8.100187187665142e-13,72.68749947675653,72.2863486108567,0.40115086589982635,-0.07122525501129068,-0.5128218360812928,0.9312520992978942,-0.0929262578398989,0.9112606961506757,-0.0929262578398989,0.9112606961506757,0.0,0.0,76.0,0.0,1.0
baseline,PLAMB_OPTICAL_DEPTH_KAPPA_P,NGC3877,13,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,11,11,3,2.731326276261825e-11,72.75970061819594,72.32376485478328,0.4359357634126564,-0.07264271473091413,-0.5230275460625817,0.9299330220486153,-0.10074036848267753,0.9041677528597831,-0.10074036848267753,0.9041677528597831,0.0,0.0,76.0,0.0,1.0
baseline,RAR,NGC3893,10,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,11,11,7,1.9539925233402755e-13,9.683217607194928,8.332693658688193,1.350523948506736,0.14562023039550465,1.0484656588476333,1.1567568035498565,-0.12531054193580798,0.8822228928360831,-0.12531054193580798,0.8822228928360831,0.0,0.0,49.0,0.0,1.0
baseline,PLAMB_OPTICAL_DEPTH_KAPPA_P,NGC3893,10,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,11,11,4,3.3573144264664734e-13,10.357134272270077,8.842097047473501,1.5150372247965764,0.15078976697369975,1.085686322210638,1.1627521834740333,-0.14498328234690433,0.8650367543742364,-0.14498328234690433,0.8650367543742364,0.0,0.0,49.0,0.0,1.0
baseline,RAR,NGC3917,17,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,11,11,4,7.069900220812997e-13,28.302167361569964,27.848399032695827,0.4537683288741357,-0.00944298379145531,-0.06798948329847823,0.9906014611722785,0.16754584429249164,1.1823994952107173,0.16754584429249164,1.1823994952107173,0.0,0.0,79.0,0.0,1.0
baseline,PLAMB_OPTICAL_DEPTH_KAPPA_P,NGC3917,17,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,11,11,2,3.659295089164516e-13,28.298298821045023,27.863855224751678,0.4344435962933436,-0.012985048741518443,-0.09349235093893278,0.9870988932806604,0.16311475573374237,1.177171769147857,0.16311475573374237,1.177171769147857,0.0,0.0,79.0,0.0,1.0
baseline,RAR,NGC3949,7,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,11,11,7,4.063416270128073e-13,2.634872033329914,2.3759635565218256,0.25890847680808865,-0.018321442911353788,-0.13191438896174726,0.981845374392367,-0.12285842227767127,0.8843888634587241,-0.12285842227767127,0.8843888634587241,0.0,0.0,55.0,0.0,1.0
baseline,PLAMB_OPTICAL_DEPTH_KAPPA_P,NGC3949,7,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,11,11,4,7.283063041541027e-14,2.778055115287007,2.4695218089357267,0.3085333063512806,-0.01992451511258803,-0.1434565088106338,0.9802726662858919,-0.13415325574486284,0.8744560389218987,-0.13415325574486284,0.8744560389218987,0.0,0.0,55.0,0.0,1.0
baseline,RAR,NGC3953,8,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,11,11,7,4.156675004196586e-13,11.88456294076651,11.262609838122245,0.6219531026442651,-0.07056717646384318,-0.5080836705396709,0.9318651380183991,0.1507904353679305,1.1627529606511444,0.1507904353679305,1.1627529606511444,0.0,0.0,62.0,0.0,1.0
baseline,PLAMB_OPTICAL_DEPTH_KAPPA_P,NGC3953,8,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,11,0,3.2862601528904634e-13,11.423000475134597,10.800882792499255,0.6221176826353414,-0.07476450227622039,-0.5383044163887868,0.9279619935357998,0.14412365305781463,1.1550269223058527,0.14412365305781463,1.1550269223058527,0.0,0.0,62.0,0.0,1.0
baseline,RAR,NGC3972,10,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,11,11,0,4.334310688136611e-13,10.08729060140995,9.53426235145924,0.5530282499507106,0.09163830306939999,0.6597957820996799,1.0959683419969897,0.08576777362236002,1.0895532759130346,0.08576777362236002,1.0895532759130346,0.0,0.0,77.0,0.0,1.0
baseline,PLAMB_OPTICAL_DEPTH_KAPPA_P,NGC3972,10,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,11,11,3,2.5224267119483557e-13,10.055748143593728,9.535648441480193,0.5200997021135356,0.08975366574747325,0.6462263933818073,1.0939047842957303,0.08003559778712423,1.0833256309837682,0.08003559778712423,1.0833256309837682,0.0,0.0,77.0,0.0,1.0
baseline,RAR,NGC3992,9,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,11,3,1.1670664434859646e-12,15.521694019217046,12.82765546072465,2.694038558492396,-0.05197858352277157,-0.5356054041259506,0.9493491983406623,0.3878760602276416,1.473847104693095,0.3878760602276416,1.473847104693095,0.0,0.0,56.0,0.0,1.0
baseline,PLAMB_OPTICAL_DEPTH_KAPPA_P,NGC3992,9,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,11,5,4.725109192804666e-13,15.247569693753718,12.537855585255826,2.7097141084978915,-0.056723957482394914,-0.5845033879707651,0.9448548534836423,0.3847133590373316,1.4691931301455183,0.3847133590373316,1.4691931301455183,0.0,0.0,56.0,0.0,1.0
baseline,RAR,NGC4010,12,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,11,11,6,2.6290081223123707e-13,20.767940641363623,19.90447204073982,0.8634686006238026,0.052444166314413475,0.377597997463777,1.053843720456935,-0.21226286076100725,0.8087520804360441,-0.21226286076100725,0.8087520804360441,0.0,0.0,89.0,0.0,1.0
baseline,PLAMB_OPTICAL_DEPTH_KAPPA_P,NGC4010,12,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,11,11,2,4.263256414560601e-13,20.88722795406242,20.00603609718248,0.881191856879941,0.05017159203053801,0.36123546261987366,1.0514515015957036,-0.21660747872386396,0.8052459834608356,-0.21660747872386396,0.8052459834608356,0.0,0.0,89.0,0.0,1.0
baseline,RAR,NGC4013,36,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,11,11,8,1.9255708139098715e-12,54.53773782030743,50.46928267512706,4.068455145180368,0.19312242412703615,1.3904814537146601,1.2130312887258259,-0.3652923890577189,0.6939937050443734,-0.3652923890577189,0.6939937050443734,0.0,0.0,89.0,0.0,1.0
baseline,PLAMB_OPTICAL_DEPTH_KAPPA_P,NGC4013,36,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,11,0,3.1391778065881226e-11,52.47581522562481,48.713104716410164,3.7627105092146396,0.18241178860587873,1.3133648779623268,1.2001082830595238,-0.35687736046063867,0.699858322774055,-0.35687736046063867,0.699858322774055,0.0,0.0,89.0,0.0,1.0
baseline,RAR,NGC4051,7,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,11,11,2,9.485745522397337e-13,9.445398299872753,8.203370762787543,1.2420275370852107,-0.12893129780213025,-0.9283053441753377,0.879034355063309,-0.15416645327792589,0.8571293371489137,-0.15416645327792589,0.8571293371489137,0.0,0.0,49.0,0.0,1.0
baseline,PLAMB_OPTICAL_DEPTH_KAPPA_P,NGC4051,7,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,11,11,10,6.448175327022909e-13,9.421348553616038,8.11990280247485,1.3014457511411872,-0.131044648245599,-0.9435214673683128,0.8771786090307475,-0.16031472790973017,0.8518756377322726,-0.16031472790973017,0.8518756377322726,0.0,0.0,49.0,0.0,1.0
baseline,RAR,NGC4085,7,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,11,11,4,8.242295734817162e-13,24.385073226079836,23.026435439975323,1.358637786104513,-0.04060061901563107,-0.2923244569125437,0.9602125440095898,-0.28208866048585896,0.7542068132262126,-0.28208866048585896,0.7542068132262126,0.0,0.0,82.0,0.0,1.0
baseline,PLAMB_OPTICAL_DEPTH_KAPPA_P,NGC4085,7,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,11,11,6,1.3944401189291966e-11,24.65308290426802,23.205742456478486,1.4473404477895364,-0.04088542427165235,-0.2943750547558969,0.9599391093698179,-0.2916208770526168,0.7470517067366038,-0.2916208770526168,0.7470517067366038,0.0,0.0,82.0,0.0,1.0
baseline,RAR,NGC4088,12,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,11,1,5.950795411990839e-13,8.984203609818032,5.444609151333873,3.5395944584841574,-0.17425201676049704,-1.2546145206755785,0.8400851554388427,-0.35049401412454123,0.7043400498243865,-0.35049401412454123,0.7043400498243865,0.0,0.0,69.0,0.0,1.0
baseline,PLAMB_OPTICAL_DEPTH_KAPPA_P,NGC4088,12,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,11,11,7,3.909761403519951e-12,8.993433579909702,5.355588635891194,3.637844944018507,-0.17339138692066153,-1.248417985828763,0.8408084689995876,-0.3604942333690792,0.6973315963453542,-0.3604942333690792,0.6973315963453542,0.0,0.0,69.0,0.0,1.0
baseline,RAR,NGC4100,24,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,11,1,4.377298523650097e-11,27.158310863681105,25.47178395624799,1.6865269074331146,-0.06194282129361015,-0.4459883133139931,0.9399366296151715,0.3049202079869066,1.3565167594847631,0.3049202079869066,1.3565167594847631,0.0,0.0,73.0,0.0,1.0
baseline,PLAMB_OPTICAL_DEPTH_KAPPA_P,NGC4100,24,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,11,7,4.224176564093796e-12,27.33715048011211,25.70695200666365,1.630198473448463,-0.06427843955387663,-0.4628047647879117,0.9377438581948518,0.29749056950789093,1.346475677364651,0.29749056950789093,1.346475677364651,0.0,0.0,73.0,0.0,1.0
baseline,RAR,NGC4138,7,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,11,11,9,4.89386309254769e-13,5.830556200700317,5.495584037973796,0.33497216272652164,0.03519873471973184,0.25343088998206925,1.0358255428447085,0.13008289345870433,1.1389227886609246,0.13008289345870433,1.1389227886609246,0.0,0.0,53.0,0.0,1.0
baseline,PLAMB_OPTICAL_DEPTH_KAPPA_P,NGC4138,7,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,11,11,1,2.7622348852673895e-13,5.912634345445642,5.608299116596705,0.30433522884893593,0.0327469734364105,0.23577820874215558,1.0332890565824895,0.12468557081998213,1.1327922141367823,0.12468557081998213,1.1327922141367823,0.0,0.0,53.0,0.0,1.0
baseline,RAR,NGC4157,17,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,11,11,4,7.993605777301127e-13,9.09189672287864,8.127423559227925,0.964473163650716,-0.020515805187931384,-0.14771379735310597,0.9796932121168189,-0.24272589964328095,0.7844865123374916,-0.24272589964328095,0.7844865123374916,0.0,0.0,82.0,0.0,1.0
baseline,PLAMB_OPTICAL_DEPTH_KAPPA_P,NGC4157,17,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,11,5,6.288303211476887e-13,8.922851792066766,7.878239615540325,1.0446121765264405,-0.019927036879142927,-0.14347466552982907,0.9802701942701844,-0.25298557232547175,0.7764790845304327,-0.25298557232547175,0.7764790845304327,0.0,0.0,82.0,0.0,1.0
baseline,RAR,NGC4183,23,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,11,11,7,3.530686853991938e-11,21.143324454106356,16.79882897517493,4.344495478931426,-0.19327534721869355,-1.3915824999745936,0.8242549865722977,0.3879427812751423,1.4739454445964102,0.3879427812751423,1.4739454445964102,0.0,0.0,82.0,0.0,1.0
baseline,PLAMB_OPTICAL_DEPTH_KAPPA_P,NGC4183,23,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,11,8,6.892264536872972e-13,21.191637301127386,16.80844368692395,4.383193614203437,-0.19706695404718091,-1.4188820691397026,0.8211356531168444,0.3848674518647031,1.4694195397124943,0.3848674518647031,1.4694195397124943,0.0,0.0,82.0,0.0,1.0
baseline,RAR,NGC4217,19,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,11,10,1.4210854715202004e-13,131.08600753962892,105.77169936510928,25.314308174519645,0.4238798822792531,3.051935152410622,1.5278780575314497,-1.0,0.36787944117144233,-1.0,0.36787944117144233,0.0,0.0,86.0,0.0,1.0
baseline,PLAMB_OPTICAL_DEPTH_KAPPA_P,NGC4217,19,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,11,11,6,0.9284209262344518,130.5194298418594,104.97592522101624,25.54350462084314,0.42906337800668937,3.0892563216481634,1.535818368419726,-1.0,0.36787944117144233,-1.0,0.36787944117144233,0.0,0.0,86.0,0.0,1.0
baseline,RAR,NGC4559,32,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,11,6,7.94386778579792e-12,11.184507221662777,10.200218151367064,0.9842890702957132,-0.16956858552434534,-0.9521358559236645,0.8440288643329492,-0.0696986290038334,0.9326748587066174,-0.0696986290038334,0.9326748587066174,0.0,0.0,67.0,0.0,1.0
baseline,PLAMB_OPTICAL_DEPTH_KAPPA_P,NGC4559,32,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,11,5,2.0037305148434825e-12,11.181460656324683,10.174894609132718,1.0065660471919653,-0.1700840849450265,-0.9538541873259349,0.8435938800690482,-0.07775290851181457,0.9251930056190215,-0.07775290851181457,0.9251930056190215,0.0,0.0,67.0,0.0,1.0
baseline,RAR,NGC5005,18,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,11,11,0,1.5587531265737198e-13,2.4075160385008267,2.3562298424261927,0.05128619607463395,0.01984134413324417,0.22354581056788428,1.0200394919383022,-0.009060445119382768,0.9909804770292778,-0.009060445119382768,0.9909804770292778,0.0,0.0,68.0,0.0,1.0
baseline,PLAMB_OPTICAL_DEPTH_KAPPA_P,NGC5005,18,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,11,5,9.769962616701378e-14,2.553741721590053,2.500251724310998,0.05348999727905545,0.018787154806905595,0.21166861082446967,1.018964743787004,-0.023300209857819224,0.9769691439759239,-0.023300209857819224,0.9769691439759239,0.0,0.0,68.0,0.0,1.0
baseline,RAR,NGC5033,22,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,11,5,4.547473508864641e-12,97.17994562322339,97.16599240420351,0.013953219019885806,0.15122998097458612,0.11744204524101357,1.1632641559452168,0.0031680537153504183,1.0031730773011178,0.0031680537153504183,1.0031730773011178,0.0,0.0,66.0,0.0,1.0
